"","subj_idx","stim","rt","response","participant"
"398",15,"0V0A",2.105,"0",74446
"399",15,"0V0A",2.161,"1",74446
"400",15,"0V0A",0.921,"1",74446
"401",15,"0V0A",1.5,"0",74446
"402",15,"0V0A",2.245,"1",74446
"403",15,"0V0A",1.967,"0",74446
"404",15,"0V0A",1.583,"0",74446
"405",15,"0V0A",2.18,"1",74446
"406",15,"0V0A",2.6749,"1",74446
"407",15,"0V0A",1.48,"1",74446
"408",15,"0V0A",2.2809,"0",74446
"409",15,"0V0A",5.6559,"1",74446
"410",15,"0V0A",1.914,"0",74446
"411",15,"0V0A",1.9229,"1",74446
"412",15,"0V0A",2.0949,"1",74446
"413",15,"0V0A",2.8299,"1",74446
"414",15,"0V0A",1.8869,"1",74446
"415",15,"0V0A",1.726,"0",74446
"416",15,"0V0A",4.445,"1",74446
"417",15,"0V0A",6.87935969371469,"1",74446
"418",15,"0V0A",4.1809,"0",74446
"419",15,"0V0A",6.87935969371469,"0",74446
"420",15,"0V0A",2.3369,"1",74446
"4033",15,"0V1A",3.8399,"1",74446
"4034",15,"0V1A",0.948,"1",74446
"4035",15,"0V1A",1.7639,"0",74446
"4036",15,"0V1A",6.188,"0",74446
"4037",15,"0V1A",1.8289,"1",74446
"4038",15,"0V1A",3.719,"0",74446
"4039",15,"0V1A",2.13,"1",74446
"4040",15,"0V1A",0.997,"1",74446
"4041",15,"0V1A",1.59,"1",74446
"4042",15,"0V1A",6.87935969371469,"0",74446
"4043",15,"0V1A",1.3669,"0",74446
"4044",15,"0V1A",0.814,"1",74446
"4045",15,"0V1A",4.9349,"0",74446
"4046",15,"0V1A",2.548,"0",74446
"4047",15,"0V1A",2.1649,"0",74446
"4048",15,"0V1A",1.502,"0",74446
"4049",15,"0V1A",3.1799,"0",74446
"4050",15,"0V1A",0.827,"1",74446
"4051",15,"0V1A",1.23,"0",74446
"4052",15,"0V1A",4.0489,"1",74446
"4053",15,"0V1A",2.1689,"0",74446
"4054",15,"0V1A",1.163,"1",74446
"4055",15,"0V1A",1.6869,"1",74446
"4056",15,"0V1A",2.882,"1",74446
"4057",15,"0V1A",6.87935969371469,"1",74446
"4058",15,"0V1A",4.915,"0",74446
"4059",15,"0V1A",3.4069,"1",74446
"4060",15,"0V1A",1.8759,"1",74446
"7673",15,"1V0A",2.7929,"1",74446
"7674",15,"1V0A",1.88,"1",74446
"7675",15,"1V0A",2.047,"1",74446
"7676",15,"1V0A",2.812,"1",74446
"7677",15,"1V0A",1.652,"1",74446
"7678",15,"1V0A",4.748,"1",74446
"7679",15,"1V0A",3.1519,"1",74446
"7680",15,"1V0A",2.217,"1",74446
"7681",15,"1V0A",1.278,"1",74446
"7682",15,"1V0A",2.0329,"1",74446
"7683",15,"1V0A",1.522,"1",74446
"7684",15,"1V0A",1.836,"1",74446
"7685",15,"1V0A",1.951,"1",74446
"7686",15,"1V0A",2.7649,"0",74446
"7687",15,"1V0A",1.753,"1",74446
"7688",15,"1V0A",3.236,"1",74446
"7689",15,"1V0A",1.487,"1",74446
"7690",15,"1V0A",1.9069,"1",74446
"7691",15,"1V0A",3.846,"1",74446
"7692",15,"1V0A",2.9969,"1",74446
"7693",15,"1V0A",1.208,"1",74446
"7694",15,"1V0A",6.87935969371469,"1",74446
"7695",15,"1V0A",1.845,"1",74446
"7696",15,"1V0A",1.088,"0",74446
"7697",15,"1V0A",2.2629,"1",74446
"7698",15,"1V0A",2.03,"1",74446
"7699",15,"1V0A",3.425,"1",74446
"7700",15,"1V0A",1.6069,"1",74446
"11313",15,"1V1A",1.8089,"1",74446
"11314",15,"1V1A",1.358,"1",74446
"11315",15,"1V1A",1.8579,"1",74446
"11316",15,"1V1A",1.605,"1",74446
"11317",15,"1V1A",2.1079,"1",74446
"11318",15,"1V1A",2.564,"1",74446
"11319",15,"1V1A",1.6749,"1",74446
"11320",15,"1V1A",6.87935969371469,"1",74446
"11321",15,"1V1A",1.292,"1",74446
"11322",15,"1V1A",2.1559,"1",74446
"11323",15,"1V1A",1.0439,"1",74446
"11324",15,"1V1A",1.6799,"1",74446
"11325",15,"1V1A",1.499,"1",74446
"11326",15,"1V1A",3.3879,"0",74446
"11327",15,"1V1A",2.2029,"1",74446
"11328",15,"1V1A",2.7999,"0",74446
"11329",15,"1V1A",1.887,"1",74446
"11330",15,"1V1A",1.9569,"1",74446
"11331",15,"1V1A",2.239,"1",74446
"11332",15,"1V1A",1.306,"1",74446
"11333",15,"1V1A",1.9699,"1",74446
"11334",15,"1V1A",1.3899,"1",74446
"11335",15,"1V1A",1.165,"1",74446
"11336",15,"1V1A",1.6149,"1",74446
"11337",15,"1V1A",1.931,"1",74446
"11338",15,"1V1A",3.614,"1",74446
"11339",15,"1V1A",1.3209,"1",74446
"11340",15,"1V1A",1.9139,"1",74446
"14953",15,"1Vne1A",2.4339,"1",74446
"14954",15,"1Vne1A",1.903,"1",74446
"14955",15,"1Vne1A",2.437,"1",74446
"14956",15,"1Vne1A",1.8469,"1",74446
"14957",15,"1Vne1A",2.0389,"1",74446
"14958",15,"1Vne1A",1.7629,"1",74446
"14959",15,"1Vne1A",3.003,"1",74446
"14960",15,"1Vne1A",1.7909,"1",74446
"14961",15,"1Vne1A",2.5879,"1",74446
"14962",15,"1Vne1A",1.7059,"1",74446
"14963",15,"1Vne1A",3.5729,"1",74446
"14964",15,"1Vne1A",3.326,"1",74446
"14965",15,"1Vne1A",2.1649,"1",74446
"14966",15,"1Vne1A",2.208,"1",74446
"14967",15,"1Vne1A",2.461,"1",74446
"14968",15,"1Vne1A",1.9249,"1",74446
"14969",15,"1Vne1A",1.3669,"1",74446
"14970",15,"1Vne1A",1.049,"1",74446
"14971",15,"1Vne1A",2.818,"1",74446
"14972",15,"1Vne1A",2.2809,"1",74446
"14973",15,"1Vne1A",2.6199,"1",74446
"14974",15,"1Vne1A",2.065,"1",74446
"14975",15,"1Vne1A",1.385,"1",74446
"14976",15,"1Vne1A",2.5489,"1",74446
"14977",15,"1Vne1A",6.87935969371469,"1",74446
"14978",15,"1Vne1A",2.59,"1",74446
"14979",15,"1Vne1A",6.87935969371469,"0",74446
"14980",15,"1Vne1A",3.384,"0",74446
"421",16,"0V0A",3.541,"1",75855
"422",16,"0V0A",2.97,"1",75855
"423",16,"0V0A",6.1779,"1",75855
"424",16,"0V0A",2.355,"1",75855
"425",16,"0V0A",5.6779,"1",75855
"426",16,"0V0A",2.0259,"1",75855
"427",16,"0V0A",3.1879,"0",75855
"428",16,"0V0A",6.9849,"1",75855
"429",16,"0V0A",4.821,"0",75855
"430",16,"0V0A",2.4039,"1",75855
"431",16,"0V0A",9.39139387013377,"1",75855
"432",16,"0V0A",2.132,"0",75855
"433",16,"0V0A",4.364,"0",75855
"434",16,"0V0A",2.528,"1",75855
"435",16,"0V0A",4.945,"1",75855
"436",16,"0V0A",3.423,"0",75855
"437",16,"0V0A",2.8029,"1",75855
"438",16,"0V0A",2.3579,"1",75855
"439",16,"0V0A",8.246,"0",75855
"440",16,"0V0A",2.8309,"0",75855
"441",16,"0V0A",1.6089,"1",75855
"442",16,"0V0A",1.815,"0",75855
"443",16,"0V0A",1.784,"0",75855
"444",16,"0V0A",1.666,"1",75855
"445",16,"0V0A",2.1659,"0",75855
"446",16,"0V0A",1.525,"1",75855
"447",16,"0V0A",3.603,"1",75855
"448",16,"0V0A",2.983,"1",75855
"4061",16,"0V1A",2.465,"0",75855
"4062",16,"0V1A",4.302,"1",75855
"4063",16,"0V1A",4.633,"0",75855
"4064",16,"0V1A",2.7709,"0",75855
"4065",16,"0V1A",2.297,"0",75855
"4066",16,"0V1A",4.8569,"0",75855
"4067",16,"0V1A",5.5919,"1",75855
"4068",16,"0V1A",1.594,"0",75855
"4069",16,"0V1A",5.128,"1",75855
"4070",16,"0V1A",4.9959,"0",75855
"4071",16,"0V1A",4.534,"0",75855
"4072",16,"0V1A",2.0689,"0",75855
"4073",16,"0V1A",2.3649,"1",75855
"4074",16,"0V1A",4.3569,"0",75855
"4075",16,"0V1A",2.9239,"1",75855
"4076",16,"0V1A",1.5899,"0",75855
"4077",16,"0V1A",1.8159,"1",75855
"4078",16,"0V1A",9.39139387013377,"1",75855
"4079",16,"0V1A",2.5009,"0",75855
"4080",16,"0V1A",8.2489,"0",75855
"4081",16,"0V1A",3.2029,"1",75855
"4082",16,"0V1A",1.751,"0",75855
"4083",16,"0V1A",6.787,"0",75855
"4084",16,"0V1A",2.0109,"0",75855
"4085",16,"0V1A",6.743,"1",75855
"4086",16,"0V1A",2.496,"0",75855
"4087",16,"0V1A",2.862,"1",75855
"4088",16,"0V1A",6.9169,"1",75855
"7701",16,"1V0A",2.9329,"0",75855
"7702",16,"1V0A",9.39139387013377,"1",75855
"7703",16,"1V0A",8.569,"1",75855
"7704",16,"1V0A",3.502,"1",75855
"7705",16,"1V0A",4.442,"1",75855
"7706",16,"1V0A",2.0599,"0",75855
"7707",16,"1V0A",1.6949,"0",75855
"7708",16,"1V0A",1.7419,"0",75855
"7709",16,"1V0A",4.6259,"0",75855
"7710",16,"1V0A",3.2439,"0",75855
"7711",16,"1V0A",2.6839,"0",75855
"7712",16,"1V0A",6.296,"0",75855
"7713",16,"1V0A",3.055,"0",75855
"7714",16,"1V0A",2.397,"1",75855
"7715",16,"1V0A",1.835,"1",75855
"7716",16,"1V0A",2.434,"0",75855
"7717",16,"1V0A",3.393,"0",75855
"7718",16,"1V0A",4.147,"1",75855
"7719",16,"1V0A",2.0459,"0",75855
"7720",16,"1V0A",4.198,"0",75855
"7721",16,"1V0A",1.88,"0",75855
"7722",16,"1V0A",1.8609,"1",75855
"7723",16,"1V0A",3.32,"0",75855
"7724",16,"1V0A",4.447,"0",75855
"7725",16,"1V0A",2.7329,"1",75855
"7726",16,"1V0A",7.4669,"1",75855
"7727",16,"1V0A",1.4159,"0",75855
"7728",16,"1V0A",3.901,"0",75855
"11341",16,"1V1A",4.687,"0",75855
"11342",16,"1V1A",7.3609,"0",75855
"11343",16,"1V1A",2.235,"0",75855
"11344",16,"1V1A",2.7289,"0",75855
"11345",16,"1V1A",1.653,"0",75855
"11346",16,"1V1A",1.689,"0",75855
"11347",16,"1V1A",2.98,"0",75855
"11348",16,"1V1A",1.6929,"0",75855
"11349",16,"1V1A",2.7599,"0",75855
"11350",16,"1V1A",2.3829,"0",75855
"11351",16,"1V1A",2.384,"0",75855
"11352",16,"1V1A",4.6459,"0",75855
"11353",16,"1V1A",3.593,"0",75855
"11354",16,"1V1A",2.0209,"0",75855
"11355",16,"1V1A",4.6449,"1",75855
"11356",16,"1V1A",2.8189,"0",75855
"11357",16,"1V1A",2.105,"0",75855
"11358",16,"1V1A",1.929,"1",75855
"11359",16,"1V1A",4.1599,"1",75855
"11360",16,"1V1A",3.074,"0",75855
"11361",16,"1V1A",2.2719,"0",75855
"11362",16,"1V1A",1.911,"1",75855
"11363",16,"1V1A",1.7319,"0",75855
"11364",16,"1V1A",3.038,"1",75855
"11365",16,"1V1A",8.9229,"1",75855
"11366",16,"1V1A",4,"1",75855
"11367",16,"1V1A",1.733,"0",75855
"11368",16,"1V1A",1.7789,"0",75855
"14981",16,"1Vne1A",6.815,"0",75855
"14982",16,"1Vne1A",3.4539,"1",75855
"14983",16,"1Vne1A",4.602,"0",75855
"14984",16,"1Vne1A",2.929,"1",75855
"14985",16,"1Vne1A",3.42,"0",75855
"14986",16,"1Vne1A",1.935,"1",75855
"14987",16,"1Vne1A",9.39139387013377,"0",75855
"14988",16,"1Vne1A",3.5399,"0",75855
"14989",16,"1Vne1A",6.528,"1",75855
"14990",16,"1Vne1A",2.612,"0",75855
"14991",16,"1Vne1A",2.392,"0",75855
"14992",16,"1Vne1A",2.806,"1",75855
"14993",16,"1Vne1A",3.7309,"1",75855
"14994",16,"1Vne1A",2.7599,"0",75855
"14995",16,"1Vne1A",4.0789,"1",75855
"14996",16,"1Vne1A",3.2999,"1",75855
"14997",16,"1Vne1A",2.802,"1",75855
"14998",16,"1Vne1A",3.2799,"1",75855
"14999",16,"1Vne1A",2.5239,"0",75855
"15000",16,"1Vne1A",4.947,"0",75855
"15001",16,"1Vne1A",2.138,"1",75855
"15002",16,"1Vne1A",2.021,"1",75855
"15003",16,"1Vne1A",2.767,"0",75855
"15004",16,"1Vne1A",2.0289,"0",75855
"15005",16,"1Vne1A",2.9259,"1",75855
"15006",16,"1Vne1A",4.711,"1",75855
"15007",16,"1Vne1A",1.119,"1",75855
"15008",16,"1Vne1A",2.643,"1",75855
"449",19,"0V0A",8.161,"1",77023
"450",19,"0V0A",2.2913,"0",77023
"451",19,"0V0A",1.442,"1",77023
"452",19,"0V0A",4.6222,"0",77023
"453",19,"0V0A",3.0408,"0",77023
"454",19,"0V0A",6.591,"0",77023
"455",19,"0V0A",1.7602,"0",77023
"456",19,"0V0A",3.3582,"1",77023
"457",19,"0V0A",9.1194,"1",77023
"458",19,"0V0A",3.9088,"1",77023
"459",19,"0V0A",2.7391,"1",77023
"460",19,"0V0A",3.2586,"0",77023
"461",19,"0V0A",1.4762,"0",77023
"462",19,"0V0A",1.1215,"0",77023
"463",19,"0V0A",2.3247,"0",77023
"464",19,"0V0A",1.3747,"1",77023
"465",19,"0V0A",2.4744,"0",77023
"466",19,"0V0A",2.9126,"0",77023
"467",19,"0V0A",2.7982,"0",77023
"468",19,"0V0A",1.705,"0",77023
"469",19,"0V0A",1.6586,"1",77023
"470",19,"0V0A",2.0704,"1",77023
"471",19,"0V0A",1.6248,"0",77023
"472",19,"0V0A",5.3226,"0",77023
"473",19,"0V0A",1.6264,"0",77023
"474",19,"0V0A",2.0792,"1",77023
"475",19,"0V0A",1.1078,"1",77023
"476",19,"0V0A",6.8434,"0",77023
"4089",19,"0V1A",2.075,"1",77023
"4090",19,"0V1A",7.9351,"0",77023
"4091",19,"0V1A",9.0224,"1",77023
"4092",19,"0V1A",1.5763,"1",77023
"4093",19,"0V1A",2.4602,"0",77023
"4094",19,"0V1A",2.3106,"0",77023
"4095",19,"0V1A",2.2411,"0",77023
"4096",19,"0V1A",7.5244,"1",77023
"4097",19,"0V1A",5.0837,"0",77023
"4098",19,"0V1A",2.6371,"0",77023
"4099",19,"0V1A",3.8544,"0",77023
"4100",19,"0V1A",4.163,"0",77023
"4101",19,"0V1A",1.7428,"1",77023
"4102",19,"0V1A",2.88,"1",77023
"4103",19,"0V1A",1.6858,"1",77023
"4104",19,"0V1A",1.4027,"1",77023
"4105",19,"0V1A",1.8727,"0",77023
"4106",19,"0V1A",3.9571,"0",77023
"4107",19,"0V1A",2.5286,"0",77023
"4108",19,"0V1A",4.187,"0",77023
"4109",19,"0V1A",2.559,"1",77023
"4110",19,"0V1A",5.558,"0",77023
"4111",19,"0V1A",1.9249,"0",77023
"4112",19,"0V1A",1.7249,"0",77023
"4113",19,"0V1A",8.224,"1",77023
"4114",19,"0V1A",2.329,"0",77023
"4115",19,"0V1A",1.3395,"0",77023
"4116",19,"0V1A",2.9911,"0",77023
"7729",19,"1V0A",9.2398,"1",77023
"7730",19,"1V0A",4.6607,"0",77023
"7731",19,"1V0A",3.0086,"0",77023
"7732",19,"1V0A",2.3437,"1",77023
"7733",19,"1V0A",2.2098,"0",77023
"7734",19,"1V0A",5.9149,"1",77023
"7735",19,"1V0A",2.5922,"0",77023
"7736",19,"1V0A",9.81173588068958,"0",77023
"7737",19,"1V0A",1.6747,"0",77023
"7738",19,"1V0A",1.423,"0",77023
"7739",19,"1V0A",5.8074,"0",77023
"7740",19,"1V0A",4.808,"1",77023
"7741",19,"1V0A",2.1533,"0",77023
"7742",19,"1V0A",2.2897,"0",77023
"7743",19,"1V0A",1.5598,"0",77023
"7744",19,"1V0A",2.8051,"0",77023
"7745",19,"1V0A",1.8604,"1",77023
"7746",19,"1V0A",2.491,"0",77023
"7747",19,"1V0A",4.1366,"0",77023
"7748",19,"1V0A",1.4759,"0",77023
"7749",19,"1V0A",1.9034,"0",77023
"7750",19,"1V0A",4.4246,"1",77023
"7751",19,"1V0A",1.0409,"0",77023
"7752",19,"1V0A",3.1538,"1",77023
"7753",19,"1V0A",1.3798,"1",77023
"7754",19,"1V0A",4.5081,"0",77023
"7755",19,"1V0A",1.6414,"1",77023
"7756",19,"1V0A",2.026,"1",77023
"11369",19,"1V1A",2.7768,"1",77023
"11370",19,"1V1A",2.9903,"0",77023
"11371",19,"1V1A",1.6565,"0",77023
"11372",19,"1V1A",2.9783,"1",77023
"11373",19,"1V1A",7.8084,"0",77023
"11374",19,"1V1A",4.2548,"0",77023
"11375",19,"1V1A",5.0101,"0",77023
"11376",19,"1V1A",9.81173588068958,"0",77023
"11377",19,"1V1A",2.09,"0",77023
"11378",19,"1V1A",5.5897,"0",77023
"11379",19,"1V1A",2.125,"0",77023
"11380",19,"1V1A",1.4261,"0",77023
"11381",19,"1V1A",5.9542,"1",77023
"11382",19,"1V1A",2.2035,"0",77023
"11383",19,"1V1A",1.4232,"0",77023
"11384",19,"1V1A",1.8902,"0",77023
"11385",19,"1V1A",3.8425,"0",77023
"11386",19,"1V1A",9.81173588068958,"1",77023
"11387",19,"1V1A",1.8714,"0",77023
"11388",19,"1V1A",5.2916,"0",77023
"11389",19,"1V1A",1.4066,"0",77023
"11390",19,"1V1A",3.3383,"0",77023
"11391",19,"1V1A",5.6746,"1",77023
"11392",19,"1V1A",4.364,"1",77023
"11393",19,"1V1A",3.7334,"0",77023
"11394",19,"1V1A",2.7772,"0",77023
"11395",19,"1V1A",3.1593,"0",77023
"11396",19,"1V1A",2.4863,"0",77023
"15009",19,"1Vne1A",3.3042,"1",77023
"15010",19,"1Vne1A",3.3578,"0",77023
"15011",19,"1Vne1A",3.4193,"1",77023
"15012",19,"1Vne1A",1.6777,"0",77023
"15013",19,"1Vne1A",4.459,"1",77023
"15014",19,"1Vne1A",7.5948,"0",77023
"15015",19,"1Vne1A",5.5954,"0",77023
"15016",19,"1Vne1A",1.5744,"1",77023
"15017",19,"1Vne1A",1.9891,"1",77023
"15018",19,"1Vne1A",1.6526,"1",77023
"15019",19,"1Vne1A",5.8756,"1",77023
"15020",19,"1Vne1A",1.6916,"1",77023
"15021",19,"1Vne1A",6.3237,"0",77023
"15022",19,"1Vne1A",1.5076,"0",77023
"15023",19,"1Vne1A",1.7429,"0",77023
"15024",19,"1Vne1A",1.3273,"0",77023
"15025",19,"1Vne1A",2.6642,"1",77023
"15026",19,"1Vne1A",5.0571,"0",77023
"15027",19,"1Vne1A",3.1246,"0",77023
"15028",19,"1Vne1A",5.7892,"1",77023
"15029",19,"1Vne1A",1.638,"1",77023
"15030",19,"1Vne1A",2.6125,"1",77023
"15031",19,"1Vne1A",1.5409,"1",77023
"15032",19,"1Vne1A",2.2581,"1",77023
"15033",19,"1Vne1A",2.1122,"1",77023
"15034",19,"1Vne1A",2.6766,"1",77023
"15035",19,"1Vne1A",1.9603,"1",77023
"15036",19,"1Vne1A",0.977,"1",77023
"477",20,"0V0A",8.0588,"1",78506
"478",20,"0V0A",2.5555,"1",78506
"479",20,"0V0A",3.8305,"0",78506
"480",20,"0V0A",4.6659,"1",78506
"481",20,"0V0A",1.8331,"0",78506
"482",20,"0V0A",3.9839,"1",78506
"483",20,"0V0A",2.9545,"0",78506
"484",20,"0V0A",6.3082,"0",78506
"485",20,"0V0A",2.0383,"0",78506
"486",20,"0V0A",2.1859,"0",78506
"487",20,"0V0A",5.1902,"1",78506
"488",20,"0V0A",7.9872,"1",78506
"489",20,"0V0A",3.2528,"1",78506
"490",20,"0V0A",5.5377,"0",78506
"491",20,"0V0A",3.87,"0",78506
"492",20,"0V0A",2.5375,"1",78506
"493",20,"0V0A",3.2356,"0",78506
"494",20,"0V0A",3.1162,"1",78506
"495",20,"0V0A",3.9507,"0",78506
"496",20,"0V0A",4.335,"0",78506
"497",20,"0V0A",9.4352,"0",78506
"498",20,"0V0A",8.2343,"0",78506
"499",20,"0V0A",5.2088,"0",78506
"500",20,"0V0A",2.2061,"1",78506
"501",20,"0V0A",7.171,"0",78506
"502",20,"0V0A",1.7367,"1",78506
"503",20,"0V0A",2.5536,"0",78506
"504",20,"0V0A",1.6997,"1",78506
"4117",20,"0V1A",6.2215,"1",78506
"4118",20,"0V1A",1.6776,"1",78506
"4119",20,"0V1A",1.4206,"0",78506
"4120",20,"0V1A",1.8219,"0",78506
"4121",20,"0V1A",5.4529,"1",78506
"4122",20,"0V1A",3.7951,"0",78506
"4123",20,"0V1A",2.6052,"0",78506
"4124",20,"0V1A",3.8516,"1",78506
"4125",20,"0V1A",2.3774,"1",78506
"4126",20,"0V1A",2.4932,"1",78506
"4127",20,"0V1A",2.9726,"0",78506
"4128",20,"0V1A",1.7512,"0",78506
"4129",20,"0V1A",2.4053,"0",78506
"4130",20,"0V1A",2.0988,"1",78506
"4131",20,"0V1A",0.889,"0",78506
"4132",20,"0V1A",2.6862,"0",78506
"4133",20,"0V1A",3.8005,"1",78506
"4134",20,"0V1A",1.9543,"0",78506
"4135",20,"0V1A",4.7095,"1",78506
"4136",20,"0V1A",1.2747,"0",78506
"4137",20,"0V1A",4.5851,"0",78506
"4138",20,"0V1A",5.1698,"1",78506
"4139",20,"0V1A",6.0356,"0",78506
"4140",20,"0V1A",2.5714,"0",78506
"4141",20,"0V1A",1.1884,"1",78506
"4142",20,"0V1A",2.1492,"1",78506
"4143",20,"0V1A",1.9248,"1",78506
"4144",20,"0V1A",1.2065,"1",78506
"7757",20,"1V0A",6.4665,"0",78506
"7758",20,"1V0A",2.1042,"0",78506
"7759",20,"1V0A",1.715,"1",78506
"7760",20,"1V0A",3.7201,"1",78506
"7761",20,"1V0A",1.8267,"1",78506
"7762",20,"1V0A",6.267,"1",78506
"7763",20,"1V0A",2.6538,"0",78506
"7764",20,"1V0A",2.3101,"1",78506
"7765",20,"1V0A",2.9908,"0",78506
"7766",20,"1V0A",5.3659,"1",78506
"7767",20,"1V0A",9.1573,"1",78506
"7768",20,"1V0A",3.1871,"1",78506
"7769",20,"1V0A",4.3374,"0",78506
"7770",20,"1V0A",3.6654,"0",78506
"7771",20,"1V0A",1.8062,"0",78506
"7772",20,"1V0A",1.685,"0",78506
"7773",20,"1V0A",3.0841,"0",78506
"7774",20,"1V0A",2.9109,"0",78506
"7775",20,"1V0A",2.0392,"0",78506
"7776",20,"1V0A",3.9756,"1",78506
"7777",20,"1V0A",4.4241,"1",78506
"7778",20,"1V0A",2.0698,"0",78506
"7779",20,"1V0A",3.6589,"0",78506
"7780",20,"1V0A",7.3345,"0",78506
"7781",20,"1V0A",1.7533,"0",78506
"7782",20,"1V0A",1.8523,"1",78506
"7783",20,"1V0A",8.304,"0",78506
"7784",20,"1V0A",2.9666,"1",78506
"11397",20,"1V1A",6.3866,"1",78506
"11398",20,"1V1A",4.2552,"0",78506
"11399",20,"1V1A",9.0759,"1",78506
"11400",20,"1V1A",1.1046,"1",78506
"11401",20,"1V1A",2.8094,"1",78506
"11402",20,"1V1A",3.2377,"1",78506
"11403",20,"1V1A",6.5455,"1",78506
"11404",20,"1V1A",3.8862,"1",78506
"11405",20,"1V1A",2.3042,"0",78506
"11406",20,"1V1A",1.8634,"1",78506
"11407",20,"1V1A",1.8258,"0",78506
"11408",20,"1V1A",2.7006,"1",78506
"11409",20,"1V1A",3.2535,"0",78506
"11410",20,"1V1A",2.3331,"0",78506
"11411",20,"1V1A",1.2953,"0",78506
"11412",20,"1V1A",2.2213,"0",78506
"11413",20,"1V1A",5.4217,"0",78506
"11414",20,"1V1A",1.518,"0",78506
"11415",20,"1V1A",2.1099,"0",78506
"11416",20,"1V1A",1.2508,"0",78506
"11417",20,"1V1A",1.6549,"0",78506
"11418",20,"1V1A",1.7698,"0",78506
"11419",20,"1V1A",3.2031,"0",78506
"11420",20,"1V1A",2.3997,"0",78506
"11421",20,"1V1A",5.8262,"1",78506
"11422",20,"1V1A",3.4532,"1",78506
"11423",20,"1V1A",1.1857,"1",78506
"11424",20,"1V1A",1.4181,"1",78506
"15037",20,"1Vne1A",3.7889,"0",78506
"15038",20,"1Vne1A",5.2784,"1",78506
"15039",20,"1Vne1A",1.6788,"1",78506
"15040",20,"1Vne1A",9.4068,"0",78506
"15041",20,"1Vne1A",5.0706,"1",78506
"15042",20,"1Vne1A",5.8178,"1",78506
"15043",20,"1Vne1A",3.0055,"1",78506
"15044",20,"1Vne1A",3.4389,"1",78506
"15045",20,"1Vne1A",4.1701,"0",78506
"15046",20,"1Vne1A",3.287,"0",78506
"15047",20,"1Vne1A",2.8914,"1",78506
"15048",20,"1Vne1A",1.437,"1",78506
"15049",20,"1Vne1A",3.6993,"0",78506
"15050",20,"1Vne1A",2.4489,"0",78506
"15051",20,"1Vne1A",1.5752,"0",78506
"15052",20,"1Vne1A",2.1472,"1",78506
"15053",20,"1Vne1A",1.8395,"0",78506
"15054",20,"1Vne1A",6.7212,"0",78506
"15055",20,"1Vne1A",3.4533,"0",78506
"15056",20,"1Vne1A",1.1695,"0",78506
"15057",20,"1Vne1A",4.1229,"0",78506
"15058",20,"1Vne1A",4.5672,"0",78506
"15059",20,"1Vne1A",9.77085255292935,"0",78506
"15060",20,"1Vne1A",7.1213,"0",78506
"15061",20,"1Vne1A",2.4023,"1",78506
"15062",20,"1Vne1A",1.3999,"0",78506
"15063",20,"1Vne1A",1.137,"0",78506
"15064",20,"1Vne1A",1.7461,"0",78506
"505",21,"0V0A",6.165,"1",79180
"506",21,"0V0A",4.1434,"0",79180
"507",21,"0V0A",5.8735,"0",79180
"508",21,"0V0A",7.2016,"1",79180
"509",21,"0V0A",10.977,"1",79180
"510",21,"0V0A",3.3218,"1",79180
"511",21,"0V0A",5.9674,"0",79180
"512",21,"0V0A",2.7062,"1",79180
"513",21,"0V0A",7.3238,"0",79180
"514",21,"0V0A",4.1719,"0",79180
"515",21,"0V0A",3.3589,"1",79180
"516",21,"0V0A",17.0121310636867,"1",79180
"517",21,"0V0A",9.4442,"1",79180
"518",21,"0V0A",5.7778,"1",79180
"519",21,"0V0A",10.726,"1",79180
"520",21,"0V0A",17.0121310636867,"0",79180
"521",21,"0V0A",4.289,"0",79180
"522",21,"0V0A",10.443,"0",79180
"523",21,"0V0A",4.802,"1",79180
"524",21,"0V0A",1.115,"1",79180
"525",21,"0V0A",13.789,"1",79180
"526",21,"0V0A",1.3777,"1",79180
"527",21,"0V0A",2.1595,"0",79180
"528",21,"0V0A",6.4655,"0",79180
"529",21,"0V0A",5.7009,"1",79180
"530",21,"0V0A",7.2054,"0",79180
"531",21,"0V0A",2.8798,"1",79180
"532",21,"0V0A",3.1275,"1",79180
"4145",21,"0V1A",9.4235,"0",79180
"4146",21,"0V1A",4.0398,"1",79180
"4147",21,"0V1A",3.9238,"1",79180
"4148",21,"0V1A",5.6902,"1",79180
"4149",21,"0V1A",5.9023,"0",79180
"4150",21,"0V1A",6.2102,"1",79180
"4151",21,"0V1A",3.9279,"1",79180
"4152",21,"0V1A",6.5824,"1",79180
"4153",21,"0V1A",11.743,"1",79180
"4154",21,"0V1A",1.9338,"0",79180
"4155",21,"0V1A",3.5261,"0",79180
"4156",21,"0V1A",4.5176,"0",79180
"4157",21,"0V1A",12.854,"1",79180
"4158",21,"0V1A",7.853,"1",79180
"4159",21,"0V1A",7.4694,"1",79180
"4160",21,"0V1A",2.495,"0",79180
"4161",21,"0V1A",3.5216,"0",79180
"4162",21,"0V1A",17.0121310636867,"0",79180
"4163",21,"0V1A",17.0121310636867,"0",79180
"4164",21,"0V1A",3.9111,"1",79180
"4165",21,"0V1A",13.22,"1",79180
"4166",21,"0V1A",10.015,"0",79180
"4167",21,"0V1A",1.7107,"0",79180
"4168",21,"0V1A",9.699,"1",79180
"4169",21,"0V1A",7.9969,"1",79180
"4170",21,"0V1A",7.3721,"1",79180
