"","subj_idx","stim","rt","response","group","arousal","valence","participant"
"3658",9,"0V1A",4.75,"1","group2",1,3,96739
"3659",9,"0V1A",2.3429,"1","group2",1,3,96739
"3660",9,"0V1A",3.0009,"0","group2",1,3,96739
"3661",9,"0V1A",5.931,"1","group2",2,3,96739
"3662",9,"0V1A",7.719,"1","group2",2,3,96739
"3663",9,"0V1A",2.094,"0","group2",2,3,96739
"3664",9,"0V1A",2.381,"0","group2",2,3,96739
"3665",9,"0V1A",5.518,"1","group2",1,3,96739
"3666",9,"0V1A",4.131,"1","group2",1,3,96739
"3667",9,"0V1A",4.672,"0","group2",1,3,96739
"3668",9,"0V1A",2.8569,"0","group2",1,3,96739
"7197",9,"1V0A",14.298,"1","group2",3,4,96739
"7198",9,"1V0A",2.9629,"0","group2",3,4,96739
"7199",9,"1V0A",12.982,"1","group2",3,4,96739
"7200",9,"1V0A",3.4329,"0","group2",3,4,96739
"7201",9,"1V0A",4.249,"0","group2",2,3,96739
"7202",9,"1V0A",14.755426308481,"0","group2",2,3,96739
"7203",9,"1V0A",8.845,"0","group2",2,3,96739
"7204",9,"1V0A",9.0789,"1","group2",2,3,96739
"7205",9,"1V0A",7.8669,"0","group2",1,3,96739
"7206",9,"1V0A",2.935,"0","group2",1,3,96739
"7207",9,"1V0A",4.489,"0","group2",1,3,96739
"7208",9,"1V0A",3.5209,"0","group2",1,3,96739
"7209",9,"1V0A",5.721,"0","group2",1,4,96739
"7210",9,"1V0A",7.9619,"0","group2",1,4,96739
"7211",9,"1V0A",6.228,"0","group2",1,4,96739
"7212",9,"1V0A",3.8879,"0","group2",1,4,96739
"7213",9,"1V0A",4.7029,"0","group2",1,3,96739
"7214",9,"1V0A",4.33,"0","group2",1,3,96739
"7215",9,"1V0A",6.648,"0","group2",1,3,96739
"7216",9,"1V0A",3.315,"0","group2",1,3,96739
"7217",9,"1V0A",5.3469,"0","group2",2,3,96739
"7218",9,"1V0A",3.5109,"0","group2",2,3,96739
"7219",9,"1V0A",14.536,"0","group2",2,3,96739
"7220",9,"1V0A",2.036,"0","group2",2,3,96739
"7221",9,"1V0A",6.601,"0","group2",1,3,96739
"7222",9,"1V0A",6.043,"0","group2",1,3,96739
"7223",9,"1V0A",3.941,"0","group2",1,3,96739
"7224",9,"1V0A",3.291,"0","group2",1,3,96739
"10753",9,"1V1A",5.77,"0","group2",3,4,96739
"10754",9,"1V1A",3.72,"0","group2",3,4,96739
"10755",9,"1V1A",3.9569,"0","group2",3,4,96739
"10756",9,"1V1A",2.912,"0","group2",3,4,96739
"10757",9,"1V1A",3.7029,"1","group2",2,3,96739
"10758",9,"1V1A",4.749,"0","group2",2,3,96739
"10759",9,"1V1A",6.143,"1","group2",2,3,96739
"10760",9,"1V1A",8.7809,"0","group2",2,3,96739
"10761",9,"1V1A",7.507,"1","group2",1,3,96739
"10762",9,"1V1A",2.3289,"0","group2",1,3,96739
"10763",9,"1V1A",6.0609,"0","group2",1,3,96739
"10764",9,"1V1A",5.8779,"0","group2",1,3,96739
"10765",9,"1V1A",3.2769,"0","group2",1,4,96739
"10766",9,"1V1A",3.132,"0","group2",1,4,96739
"10767",9,"1V1A",4.26,"0","group2",1,4,96739
"10768",9,"1V1A",5.679,"1","group2",1,4,96739
"10769",9,"1V1A",3.53,"0","group2",1,3,96739
"10770",9,"1V1A",4.019,"0","group2",1,3,96739
"10771",9,"1V1A",6.7229,"0","group2",1,3,96739
"10772",9,"1V1A",3.59,"0","group2",1,3,96739
"10773",9,"1V1A",9.69,"0","group2",2,3,96739
"10774",9,"1V1A",3.398,"0","group2",2,3,96739
"10775",9,"1V1A",5.065,"0","group2",2,3,96739
"10776",9,"1V1A",2.192,"0","group2",2,3,96739
"10777",9,"1V1A",4.7829,"0","group2",1,3,96739
"10778",9,"1V1A",8.134,"0","group2",1,3,96739
"10779",9,"1V1A",4.521,"0","group2",1,3,96739
"10780",9,"1V1A",4.023,"0","group2",1,3,96739
"14309",9,"1Vne1A",4.543,"0","group2",3,4,96739
"14310",9,"1Vne1A",4.869,"0","group2",3,4,96739
"14311",9,"1Vne1A",5.7669,"0","group2",3,4,96739
"14312",9,"1Vne1A",3.461,"0","group2",3,4,96739
"14313",9,"1Vne1A",13.071,"1","group2",2,3,96739
"14314",9,"1Vne1A",5.854,"0","group2",2,3,96739
"14315",9,"1Vne1A",8.846,"0","group2",2,3,96739
"14316",9,"1Vne1A",3.004,"0","group2",2,3,96739
"14317",9,"1Vne1A",6.341,"0","group2",1,3,96739
"14318",9,"1Vne1A",5.902,"0","group2",1,3,96739
"14319",9,"1Vne1A",3.709,"0","group2",1,3,96739
"14320",9,"1Vne1A",10.928,"0","group2",1,3,96739
"14321",9,"1Vne1A",6.062,"0","group2",1,4,96739
"14322",9,"1Vne1A",4.5169,"0","group2",1,4,96739
"14323",9,"1Vne1A",11.778,"0","group2",1,4,96739
"14324",9,"1Vne1A",2.8139,"0","group2",1,4,96739
"14325",9,"1Vne1A",8.6659,"0","group2",1,3,96739
"14326",9,"1Vne1A",3.9229,"0","group2",1,3,96739
"14327",9,"1Vne1A",3.176,"0","group2",1,3,96739
"14328",9,"1Vne1A",3.4609,"0","group2",1,3,96739
"14329",9,"1Vne1A",11.587,"0","group2",2,3,96739
"14330",9,"1Vne1A",4.6369,"0","group2",2,3,96739
"14331",9,"1Vne1A",3.238,"0","group2",2,3,96739
"14332",9,"1Vne1A",3.0249,"0","group2",2,3,96739
"14333",9,"1Vne1A",7.967,"0","group2",1,3,96739
"14334",9,"1Vne1A",3.3139,"0","group2",1,3,96739
"14335",9,"1Vne1A",3.642,"0","group2",1,3,96739
"14336",9,"1Vne1A",3.3409,"0","group2",1,3,96739
"113",10,"0V0A",8.3359,"1","group3",5,1,92107
"114",10,"0V0A",3.9004,"1","group3",5,1,92107
"115",10,"0V0A",5.7014,"1","group3",5,1,92107
"116",10,"0V0A",4.1656,"1","group3",5,1,92107
"117",10,"0V0A",5.2685,"0","group3",5,1,92107
"118",10,"0V0A",5.8108,"1","group3",5,1,92107
"119",10,"0V0A",3.2036,"0","group3",5,1,92107
"120",10,"0V0A",3.9027,"0","group3",5,1,92107
"121",10,"0V0A",2.4211,"0","group3",5,1,92107
"122",10,"0V0A",2.1973,"0","group3",5,1,92107
"123",10,"0V0A",0.3384,"0","group3",5,1,92107
"124",10,"0V0A",5.4351,"1","group3",5,1,92107
"125",10,"0V0A",3.6998,"1","group3",4,2,92107
"126",10,"0V0A",3.6854,"0","group3",4,2,92107
"127",10,"0V0A",4.0305,"1","group3",4,2,92107
"128",10,"0V0A",0.2538,"1","group3",4,2,92107
"129",10,"0V0A",5.1022,"1","group3",5,3,92107
"130",10,"0V0A",2.5476,"1","group3",5,3,92107
"131",10,"0V0A",0.4141,"0","group3",5,3,92107
"132",10,"0V0A",0.6477,"0","group3",5,3,92107
"133",10,"0V0A",1.5339,"1","group3",4,2,92107
"134",10,"0V0A",1.0017,"1","group3",4,2,92107
"135",10,"0V0A",2.5015,"0","group3",4,2,92107
"136",10,"0V0A",1.2359,"0","group3",4,2,92107
"137",10,"0V0A",1.1487,"0","group3",5,2,92107
"138",10,"0V0A",2.7633,"0","group3",5,2,92107
"139",10,"0V0A",2.237,"0","group3",5,2,92107
"140",10,"0V0A",1.9356,"0","group3",5,2,92107
"3669",10,"0V1A",4.8339,"1","group3",5,1,92107
"3670",10,"0V1A",3.437,"1","group3",5,1,92107
"3671",10,"0V1A",5.0653,"0","group3",5,1,92107
"3672",10,"0V1A",2.6542,"1","group3",5,1,92107
"3673",10,"0V1A",7.285,"1","group3",5,1,92107
"3674",10,"0V1A",1.718,"0","group3",5,1,92107
"3675",10,"0V1A",2.1637,"0","group3",5,1,92107
"3676",10,"0V1A",3.3154,"1","group3",5,1,92107
"3677",10,"0V1A",1.4341,"1","group3",5,1,92107
"3678",10,"0V1A",1.5833,"0","group3",5,1,92107
"3679",10,"0V1A",6.5199,"1","group3",5,1,92107
"3680",10,"0V1A",3.0344,"1","group3",5,1,92107
"3681",10,"0V1A",2.1826,"1","group3",4,2,92107
"3682",10,"0V1A",0.8839,"1","group3",4,2,92107
"3683",10,"0V1A",1.7022,"1","group3",4,2,92107
"3684",10,"0V1A",1.2192,"1","group3",4,2,92107
"3685",10,"0V1A",2.8518,"1","group3",5,3,92107
"3686",10,"0V1A",1.3485,"0","group3",5,3,92107
"3687",10,"0V1A",0.8971,"0","group3",5,3,92107
"3688",10,"0V1A",0.752,"1","group3",5,3,92107
"3689",10,"0V1A",4.1516,"0","group3",4,2,92107
"3690",10,"0V1A",1.9024,"0","group3",4,2,92107
"3691",10,"0V1A",1.4342,"1","group3",4,2,92107
"3692",10,"0V1A",1.0848,"0","group3",4,2,92107
"3693",10,"0V1A",1.1038,"1","group3",5,2,92107
"3694",10,"0V1A",5.9369,"0","group3",5,2,92107
"3695",10,"0V1A",0.25,"1","group3",5,2,92107
"3696",10,"0V1A",1.1793,"1","group3",5,2,92107
"7225",10,"1V0A",6.3331,"0","group3",5,1,92107
"7226",10,"1V0A",6.83,"1","group3",5,1,92107
"7227",10,"1V0A",3.4685,"0","group3",5,1,92107
"7228",10,"1V0A",5.6483,"1","group3",5,1,92107
"7229",10,"1V0A",4.8136,"0","group3",5,1,92107
"7230",10,"1V0A",1.0676,"1","group3",5,1,92107
"7231",10,"1V0A",1.0174,"1","group3",5,1,92107
"7232",10,"1V0A",3.6514,"1","group3",5,1,92107
"7233",10,"1V0A",0.7672,"1","group3",5,1,92107
"7234",10,"1V0A",0.9844,"0","group3",5,1,92107
"7235",10,"1V0A",3.5362,"1","group3",5,1,92107
"7236",10,"1V0A",3.2198,"0","group3",5,1,92107
"7237",10,"1V0A",0.9524,"0","group3",4,2,92107
"7238",10,"1V0A",0.3013,"1","group3",4,2,92107
"7239",10,"1V0A",1.7004,"0","group3",4,2,92107
"7240",10,"1V0A",1.4368,"0","group3",4,2,92107
"7241",10,"1V0A",2.2843,"0","group3",5,3,92107
"7242",10,"1V0A",0.7683,"1","group3",5,3,92107
"7243",10,"1V0A",0.634,"1","group3",5,3,92107
"7244",10,"1V0A",0.4357,"0","group3",5,3,92107
"7245",10,"1V0A",1.1858,"0","group3",4,2,92107
"7246",10,"1V0A",1.1712,"0","group3",4,2,92107
"7247",10,"1V0A",1.2024,"0","group3",4,2,92107
"7248",10,"1V0A",0.87,"0","group3",4,2,92107
"7249",10,"1V0A",2.0874,"0","group3",5,2,92107
"7250",10,"1V0A",1.3709,"0","group3",5,2,92107
"7251",10,"1V0A",1.5526,"0","group3",5,2,92107
"7252",10,"1V0A",1.5024,"0","group3",5,2,92107
"10781",10,"1V1A",5.0023,"1","group3",5,1,92107
"10782",10,"1V1A",8.0342,"1","group3",5,1,92107
"10783",10,"1V1A",3.0656,"1","group3",5,1,92107
"10784",10,"1V1A",8.53096420524457,"1","group3",5,1,92107
"10785",10,"1V1A",3.2137,"1","group3",5,1,92107
"10786",10,"1V1A",1.6132,"1","group3",5,1,92107
"10787",10,"1V1A",1.2783,"0","group3",5,1,92107
"10788",10,"1V1A",0.7015,"1","group3",5,1,92107
"10789",10,"1V1A",0.5681,"1","group3",5,1,92107
"10790",10,"1V1A",1.8029,"1","group3",5,1,92107
"10791",10,"1V1A",3.4346,"0","group3",5,1,92107
"10792",10,"1V1A",1.2206,"0","group3",5,1,92107
"10793",10,"1V1A",2.2172,"0","group3",4,2,92107
"10794",10,"1V1A",1.4021,"0","group3",4,2,92107
"10795",10,"1V1A",0.25,"0","group3",4,2,92107
"10796",10,"1V1A",1.3341,"0","group3",4,2,92107
"10797",10,"1V1A",5.3635,"0","group3",5,3,92107
"10798",10,"1V1A",6.7826,"0","group3",5,3,92107
"10799",10,"1V1A",0.5984,"1","group3",5,3,92107
"10800",10,"1V1A",0.4995,"0","group3",5,3,92107
"10801",10,"1V1A",1.4365,"0","group3",4,2,92107
"10802",10,"1V1A",2.2017,"0","group3",4,2,92107
"10803",10,"1V1A",3.6698,"1","group3",4,2,92107
"10804",10,"1V1A",1.2541,"0","group3",4,2,92107
"10805",10,"1V1A",1.917,"1","group3",5,2,92107
"10806",10,"1V1A",8.53096420524457,"0","group3",5,2,92107
"10807",10,"1V1A",2.5022,"1","group3",5,2,92107
"10808",10,"1V1A",0.25,"0","group3",5,2,92107
"14337",10,"1Vne1A",6.5357,"0","group3",5,1,92107
"14338",10,"1Vne1A",3.2038,"0","group3",5,1,92107
"14339",10,"1Vne1A",2.7136,"0","group3",5,1,92107
"14340",10,"1Vne1A",5.4508,"0","group3",5,1,92107
"14341",10,"1Vne1A",2.0022,"0","group3",5,1,92107
"14342",10,"1Vne1A",4.2478,"0","group3",5,1,92107
"14343",10,"1Vne1A",1.5505,"0","group3",5,1,92107
"14344",10,"1Vne1A",3.6687,"1","group3",5,1,92107
"14345",10,"1Vne1A",0.9158,"1","group3",5,1,92107
"14346",10,"1Vne1A",2.0192,"0","group3",5,1,92107
"14347",10,"1Vne1A",2.5183,"0","group3",5,1,92107
"14348",10,"1Vne1A",4.9816,"1","group3",5,1,92107
"14349",10,"1Vne1A",0.585,"0","group3",4,2,92107
"14350",10,"1Vne1A",2.5689,"0","group3",4,2,92107
"14351",10,"1Vne1A",2.5029,"0","group3",4,2,92107
"14352",10,"1Vne1A",2.7627,"0","group3",4,2,92107
"14353",10,"1Vne1A",3.6982,"0","group3",5,3,92107
"14354",10,"1Vne1A",1.3725,"1","group3",5,3,92107
"14355",10,"1Vne1A",0.468,"1","group3",5,3,92107
"14356",10,"1Vne1A",0.7017,"1","group3",5,3,92107
"14357",10,"1Vne1A",1.8514,"0","group3",4,2,92107
"14358",10,"1Vne1A",1.9512,"0","group3",4,2,92107
"14359",10,"1Vne1A",0.7021,"1","group3",4,2,92107
"14360",10,"1Vne1A",0.469,"1","group3",4,2,92107
"14361",10,"1Vne1A",1.3219,"1","group3",5,2,92107
"14362",10,"1Vne1A",3.2479,"0","group3",5,2,92107
"14363",10,"1Vne1A",2.032,"1","group3",5,2,92107
"14364",10,"1Vne1A",3.503,"0","group3",5,2,92107
"141",11,"0V0A",7.7467180769321,"0","group4",3,2,97236
"142",11,"0V0A",7.7467180769321,"0","group4",3,2,97236
"143",11,"0V0A",2.763,"1","group4",3,2,97236
"144",11,"0V0A",2.0649,"0","group4",3,2,97236
"145",11,"0V0A",3.286,"1","group4",4,3,97236
"146",11,"0V0A",4.1829,"1","group4",4,3,97236
"147",11,"0V0A",4.177,"0","group4",4,3,97236
"148",11,"0V0A",1.4629,"1","group4",4,3,97236
"149",11,"0V0A",2.151,"0","group4",1,1,97236
"150",11,"0V0A",2.584,"1","group4",1,1,97236
"151",11,"0V0A",2.2329,"0","group4",1,1,97236
"152",11,"0V0A",4.2999,"0","group4",1,1,97236
"153",11,"0V0A",2.9859,"1","group4",2,2,97236
"154",11,"0V0A",4.2429,"1","group4",2,2,97236
"155",11,"0V0A",2.8029,"0","group4",2,2,97236
"156",11,"0V0A",2.9869,"0","group4",2,2,97236
"157",11,"0V0A",1.48,"1","group4",3,2,97236
"158",11,"0V0A",3.067,"0","group4",3,2,97236
"159",11,"0V0A",2.2669,"1","group4",3,2,97236
"160",11,"0V0A",2.047,"1","group4",3,2,97236
"161",11,"0V0A",4.5839,"0","group4",1,2,97236
"162",11,"0V0A",1.9449,"0","group4",1,2,97236
"163",11,"0V0A",2.416,"0","group4",1,2,97236
"164",11,"0V0A",2.2029,"0","group4",1,2,97236
"165",11,"0V0A",6.7649,"0","group4",3,2,97236
"166",11,"0V0A",3.1149,"1","group4",3,2,97236
"167",11,"0V0A",2.4039,"1","group4",3,2,97236
"168",11,"0V0A",1.2989,"1","group4",3,2,97236
"3697",11,"0V1A",6.168,"1","group4",3,2,97236
"3698",11,"0V1A",2.0309,"1","group4",3,2,97236
"3699",11,"0V1A",4.268,"0","group4",3,2,97236
"3700",11,"0V1A",2.163,"0","group4",3,2,97236
"3701",11,"0V1A",2.503,"1","group4",4,3,97236
"3702",11,"0V1A",4.17,"1","group4",4,3,97236
"3703",11,"0V1A",2.214,"1","group4",4,3,97236
"3704",11,"0V1A",2.8329,"1","group4",4,3,97236
"3705",11,"0V1A",5.8309,"0","group4",1,1,97236
"3706",11,"0V1A",4.2309,"0","group4",1,1,97236
"3707",11,"0V1A",3.316,"0","group4",1,1,97236
"3708",11,"0V1A",1.412,"1","group4",1,1,97236
"3709",11,"0V1A",5.797,"1","group4",2,2,97236
"3710",11,"0V1A",2.6659,"0","group4",2,2,97236
"3711",11,"0V1A",7.7467180769321,"0","group4",2,2,97236
"3712",11,"0V1A",1.75,"1","group4",2,2,97236
"3713",11,"0V1A",2.48,"0","group4",3,2,97236
"3714",11,"0V1A",3.987,"0","group4",3,2,97236
"3715",11,"0V1A",2.439,"1","group4",3,2,97236
"3716",11,"0V1A",1.4689,"0","group4",3,2,97236
"3717",11,"0V1A",1.485,"1","group4",1,2,97236
"3718",11,"0V1A",3.085,"0","group4",1,2,97236
"3719",11,"0V1A",2.6469,"1","group4",1,2,97236
"3720",11,"0V1A",1.1689,"1","group4",1,2,97236
"3721",11,"0V1A",3.9169,"1","group4",3,2,97236
"3722",11,"0V1A",2.835,"0","group4",3,2,97236
"3723",11,"0V1A",1.817,"1","group4",3,2,97236
"3724",11,"0V1A",1.447,"0","group4",3,2,97236
"7253",11,"1V0A",6.9619,"0","group4",3,2,97236
"7254",11,"1V0A",2.263,"0","group4",3,2,97236
"7255",11,"1V0A",3.6219,"0","group4",3,2,97236
"7256",11,"1V0A",1.616,"0","group4",3,2,97236
"7257",11,"1V0A",3.6519,"0","group4",4,3,97236
"7258",11,"1V0A",3.1349,"0","group4",4,3,97236
"7259",11,"1V0A",2.2509,"0","group4",4,3,97236
"7260",11,"1V0A",1.5679,"0","group4",4,3,97236
"7261",11,"1V0A",2.883,"1","group4",1,1,97236
"7262",11,"1V0A",1.9299,"1","group4",1,1,97236
"7263",11,"1V0A",5.043,"1","group4",1,1,97236
"7264",11,"1V0A",1.747,"0","group4",1,1,97236
"7265",11,"1V0A",4.4859,"0","group4",2,2,97236
"7266",11,"1V0A",2.5319,"0","group4",2,2,97236
"7267",11,"1V0A",2.133,"0","group4",2,2,97236
"7268",11,"1V0A",2.499,"1","group4",2,2,97236
"7269",11,"1V0A",3.1939,"0","group4",3,2,97236
"7270",11,"1V0A",1.381,"1","group4",3,2,97236
"7271",11,"1V0A",0.894,"0","group4",3,2,97236
"7272",11,"1V0A",1.967,"0","group4",3,2,97236
"7273",11,"1V0A",7.7467180769321,"0","group4",1,2,97236
"7274",11,"1V0A",3.8699,"1","group4",1,2,97236
"7275",11,"1V0A",4.199,"1","group4",1,2,97236
"7276",11,"1V0A",1.1519,"0","group4",1,2,97236
"7277",11,"1V0A",2.737,"0","group4",3,2,97236
"7278",11,"1V0A",2.682,"0","group4",3,2,97236
"7279",11,"1V0A",4.166,"0","group4",3,2,97236
"7280",11,"1V0A",2.219,"1","group4",3,2,97236
"10809",11,"1V1A",2.427,"0","group4",3,2,97236
"10810",11,"1V1A",2.274,"0","group4",3,2,97236
"10811",11,"1V1A",1.9449,"0","group4",3,2,97236
"10812",11,"1V1A",4.4459,"0","group4",3,2,97236
"10813",11,"1V1A",3.6589,"0","group4",4,3,97236
"10814",11,"1V1A",1.379,"1","group4",4,3,97236
"10815",11,"1V1A",2.531,"1","group4",4,3,97236
"10816",11,"1V1A",1.5879,"0","group4",4,3,97236
"10817",11,"1V1A",1.3989,"1","group4",1,1,97236
"10818",11,"1V1A",1.317,"0","group4",1,1,97236
"10819",11,"1V1A",1.4869,"0","group4",1,1,97236
"10820",11,"1V1A",2.362,"1","group4",1,1,97236
"10821",11,"1V1A",2.836,"0","group4",2,2,97236
"10822",11,"1V1A",4.112,"0","group4",2,2,97236
"10823",11,"1V1A",4.1489,"1","group4",2,2,97236
"10824",11,"1V1A",2.301,"1","group4",2,2,97236
"10825",11,"1V1A",6.519,"0","group4",3,2,97236
"10826",11,"1V1A",2.163,"0","group4",3,2,97236
"10827",11,"1V1A",2.1349,"0","group4",3,2,97236
"10828",11,"1V1A",5.047,"0","group4",3,2,97236
"10829",11,"1V1A",3.7849,"0","group4",1,2,97236
"10830",11,"1V1A",1.621,"1","group4",1,2,97236
"10831",11,"1V1A",4.1509,"1","group4",1,2,97236
"10832",11,"1V1A",7.7467180769321,"0","group4",1,2,97236
"10833",11,"1V1A",7.7467180769321,"0","group4",3,2,97236
"10834",11,"1V1A",3.401,"0","group4",3,2,97236
"10835",11,"1V1A",2.1679,"1","group4",3,2,97236
"10836",11,"1V1A",3.5779,"0","group4",3,2,97236
"14365",11,"1Vne1A",2.6,"0","group4",3,2,97236
"14366",11,"1Vne1A",3.011,"0","group4",3,2,97236
"14367",11,"1Vne1A",1.7019,"0","group4",3,2,97236
"14368",11,"1Vne1A",1.977,"0","group4",3,2,97236
"14369",11,"1Vne1A",4.3319,"1","group4",4,3,97236
"14370",11,"1Vne1A",4.2359,"1","group4",4,3,97236
"14371",11,"1Vne1A",2.863,"0","group4",4,3,97236
"14372",11,"1Vne1A",2.7849,"0","group4",4,3,97236
"14373",11,"1Vne1A",2.269,"1","group4",1,1,97236
"14374",11,"1Vne1A",1.518,"1","group4",1,1,97236
"14375",11,"1Vne1A",2.768,"1","group4",1,1,97236
"14376",11,"1Vne1A",3.8949,"1","group4",1,1,97236
"14377",11,"1Vne1A",3.8869,"1","group4",2,2,97236
"14378",11,"1Vne1A",2.249,"0","group4",2,2,97236
"14379",11,"1Vne1A",1.4869,"0","group4",2,2,97236
"14380",11,"1Vne1A",2.7889,"1","group4",2,2,97236
"14381",11,"1Vne1A",2.5489,"0","group4",3,2,97236
"14382",11,"1Vne1A",1.2509,"1","group4",3,2,97236
"14383",11,"1Vne1A",4.3789,"1","group4",3,2,97236
"14384",11,"1Vne1A",2.603,"0","group4",3,2,97236
"14385",11,"1Vne1A",2.6169,"0","group4",1,2,97236
"14386",11,"1Vne1A",1.2139,"0","group4",1,2,97236
"14387",11,"1Vne1A",1.3659,"0","group4",1,2,97236
"14388",11,"1Vne1A",2.5369,"0","group4",1,2,97236
"14389",11,"1Vne1A",2.267,"1","group4",3,2,97236
"14390",11,"1Vne1A",2.1359,"1","group4",3,2,97236
"14391",11,"1Vne1A",2.3659,"0","group4",3,2,97236
"14392",11,"1Vne1A",2.4789,"0","group4",3,2,97236
"169",12,"0V0A",11.368,"0","group4",3,2,95942
"170",12,"0V0A",14.8746402946166,"0","group4",3,2,95942
"171",12,"0V0A",4.809,"1","group4",3,2,95942
"172",12,"0V0A",6.0972,"1","group4",3,2,95942
"173",12,"0V0A",8.0815,"1","group4",3,2,95942
"174",12,"0V0A",10.897,"0","group4",3,2,95942
"175",12,"0V0A",4.8871,"1","group4",3,2,95942
"176",12,"0V0A",4.2844,"0","group4",3,2,95942
"177",12,"0V0A",14.8746402946166,"0","group4",2,2,95942
"178",12,"0V0A",2.9301,"1","group4",2,2,95942
"179",12,"0V0A",2.5806,"0","group4",2,2,95942
"180",12,"0V0A",2.7498,"1","group4",2,2,95942
"181",12,"0V0A",6.8887,"0","group4",2,2,95942
"182",12,"0V0A",4.7976,"0","group4",2,2,95942
"183",12,"0V0A",4.383,"0","group4",2,2,95942
"184",12,"0V0A",11.53,"0","group4",2,2,95942
"185",12,"0V0A",3.7603,"0","group4",3,2,95942
"186",12,"0V0A",3.1646,"1","group4",3,2,95942
"187",12,"0V0A",14.8746402946166,"0","group4",3,2,95942
"188",12,"0V0A",2.2013,"0","group4",3,2,95942
"189",12,"0V0A",8.4387,"0","group4",3,1,95942
"190",12,"0V0A",3.7351,"0","group4",3,1,95942
"191",12,"0V0A",2.9817,"0","group4",3,1,95942
"192",12,"0V0A",2.7109,"0","group4",3,1,95942
"193",12,"0V0A",2.663,"1","group4",3,1,95942
"194",12,"0V0A",6.8718,"0","group4",3,1,95942
"195",12,"0V0A",9.0332,"0","group4",3,1,95942
"196",12,"0V0A",2.7986,"1","group4",3,1,95942
"3725",12,"0V1A",5.3461,"1","group4",3,2,95942
"3726",12,"0V1A",8.1476,"1","group4",3,2,95942
"3727",12,"0V1A",6.3648,"1","group4",3,2,95942
"3728",12,"0V1A",4.821,"0","group4",3,2,95942
"3729",12,"0V1A",5.7503,"0","group4",3,2,95942
"3730",12,"0V1A",1.9475,"0","group4",3,2,95942
"3731",12,"0V1A",2.9479,"0","group4",3,2,95942
"3732",12,"0V1A",8.8344,"0","group4",3,2,95942
"3733",12,"0V1A",14.8746402946166,"0","group4",2,2,95942
"3734",12,"0V1A",2.0473,"0","group4",2,2,95942
"3735",12,"0V1A",2.6795,"0","group4",2,2,95942
"3736",12,"0V1A",2.7325,"0","group4",2,2,95942
"3737",12,"0V1A",3.8662,"0","group4",2,2,95942
"3738",12,"0V1A",9.1473,"0","group4",2,2,95942
"3739",12,"0V1A",9.2835,"0","group4",2,2,95942
"3740",12,"0V1A",9.156,"0","group4",2,2,95942
"3741",12,"0V1A",5.2826,"0","group4",3,2,95942
"3742",12,"0V1A",3.1475,"1","group4",3,2,95942
"3743",12,"0V1A",3.0312,"0","group4",3,2,95942
"3744",12,"0V1A",2.2411,"1","group4",3,2,95942
"3745",12,"0V1A",7.1337,"0","group4",3,1,95942
"3746",12,"0V1A",2.6159,"0","group4",3,1,95942
"3747",12,"0V1A",9.4331,"1","group4",3,1,95942
"3748",12,"0V1A",12.72,"1","group4",3,1,95942
"3749",12,"0V1A",10.299,"0","group4",3,1,95942
"3750",12,"0V1A",4.1151,"1","group4",3,1,95942
"3751",12,"0V1A",4.5473,"0","group4",3,1,95942
"3752",12,"0V1A",5.2502,"0","group4",3,1,95942
"7281",12,"1V0A",7.498,"0","group4",3,2,95942
"7282",12,"1V0A",4.698,"0","group4",3,2,95942
"7283",12,"1V0A",4.7311,"1","group4",3,2,95942
"7284",12,"1V0A",2.5186,"0","group4",3,2,95942
"7285",12,"1V0A",4.95,"0","group4",3,2,95942
"7286",12,"1V0A",5.2505,"0","group4",3,2,95942
"7287",12,"1V0A",4.9393,"0","group4",3,2,95942
"7288",12,"1V0A",4.7119,"0","group4",3,2,95942
"7289",12,"1V0A",4.3299,"0","group4",2,2,95942
"7290",12,"1V0A",4.666,"0","group4",2,2,95942
"7291",12,"1V0A",4.4867,"0","group4",2,2,95942
"7292",12,"1V0A",2.5297,"0","group4",2,2,95942
"7293",12,"1V0A",4.3956,"0","group4",2,2,95942
"7294",12,"1V0A",9.1646,"0","group4",2,2,95942
"7295",12,"1V0A",5.1164,"0","group4",2,2,95942
"7296",12,"1V0A",3.7456,"1","group4",2,2,95942
"7297",12,"1V0A",12.6,"0","group4",3,2,95942
"7298",12,"1V0A",2.2345,"0","group4",3,2,95942
"7299",12,"1V0A",4.6487,"1","group4",3,2,95942
"7300",12,"1V0A",5.3942,"0","group4",3,2,95942
"7301",12,"1V0A",4.1027,"0","group4",3,1,95942
"7302",12,"1V0A",4.4306,"0","group4",3,1,95942
"7303",12,"1V0A",3.4861,"0","group4",3,1,95942
"7304",12,"1V0A",3.0807,"0","group4",3,1,95942
"7305",12,"1V0A",3.0832,"1","group4",3,1,95942
"7306",12,"1V0A",7.0683,"0","group4",3,1,95942
"7307",12,"1V0A",6.2357,"0","group4",3,1,95942
"7308",12,"1V0A",3.0126,"1","group4",3,1,95942
"10837",12,"1V1A",5.1192,"0","group4",3,2,95942
"10838",12,"1V1A",4.5474,"0","group4",3,2,95942
"10839",12,"1V1A",2.9712,"0","group4",3,2,95942
"10840",12,"1V1A",5.4152,"0","group4",3,2,95942
"10841",12,"1V1A",4.4644,"0","group4",3,2,95942
"10842",12,"1V1A",5.6954,"0","group4",3,2,95942
"10843",12,"1V1A",10.984,"0","group4",3,2,95942
"10844",12,"1V1A",5.5885,"0","group4",3,2,95942
