,subj_idx,movie,movie_arousal,movie_valence
50,165,imageHH6,4.0,4.0
51,165,imageLH1,5.0,2.0
52,165,imageLL8,4.0,2.0
53,165,imageHL11,1.0,3.0
54,165,imageLL7,4.0,3.0
94,165,imageHH14,2.0,3.0
95,165,imageHH8,4.0,4.0
96,165,imageLL4,4.0,2.0
97,165,imageLL10,2.0,1.0
98,165,imageHL2,2.0,3.0
99,165,imageHL9,3.0,3.0
100,165,imageLH2,4.0,2.0
101,165,imageLH11,4.0,3.0
141,165,imageLL2,4.0,3.0
142,165,imageLL6,2.0,1.0
143,165,imageLH13,3.0,1.0
144,165,imageHH12,4.0,4.0
145,165,imageHH2,2.0,4.0
146,165,imageHL14,3.0,4.0
147,165,imageHL5,4.0,3.0
148,165,imageLH9,3.0,2.0
188,165,imageLL5,4.0,2.0
189,165,imageHL1,4.0,3.0
190,165,imageHH3,2.0,4.0
191,165,imageLH14,4.0,1.0
192,165,imageHH11,5.0,2.0
193,165,imageLL14,4.0,3.0
194,165,imageHL7,3.0,2.0
195,165,imageLH6,4.0,3.0
235,165,imageLL12,3.0,1.0
236,165,imageHH9,4.0,3.0
237,165,imageHL13,3.0,4.0
238,165,imageHL3,1.0,4.0
239,165,imageLL11,4.0,4.0
240,165,imageHH13,3.0,4.0
241,165,imageLH3,3.0,3.0
242,165,imageLH4,3.0,4.0
282,165,imageLH5,4.0,2.0
283,165,imageHH10,3.0,1.0
284,165,imageLL1,5.0,4.0
285,165,imageHH4,1.0,5.0
286,165,imageLH8,4.0,2.0
287,165,imageHL6,2.0,3.0
288,165,imageHL4,4.0,4.0
289,165,imageLL3,2.0,3.0
0,166,imageHH5,4.0,3.0
1,166,imageLL8,4.0,1.0
2,166,imageHH9,5.0,3.0
3,166,imageHL12,5.0,5.0
4,166,imageLL4,5.0,1.0
5,166,imageHL1,4.0,3.0
6,166,imageLH8,5.0,1.0
7,166,imageLH5,5.0,3.0
47,166,imageHL10,4.0,4.0
48,166,imageLL3,4.0,2.0
49,166,imageHH7,4.0,5.0
50,166,imageLL13,4.0,2.0
51,166,imageHH12,5.0,3.0
52,166,imageHL8,4.0,3.0
53,166,imageLH1,5.0,1.0
54,166,imageLH2,5.0,1.0
94,166,imageHL4,5.0,3.0
95,166,imageHH3,5.0,2.0
96,166,imageHL6,4.0,3.0
97,166,imageLH6,5.0,3.0
98,166,imageHH2,5.0,4.0
99,166,imageLH12,5.0,2.0
100,166,imageLL6,4.0,1.0
101,166,imageLL11,5.0,2.0
141,166,imageHL7,5.0,3.0
142,166,imageHH11,5.0,2.0
143,166,imageLL9,5.0,1.0
144,166,imageHH8,5.0,3.0
145,166,imageLL2,5.0,1.0
146,166,imageLH11,5.0,2.0
147,166,imageLH9,5.0,1.0
148,166,imageHL13,5.0,2.0
188,166,imageHH10,5.0,2.0
189,166,imageHL11,4.0,3.0
190,166,imageHL14,5.0,4.0
191,166,imageLL5,5.0,2.0
192,166,imageLH14,5.0,2.0
193,166,imageHH14,4.0,5.0
194,166,imageLH4,5.0,2.0
195,166,imageLL12,4.0,1.0
235,166,imageHH13,5.0,3.0
236,166,imageHH1,5.0,2.0
237,166,imageHL9,5.0,3.0
238,166,imageHL5,5.0,5.0
239,166,imageLH13,5.0,1.0
240,166,imageLH3,5.0,2.0
241,166,imageLL10,4.0,1.0
242,166,imageLL1,5.0,1.0
282,166,imageHH4,5.0,3.0
283,166,imageHH6,5.0,2.0
284,166,imageLL7,5.0,2.0
285,166,imageLH7,5.0,1.0
286,166,imageHL2,3.0,4.0
287,166,imageHL3,5.0,5.0
288,166,imageLH10,5.0,1.0
289,166,imageLL14,5.0,2.0
0,167,imageHH1,3.0,2.0
1,167,imageHL3,4.0,4.0
2,167,imageLH7,1.0,1.0
3,167,imageLH1,1.0,1.0
4,167,imageHH3,2.0,2.0
5,167,imageLL1,1.0,1.0
6,167,imageLL4,4.0,1.0
7,167,imageHL2,2.0,3.0
47,167,imageHH5,4.0,3.0
48,167,imageHH2,4.0,4.0
49,167,imageHL1,3.0,3.0
50,167,imageLH6,4.0,2.0
51,167,imageHL4,4.0,3.0
52,167,imageLL6,3.0,1.0
53,167,imageLH4,4.0,2.0
54,167,imageLL3,4.0,2.0
94,167,imageHL7,3.0,3.0
95,167,imageHH6,4.0,3.0
96,167,imageHL5,4.0,4.0
97,167,imageHH4,4.0,4.0
98,167,imageLH2,4.0,1.0
99,167,imageLL5,4.0,1.0
100,167,imageLH5,4.0,2.0
101,167,imageLL2,3.0,1.0
141,167,imageHH7,4.0,5.0
142,167,imageHH10,4.0,3.0
143,167,imageHL8,3.0,4.0
144,167,imageHL10,3.0,3.0
145,167,imageLH3,4.0,2.0
146,167,imageLL7,4.0,1.0
147,167,imageLL9,3.0,1.0
148,167,imageLH8,4.0,1.0
188,167,imageHL9,4.0,3.0
189,167,imageLH10,4.0,1.0
190,167,imageHH9,3.0,4.0
191,167,imageHL6,2.0,2.0
192,167,imageHH8,2.0,4.0
193,167,imageLH9,4.0,1.0
194,167,imageLL8,4.0,2.0
195,167,imageLL10,3.0,1.0
235,167,imageHH12,3.0,4.0
236,167,imageLH11,3.0,1.0
237,167,imageLL11,2.0,2.0
238,167,imageHH13,3.0,1.0
239,167,imageHL14,4.0,4.0
240,167,imageLH13,3.0,1.0
241,167,imageLL14,1.0,2.0
242,167,imageHL11,1.0,3.0
282,167,imageHH14,2.0,3.0
283,167,imageHL13,3.0,3.0
284,167,imageHH11,4.0,4.0
285,167,imageLH14,3.0,1.0
286,167,imageLH12,3.0,1.0
287,167,imageHL12,3.0,3.0
288,167,imageLL13,4.0,1.0
289,167,imageLL12,3.0,3.0
0,168,imageLH11,2.0,1.0
1,168,imageHL10,5.0,5.0
2,168,imageLH1,3.0,1.0
3,168,imageHH2,5.0,5.0
4,168,imageHL5,5.0,5.0
5,168,imageLL10,1.0,1.0
6,168,imageLL8,3.0,1.0
7,168,imageHH13,4.0,2.0
47,168,imageLL3,1.0,1.0
48,168,imageHL4,5.0,5.0
49,168,imageHH8,3.0,5.0
50,168,imageHL6,5.0,5.0
51,168,imageLH5,2.0,1.0
52,168,imageHH1,5.0,1.0
53,168,imageLH2,1.0,1.0
54,168,imageLL11,5.0,1.0
94,168,imageHH6,3.0,4.0
95,168,imageHH14,3.0,3.0
96,168,imageLL6,3.0,1.0
97,168,imageLH14,3.0,1.0
98,168,imageHL11,4.0,5.0
99,168,imageLL4,2.0,1.0
100,168,imageHL7,4.0,5.0
101,168,imageLH8,4.0,2.0
141,168,imageLL12,4.0,1.0
142,168,imageHH4,5.0,5.0
143,168,imageHL3,5.0,5.0
144,168,imageHH12,5.0,5.0
145,168,imageLH7,2.0,1.0
146,168,imageHL14,5.0,5.0
147,168,imageLH12,5.0,1.0
148,168,imageLL5,5.0,1.0
188,168,imageHL13,5.0,5.0
189,168,imageLL9,3.0,1.0
190,168,imageHH5,5.0,5.0
191,168,imageLH4,5.0,1.0
192,168,imageLH6,5.0,1.0
193,168,imageLL2,5.0,1.0
194,168,imageHL2,3.0,5.0
195,168,imageHH10,3.0,1.0
235,168,imageHL1,5.0,1.0
236,168,imageLL14,3.0,1.0
237,168,imageHH3,3.0,2.0
238,168,imageLH10,4.0,1.0
239,168,imageLL13,3.0,1.0
240,168,imageLH3,4.0,1.0
241,168,imageHH9,4.0,4.0
242,168,imageHL8,1.0,5.0
282,168,imageLL7,5.0,1.0
283,168,imageLH9,3.0,1.0
284,168,imageLL1,2.0,1.0
285,168,imageLH13,4.0,1.0
286,168,imageHL12,4.0,5.0
287,168,imageHL9,5.0,5.0
288,168,imageHH7,4.0,5.0
289,168,imageHH11,3.0,5.0
0,169,imageHL4,3.0,3.0
1,169,imageLL1,2.0,1.0
2,169,imageHH8,3.0,3.0
3,169,imageHH12,2.0,2.0
4,169,imageHL10,2.0,2.0
5,169,imageLH11,3.0,3.0
6,169,imageLL10,3.0,3.0
7,169,imageLH12,3.0,3.0
47,169,imageHL14,2.0,3.0
48,169,imageHH1,2.0,3.0
49,169,imageHH2,3.0,3.0
50,169,imageLL12,2.0,2.0
51,169,imageLH8,2.0,2.0
52,169,imageLH6,3.0,2.0
53,169,imageLL2,2.0,2.0
54,169,imageHL1,4.0,4.0
94,169,imageHL12,2.0,3.0
95,169,imageLL3,4.0,4.0
96,169,imageHH14,3.0,3.0
97,169,imageHH6,2.0,2.0
98,169,imageHL13,2.0,2.0
99,169,imageLH4,2.0,2.0
100,169,imageLL9,4.0,5.0
101,169,imageLH10,3.0,2.0
141,169,imageHH13,3.0,3.0
142,169,imageHH7,3.0,4.0
143,169,imageLL11,3.0,3.0
144,169,imageHL5,3.0,3.0
145,169,imageHL2,2.0,2.0
146,169,imageLH1,3.0,3.0
147,169,imageLL4,3.0,3.0
148,169,imageLH3,2.0,2.0
188,169,imageHL3,3.0,3.0
189,169,imageLL8,5.0,4.0
190,169,imageLL5,4.0,4.0
191,169,imageHH11,2.0,2.0
192,169,imageHL8,2.0,2.0
193,169,imageLH5,3.0,3.0
194,169,imageHH3,2.0,2.0
195,169,imageLH9,3.0,3.0
235,169,imageHH9,2.0,2.0
236,169,imageHL11,2.0,2.0
237,169,imageHH5,2.0,2.0
238,169,imageLL6,3.0,3.0
239,169,imageHL6,2.0,2.0
240,169,imageLL7,2.0,2.0
241,169,imageLH7,2.0,2.0
242,169,imageLH13,3.0,3.0
282,169,imageLL13,1.0,2.0
283,169,imageHH10,2.0,2.0
284,169,imageLL14,2.0,2.0
285,169,imageHH4,2.0,2.0
286,169,imageHL9,2.0,2.0
287,169,imageLH2,2.0,2.0
288,169,imageHL7,3.0,3.0
289,169,imageLH14,2.0,2.0
0,170,imageLH6,5.0,3.0
1,170,imageHL8,1.0,1.0
2,170,imageLH3,5.0,3.0
3,170,imageHL2,1.0,2.0
4,170,imageLL7,5.0,3.0
5,170,imageLL1,4.0,3.0
6,170,imageHH11,4.0,3.0
7,170,imageHH3,1.0,2.0
47,170,imageLH12,5.0,3.0
48,170,imageHL14,2.0,3.0
49,170,imageLL14,4.0,3.0
50,170,imageHH13,4.0,3.0
51,170,imageHL9,2.0,3.0
52,170,imageHH4,3.0,3.0
53,170,imageLL13,1.0,1.0
54,170,imageLH2,3.0,3.0
94,170,imageLL6,3.0,1.0
95,170,imageHH9,2.0,3.0
96,170,imageLH10,4.0,1.0
97,170,imageLH5,3.0,3.0
98,170,imageHH2,4.0,3.0
99,170,imageHL13,1.0,3.0
100,170,imageLL11,5.0,2.0
101,170,imageHL11,1.0,3.0
141,170,imageLH11,4.0,3.0
142,170,imageLL2,4.0,3.0
143,170,imageHH8,1.0,3.0
144,170,imageHL4,5.0,4.0
145,170,imageHL3,1.0,1.0
146,170,imageLL12,1.0,3.0
147,170,imageLH13,3.0,1.0
148,170,imageHH12,4.0,5.0
188,170,imageLL3,1.0,3.0
189,170,imageLH14,3.0,1.0
190,170,imageHH10,1.0,1.0
191,170,imageLL4,5.0,3.0
192,170,imageHH1,2.0,1.0
193,170,imageHL12,1.0,1.0
194,170,imageLH4,4.0,3.0
195,170,imageHL5,4.0,3.0
235,170,imageLL5,5.0,3.0
236,170,imageLH1,5.0,3.0
237,170,imageHL6,1.0,3.0
238,170,imageHL1,5.0,4.0
239,170,imageHH5,4.0,3.0
240,170,imageLL10,3.0,3.0
241,170,imageLH9,4.0,3.0
242,170,imageHH14,1.0,3.0
282,170,imageHL10,1.0,3.0
283,170,imageLL8,5.0,2.0
284,170,imageHL7,4.0,2.0
285,170,imageLL9,5.0,3.0
286,170,imageHH7,1.0,4.0
287,170,imageLH8,4.0,1.0
288,170,imageLH7,4.0,2.0
289,170,imageHH6,5.0,4.0
0,171,imageHL1,3.0,4.0
1,171,imageHH7,1.0,2.0
2,171,imageLH12,2.0,3.0
3,171,imageLH10,3.0,3.0
4,171,imageLL13,1.0,1.0
5,171,imageHH10,1.0,3.0
6,171,imageLL10,1.0,2.0
7,171,imageHL7,2.0,3.0
47,171,imageLL3,2.0,3.0
48,171,imageHH12,3.0,4.0
49,171,imageHH8,2.0,3.0
50,171,imageHL2,1.0,2.0
51,171,imageLH2,2.0,3.0
52,171,imageHL12,1.0,3.0
53,171,imageLH1,2.0,3.0
54,171,imageLL8,3.0,4.0
94,171,imageLL2,2.0,3.0
95,171,imageLH9,2.0,3.0
96,171,imageLH8,2.0,3.0
97,171,imageHL13,1.0,3.0
98,171,imageHL10,2.0,3.0
99,171,imageLL12,1.0,3.0
100,171,imageHH5,1.0,3.0
101,171,imageHH4,1.0,3.0
141,171,imageHH6,2.0,4.0
142,171,imageHL11,1.0,3.0
143,171,imageHH9,1.0,2.0
144,171,imageLL6,1.0,2.0
145,171,imageHL3,2.0,3.0
146,171,imageLL9,3.0,4.0
147,171,imageLH14,2.0,3.0
148,171,imageLH3,2.0,3.0
188,171,imageLH5,3.0,4.0
189,171,imageHH14,2.0,3.0
190,171,imageLL5,3.0,4.0
191,171,imageLL4,2.0,3.0
192,171,imageHH1,3.0,4.0
193,171,imageLH6,3.0,4.0
194,171,imageHL9,1.0,2.0
195,171,imageHL14,2.0,3.0
235,171,imageLL7,2.0,3.0
236,171,imageHH2,3.0,4.0
237,171,imageLH7,1.0,2.0
238,171,imageHL6,1.0,1.0
239,171,imageLH4,3.0,4.0
240,171,imageHH11,4.0,5.0
241,171,imageHL4,4.0,5.0
242,171,imageLL1,2.0,3.0
282,171,imageLL14,1.0,2.0
283,171,imageHH13,2.0,3.0
284,171,imageLL11,2.0,3.0
285,171,imageHH3,1.0,2.0
286,171,imageLH13,3.0,3.0
287,171,imageHL8,1.0,2.0
288,171,imageHL5,3.0,4.0
289,171,imageLH11,3.0,3.0
0,172,imageHH1,3.0,1.0
1,172,imageHH5,3.0,4.0
2,172,imageHL8,1.0,3.0
3,172,imageLL3,2.0,3.0
4,172,imageLL4,4.0,3.0
5,172,imageLH9,3.0,3.0
6,172,imageLH8,2.0,2.0
7,172,imageHL14,3.0,3.0
47,172,imageLH12,3.0,3.0
48,172,imageHH10,2.0,2.0
49,172,imageHL1,4.0,4.0
50,172,imageLL9,3.0,1.0
51,172,imageLL11,4.0,3.0
52,172,imageHL4,1.0,3.0
53,172,imageLH11,3.0,3.0
54,172,imageHH2,2.0,3.0
94,172,imageLH14,3.0,3.0
95,172,imageHH11,4.0,4.0
96,172,imageHH14,1.0,3.0
97,172,imageHL5,3.0,3.0
98,172,imageHL2,1.0,3.0
99,172,imageLL2,4.0,2.0
100,172,imageLH10,4.0,1.0
101,172,imageLL14,3.0,3.0
141,172,imageLL1,4.0,1.0
142,172,imageHH4,1.0,3.0
143,172,imageLH6,3.0,3.0
144,172,imageLH13,3.0,3.0
145,172,imageHH12,2.0,3.0
146,172,imageHL6,1.0,1.0
147,172,imageHL3,2.0,3.0
148,172,imageLL8,2.0,2.0
188,172,imageLH4,4.0,3.0
189,172,imageLH1,4.0,1.0
190,172,imageHL7,3.0,1.0
191,172,imageHL13,2.0,3.0
192,172,imageHH3,1.0,3.0
193,172,imageHH6,1.0,3.0
194,172,imageLL7,3.0,3.0
195,172,imageLL10,1.0,1.0
235,172,imageLL6,2.0,2.0
236,172,imageHH8,3.0,3.0
237,172,imageHL11,1.0,3.0
238,172,imageHH13,3.0,3.0
239,172,imageLH2,3.0,1.0
240,172,imageHL10,1.0,3.0
241,172,imageLH5,2.0,3.0
242,172,imageLL5,3.0,3.0
282,172,imageHL12,1.0,3.0
283,172,imageHL9,3.0,3.0
284,172,imageLH3,1.0,3.0
285,172,imageHH9,1.0,3.0
286,172,imageLH7,1.0,1.0
287,172,imageLL13,2.0,3.0
288,172,imageLL12,1.0,1.0
289,172,imageHH7,2.0,3.0
0,173,imageHL9,3.0,2.0
1,173,imageHH13,4.0,3.0
2,173,imageLH12,5.0,2.0
3,173,imageLL10,4.0,1.0
4,173,imageLH9,4.0,4.0
5,173,imageLL4,2.0,1.0
6,173,imageHH7,3.0,5.0
7,173,imageHL3,3.0,5.0
47,173,imageLL3,4.0,3.0
48,173,imageHL14,3.0,4.0
49,173,imageLH4,5.0,2.0
50,173,imageHH8,4.0,4.0
51,173,imageLH5,4.0,3.0
52,173,imageHH1,5.0,2.0
53,173,imageHL4,5.0,3.0
54,173,imageLL2,3.0,1.0
94,173,imageLL9,5.0,3.0
95,173,imageLH7,3.0,1.0
96,173,imageHL2,2.0,4.0
97,173,imageHL7,3.0,4.0
98,173,imageHH2,4.0,4.0
99,173,imageLL1,4.0,1.0
100,173,imageHH5,4.0,3.0
101,173,imageLH13,4.0,1.0
141,173,imageLH2,5.0,3.0
142,173,imageHH14,1.0,5.0
143,173,imageHH3,2.0,5.0
144,173,imageHL1,5.0,3.0
145,173,imageLL8,4.0,2.0
146,173,imageHL13,4.0,2.0
147,173,imageLH6,4.0,1.0
148,173,imageLL11,5.0,3.0
188,173,imageHL6,3.0,3.0
189,173,imageLL13,3.0,2.0
190,173,imageHH11,4.0,3.0
191,173,imageHH12,3.0,2.0
192,173,imageLH3,5.0,1.0
193,173,imageLL12,2.0,1.0
194,173,imageHL8,3.0,4.0
195,173,imageLH10,3.0,1.0
235,173,imageLH11,5.0,3.0
236,173,imageHH6,3.0,4.0
237,173,imageLH8,4.0,2.0
238,173,imageHH9,5.0,3.0
239,173,imageHL5,4.0,3.0
240,173,imageLL7,5.0,2.0
241,173,imageLL14,4.0,3.0
242,173,imageHL12,3.0,4.0
282,173,imageHH4,4.0,4.0
283,173,imageLL5,5.0,3.0
284,173,imageLL6,3.0,1.0
285,173,imageLH1,3.0,2.0
286,173,imageLH14,3.0,1.0
287,173,imageHL10,2.0,3.0
288,173,imageHH10,3.0,2.0
289,173,imageHL11,3.0,4.0
0,174,imageHH3,3.0,3.0
1,174,imageHH1,4.0,4.0
2,174,imageHL3,2.0,2.0
3,174,imageHL1,4.0,4.0
4,174,imageLH3,5.0,4.0
5,174,imageLL2,3.0,2.0
6,174,imageLH1,2.0,2.0
7,174,imageLL1,1.0,3.0
47,174,imageHH2,3.0,3.0
48,174,imageHH8,3.0,3.0
49,174,imageHL4,4.0,4.0
50,174,imageHL2,2.0,3.0
51,174,imageLH7,3.0,1.0
52,174,imageLL3,3.0,3.0
53,174,imageLL5,4.0,4.0
54,174,imageLH4,5.0,5.0
94,174,imageHH10,5.0,4.0
95,174,imageLH2,5.0,4.0
96,174,imageHH4,5.0,5.0
97,174,imageHL5,5.0,5.0
98,174,imageLH8,4.0,4.0
99,174,imageLL8,5.0,4.0
100,174,imageLL6,3.0,2.0
101,174,imageHL6,3.0,3.0
141,174,imageHH13,3.0,4.0
142,174,imageHH5,5.0,5.0
143,174,imageHL9,3.0,3.0
144,174,imageLH9,4.0,4.0
145,174,imageHL7,4.0,4.0
146,174,imageLL7,2.0,2.0
147,174,imageLH6,2.0,3.0
148,174,imageLL4,4.0,3.0
188,174,imageHH12,3.0,3.0
189,174,imageHH6,3.0,3.0
190,174,imageLH10,3.0,2.0
191,174,imageHL12,2.0,2.0
192,174,imageHL8,3.0,3.0
193,174,imageLH5,2.0,2.0
194,174,imageLL10,3.0,3.0
195,174,imageLL9,4.0,4.0
235,174,imageHL10,3.0,3.0
236,174,imageHH7,4.0,3.0
237,174,imageHL11,2.0,3.0
238,174,imageLH11,3.0,3.0
239,174,imageLH12,2.0,2.0
240,174,imageHH9,2.0,2.0
241,174,imageLL11,4.0,4.0
242,174,imageLL12,3.0,4.0
282,174,imageHH14,2.0,3.0
283,174,imageLL13,4.0,4.0
284,174,imageHL14,4.0,4.0
285,174,imageHH11,3.0,3.0
286,174,imageLH13,3.0,3.0
287,174,imageHL13,2.0,2.0
288,174,imageLL14,3.0,3.0
289,174,imageLH14,4.0,4.0
0,175,imageHH6,2.0,4.0
1,175,imageHL5,3.0,3.0
2,175,imageLL8,4.0,2.0
3,175,imageLH14,1.0,1.0
4,175,imageLL4,4.0,1.0
5,175,imageHH3,3.0,3.0
6,175,imageHL4,5.0,4.0
7,175,imageLH4,5.0,4.0
47,175,imageLH7,4.0,2.0
48,175,imageHL3,4.0,2.0
49,175,imageHH1,3.0,2.0
50,175,imageLL14,3.0,3.0
51,175,imageHL14,4.0,3.0
52,175,imageHH4,4.0,4.0
53,175,imageLH10,4.0,1.0
54,175,imageLL10,4.0,1.0
94,175,imageLH3,4.0,3.0
95,175,imageHH7,3.0,4.0
96,175,imageHH10,3.0,1.0
97,175,imageLL3,3.0,3.0
98,175,imageLH9,3.0,3.0
99,175,imageHL9,4.0,2.0
100,175,imageHL8,3.0,3.0
101,175,imageLL12,4.0,3.0
141,175,imageHL1,4.0,4.0
142,175,imageHL6,2.0,3.0
143,175,imageLL9,4.0,3.0
144,175,imageHH13,2.0,3.0
145,175,imageLH12,4.0,3.0
146,175,imageLL5,4.0,2.0
147,175,imageHH8,4.0,4.0
148,175,imageLH11,3.0,3.0
188,175,imageLL6,2.0,1.0
189,175,imageLL2,3.0,1.0
190,175,imageLH2,3.0,1.0
191,175,imageLH13,3.0,1.0
192,175,imageHL2,3.0,3.0
193,175,imageHL13,4.0,4.0
194,175,imageHH2,4.0,4.0
195,175,imageHH9,4.0,4.0
235,175,imageHH12,3.0,4.0
236,175,imageLL11,4.0,3.0
237,175,imageHH14,4.0,4.0
238,175,imageHL10,2.0,2.0
239,175,imageHL12,2.0,2.0
240,175,imageLH5,4.0,3.0
241,175,imageLH8,4.0,3.0
242,175,imageLL1,3.0,2.0
282,175,imageHH5,3.0,2.0
283,175,imageLL7,4.0,3.0
284,175,imageLL13,2.0,1.0
285,175,imageHL11,2.0,2.0
286,175,imageHL7,3.0,2.0
287,175,imageHH11,3.0,2.0
288,175,imageLH1,4.0,3.0
289,175,imageLH6,3.0,3.0
0,177,imageLL1,2.0,2.0
1,177,imageHH6,3.0,3.0
2,177,imageHL6,2.0,3.0
3,177,imageLH3,3.0,3.0
4,177,imageLL10,4.0,1.0
5,177,imageHL1,2.0,3.0
6,177,imageHH14,2.0,3.0
7,177,imageLH14,4.0,1.0
47,177,imageLL11,4.0,1.0
48,177,imageHL9,3.0,4.0
49,177,imageLH4,4.0,2.0
50,177,imageHL2,2.0,3.0
51,177,imageLL4,3.0,3.0
52,177,imageHH9,3.0,4.0
53,177,imageLH13,4.0,1.0
54,177,imageHH5,3.0,3.0
94,177,imageHH4,4.0,3.0
95,177,imageHH11,1.0,3.0
96,177,imageHL13,3.0,3.0
97,177,imageHL3,4.0,4.0
98,177,imageLH12,5.0,2.0
99,177,imageLH1,4.0,1.0
100,177,imageLL12,5.0,1.0
101,177,imageLL2,4.0,1.0
141,177,imageHL7,4.0,3.0
142,177,imageHH3,2.0,2.0
143,177,imageHH2,1.0,3.0
144,177,imageLL5,4.0,1.0
145,177,imageLL8,5.0,1.0
146,177,imageLH9,5.0,1.0
147,177,imageLH5,5.0,1.0
148,177,imageHL8,1.0,3.0
188,177,imageHH10,5.0,1.0
189,177,imageHL5,3.0,5.0
190,177,imageLH10,5.0,1.0
191,177,imageHH8,2.0,4.0
192,177,imageHL14,4.0,4.0
193,177,imageLL14,5.0,1.0
194,177,imageLH8,4.0,1.0
195,177,imageLL13,1.0,1.0
235,177,imageLL3,1.0,2.0
236,177,imageLL9,4.0,1.0
237,177,imageLH6,3.0,2.0
238,177,imageLH2,2.0,1.0
239,177,imageHL4,3.0,3.0
240,177,imageHL12,3.0,5.0
241,177,imageHH1,4.0,1.0
242,177,imageHH13,4.0,1.0
282,177,imageHL11,1.0,3.0
283,177,imageLL7,4.0,1.0
284,177,imageHH12,1.0,4.0
285,177,imageHH7,2.0,4.0
286,177,imageLL6,5.0,1.0
287,177,imageLH7,5.0,1.0
288,177,imageHL10,3.0,4.0
289,177,imageLH11,5.0,1.0
0,178,imageHL6,1.0,3.0
1,178,imageLL10,4.0,1.0
2,178,imageHL1,5.0,4.0
3,178,imageHH2,4.0,5.0
4,178,imageLH2,5.0,1.0
5,178,imageHH4,4.0,4.0
6,178,imageLH9,4.0,2.0
7,178,imageLL6,4.0,1.0
47,178,imageHH11,4.0,3.0
48,178,imageHL2,1.0,3.0
49,178,imageHH1,5.0,3.0
50,178,imageHL9,3.0,3.0
51,178,imageLH4,4.0,3.0
52,178,imageLL1,5.0,1.0
53,178,imageLH5,5.0,3.0
54,178,imageLL13,3.0,2.0
94,178,imageLL5,4.0,3.0
95,178,imageLL2,5.0,2.0
96,178,imageLH10,5.0,1.0
97,178,imageHL13,3.0,3.0
98,178,imageHL3,4.0,3.0
99,178,imageHH9,5.0,4.0
100,178,imageHH6,5.0,3.0
101,178,imageLH1,5.0,2.0
141,178,imageHH12,4.0,4.0
142,178,imageHH14,2.0,4.0
143,178,imageLL4,4.0,2.0
144,178,imageLH14,4.0,1.0
145,178,imageLH12,4.0,3.0
146,178,imageHL5,4.0,3.0
147,178,imageHL11,1.0,3.0
148,178,imageLL9,4.0,3.0
188,178,imageLL3,3.0,3.0
189,178,imageHL4,4.0,3.0
190,178,imageHL14,4.0,3.0
191,178,imageHH7,4.0,4.0
192,178,imageLH11,4.0,3.0
193,178,imageLH7,4.0,1.0
194,178,imageHH3,3.0,2.0
195,178,imageLL12,4.0,3.0
235,178,imageHL8,2.0,3.0
236,178,imageLL7,4.0,3.0
237,178,imageHL12,2.0,3.0
238,178,imageLH3,4.0,3.0
239,178,imageHH5,3.0,3.0
240,178,imageLL14,4.0,3.0
241,178,imageHH8,4.0,3.0
242,178,imageLH8,3.0,3.0
282,178,imageHH10,4.0,3.0
283,178,imageHH13,4.0,3.0
284,178,imageLH13,4.0,3.0
285,178,imageLL8,4.0,3.0
286,178,imageHL7,3.0,2.0
287,178,imageLL11,4.0,3.0
288,178,imageHL10,3.0,3.0
289,178,imageLH6,4.0,3.0
0,179,imageLL1,2.0,1.0
1,179,imageHL6,3.0,1.0
2,179,imageHL4,4.0,4.0
3,179,imageLL6,4.0,1.0
4,179,imageLH12,4.0,3.0
5,179,imageHH1,4.0,2.0
6,179,imageHH2,4.0,5.0
7,179,imageLH4,4.0,2.0
47,179,imageLH1,4.0,3.0
48,179,imageHL1,3.0,4.0
49,179,imageHL7,3.0,2.0
50,179,imageLL11,5.0,3.0
51,179,imageLH5,5.0,5.0
52,179,imageHH7,3.0,4.0
53,179,imageHH3,2.0,2.0
54,179,imageLL10,2.0,1.0
94,179,imageHL2,2.0,4.0
95,179,imageHL12,3.0,5.0
96,179,imageLH10,4.0,1.0
97,179,imageLL5,5.0,3.0
98,179,imageHH4,3.0,5.0
99,179,imageHH10,3.0,2.0
100,179,imageLH2,3.0,2.0
101,179,imageLL7,3.0,3.0
141,179,imageLL8,4.0,4.0
142,179,imageLH3,5.0,3.0
143,179,imageHL13,3.0,4.0
144,179,imageHL14,2.0,4.0
145,179,imageLH13,3.0,1.0
146,179,imageHH6,3.0,3.0
147,179,imageLL14,2.0,2.0
148,179,imageHH12,4.0,5.0
188,179,imageLH6,4.0,3.0
189,179,imageHL11,3.0,4.0
190,179,imageLL2,4.0,3.0
191,179,imageHL8,2.0,3.0
192,179,imageHH13,4.0,4.0
193,179,imageLL4,2.0,1.0
194,179,imageHH9,2.0,4.0
195,179,imageLH11,3.0,2.0
235,179,imageHL9,2.0,4.0
236,179,imageHH11,3.0,3.0
237,179,imageLL3,2.0,1.0
238,179,imageLL13,2.0,2.0
239,179,imageHH5,3.0,3.0
240,179,imageLH8,4.0,5.0
241,179,imageHL5,3.0,3.0
242,179,imageLH9,4.0,4.0
282,179,imageLH14,4.0,3.0
283,179,imageHL10,3.0,3.0
284,179,imageLL9,4.0,3.0
285,179,imageLH7,2.0,2.0
286,179,imageHH14,3.0,4.0
287,179,imageLL12,5.0,3.0
288,179,imageHH8,3.0,5.0
289,179,imageHL3,3.0,4.0
0,180,imageLL6,4.0,2.0
1,180,imageLH4,4.0,4.0
2,180,imageHH7,3.0,5.0
