,subj_idx,movie,movie_arousal,movie_valence
180,83,imageHL5,3.0,2.0
181,83,imageHL6,2.0,2.0
0,84,imageLH10,2.0,1.0
1,84,imageLL13,2.0,1.0
2,84,imageHH6,4.0,3.0
3,84,imageLL1,4.0,3.0
4,84,imageLH6,4.0,3.0
5,84,imageHH1,2.0,2.0
6,84,imageHL8,1.0,2.0
7,84,imageHL7,2.0,1.0
29,84,imageHH12,2.0,1.0
30,84,imageLH8,3.0,2.0
31,84,imageLH2,2.0,1.0
32,84,imageHL2,1.0,3.0
33,84,imageLL7,4.0,3.0
34,84,imageHH11,4.0,4.0
35,84,imageLL3,4.0,5.0
36,84,imageHL10,3.0,2.0
58,84,imageLH3,1.0,2.0
59,84,imageHL3,2.0,2.0
60,84,imageLL2,1.0,2.0
61,84,imageHL13,2.0,3.0
62,84,imageLL6,2.0,1.0
63,84,imageHH3,3.0,3.0
64,84,imageHH2,3.0,3.0
65,84,imageLH11,2.0,2.0
87,84,imageLH1,4.0,2.0
88,84,imageLL5,5.0,4.0
89,84,imageLH5,2.0,2.0
90,84,imageLL4,2.0,2.0
91,84,imageHL14,3.0,3.0
92,84,imageHH4,4.0,3.0
93,84,imageHH9,2.0,2.0
94,84,imageHL11,1.0,2.0
116,84,imageHH13,3.0,3.0
117,84,imageHH8,2.0,3.0
118,84,imageLL12,1.0,2.0
119,84,imageHL1,4.0,2.0
120,84,imageHL9,3.0,3.0
121,84,imageLL8,3.0,3.0
122,84,imageLH14,2.0,1.0
123,84,imageLH12,3.0,3.0
145,84,imageLH13,1.0,1.0
146,84,imageHL5,1.0,3.0
147,84,imageHL6,1.0,3.0
148,84,imageHH5,1.0,3.0
149,84,imageLL14,1.0,2.0
150,84,imageLL11,3.0,3.0
151,84,imageHH7,2.0,3.0
152,84,imageLH4,4.0,2.0
174,84,imageLL9,3.0,3.0
175,84,imageHH10,1.0,3.0
176,84,imageLH9,1.0,3.0
177,84,imageHL12,1.0,3.0
178,84,imageHH14,3.0,3.0
179,84,imageLH7,1.0,1.0
180,84,imageHL4,3.0,3.0
181,84,imageLL10,1.0,1.0
0,85,imageHH1,2.0,2.0
1,85,imageLH2,4.0,2.0
2,85,imageHH2,4.0,5.0
3,85,imageHL7,5.0,4.0
4,85,imageHL2,3.0,4.0
5,85,imageLH1,5.0,2.0
6,85,imageLL2,2.0,3.0
7,85,imageLL4,4.0,3.0
29,85,imageHH5,1.0,3.0
30,85,imageHL5,4.0,5.0
31,85,imageLH3,4.0,4.0
32,85,imageHH4,2.0,2.0
33,85,imageHL1,2.0,3.0
34,85,imageLL1,1.0,2.0
35,85,imageLH5,1.0,3.0
36,85,imageLL3,2.0,3.0
58,85,imageHH3,2.0,2.0
59,85,imageHL4,5.0,4.0
60,85,imageHH7,3.0,4.0
61,85,imageLH4,3.0,3.0
62,85,imageLH7,2.0,1.0
63,85,imageLL6,1.0,1.0
64,85,imageHL3,1.0,4.0
65,85,imageLL7,4.0,4.0
87,85,imageHL9,5.0,4.0
88,85,imageHL6,3.0,3.0
89,85,imageHH6,2.0,4.0
90,85,imageHH12,5.0,4.0
91,85,imageLH9,2.0,2.0
92,85,imageLH6,4.0,4.0
93,85,imageLL8,4.0,2.0
94,85,imageLL5,3.0,3.0
116,85,imageHL8,2.0,3.0
117,85,imageLH8,3.0,3.0
118,85,imageHH8,4.0,5.0
119,85,imageHH9,3.0,4.0
120,85,imageLH12,4.0,4.0
121,85,imageHL10,2.0,2.0
122,85,imageLL13,3.0,1.0
123,85,imageLL10,1.0,1.0
145,85,imageHH10,2.0,2.0
146,85,imageHH13,4.0,4.0
147,85,imageLH10,4.0,1.0
148,85,imageLH13,1.0,3.0
149,85,imageHL11,1.0,3.0
150,85,imageHL12,1.0,5.0
151,85,imageLL11,4.0,4.0
152,85,imageLL9,5.0,1.0
174,85,imageHH14,1.0,4.0
175,85,imageHL13,3.0,3.0
176,85,imageHH11,4.0,3.0
177,85,imageLH11,3.0,4.0
178,85,imageLH14,2.0,1.0
179,85,imageHL14,2.0,3.0
180,85,imageLL12,3.0,3.0
181,85,imageLL14,4.0,4.0
0,86,imageHH1,4.0,3.0
1,86,imageLL4,5.0,2.0
2,86,imageLL8,5.0,3.0
3,86,imageHH6,2.0,3.0
4,86,imageLH14,3.0,1.0
5,86,imageHL3,5.0,5.0
6,86,imageHL12,4.0,4.0
7,86,imageLH1,3.0,1.0
29,86,imageLH3,5.0,2.0
30,86,imageLL3,4.0,3.0
31,86,imageHL4,5.0,3.0
32,86,imageHL13,3.0,3.0
33,86,imageLL9,4.0,1.0
34,86,imageHH8,4.0,4.0
35,86,imageLH2,4.0,2.0
36,86,imageHH5,1.0,3.0
58,86,imageLL12,3.0,2.0
59,86,imageHH10,5.0,2.0
60,86,imageHH2,4.0,5.0
61,86,imageHL10,3.0,3.0
62,86,imageLL10,4.0,1.0
63,86,imageHL2,1.0,3.0
64,86,imageLH4,5.0,2.0
65,86,imageLH9,4.0,1.0
87,86,imageHL5,5.0,5.0
88,86,imageLL6,3.0,1.0
89,86,imageHH9,5.0,5.0
90,86,imageLH12,5.0,3.0
91,86,imageLL2,5.0,2.0
92,86,imageHH7,5.0,5.0
93,86,imageHL1,4.0,4.0
94,86,imageLH5,5.0,3.0
116,86,imageLL11,5.0,2.0
117,86,imageHH14,3.0,3.0
118,86,imageHL9,5.0,4.0
119,86,imageLH6,5.0,3.0
120,86,imageLL13,4.0,3.0
121,86,imageHH12,5.0,5.0
122,86,imageLH10,4.0,1.0
123,86,imageHL11,3.0,3.0
145,86,imageHH13,5.0,2.0
146,86,imageLL7,5.0,3.0
147,86,imageHH4,5.0,2.0
148,86,imageLH11,4.0,2.0
149,86,imageHL8,2.0,5.0
150,86,imageLL5,5.0,3.0
151,86,imageHL14,5.0,4.0
152,86,imageLH13,5.0,3.0
174,86,imageHH11,5.0,4.0
175,86,imageLL14,4.0,4.0
176,86,imageHH3,1.0,3.0
177,86,imageLH8,5.0,3.0
178,86,imageLH7,4.0,2.0
179,86,imageLL1,4.0,1.0
180,86,imageHL6,1.0,3.0
181,86,imageHL7,4.0,4.0
0,87,imageLL10,3.0,1.0
1,87,imageHL4,5.0,4.0
2,87,imageHH5,1.0,3.0
3,87,imageLH4,1.0,2.0
4,87,imageLL9,5.0,1.0
5,87,imageHH3,2.0,1.0
6,87,imageHL5,5.0,4.0
7,87,imageLH7,5.0,1.0
29,87,imageLH9,5.0,1.0
30,87,imageLL14,5.0,1.0
31,87,imageLH2,3.0,1.0
32,87,imageLL1,4.0,1.0
33,87,imageHH2,5.0,5.0
34,87,imageHL3,3.0,1.0
35,87,imageHH4,5.0,5.0
36,87,imageHL11,1.0,3.0
58,87,imageHL14,5.0,5.0
59,87,imageHH8,3.0,2.0
60,87,imageLH1,5.0,1.0
61,87,imageLL2,5.0,1.0
62,87,imageLH8,1.0,1.0
63,87,imageLL12,1.0,1.0
64,87,imageHL13,5.0,5.0
65,87,imageHH9,5.0,5.0
87,87,imageLL11,5.0,3.0
88,87,imageLH5,5.0,4.0
89,87,imageLH12,5.0,3.0
90,87,imageHL9,1.0,2.0
91,87,imageHL2,1.0,3.0
92,87,imageHH1,5.0,1.0
93,87,imageLL3,5.0,1.0
94,87,imageHH13,5.0,1.0
116,87,imageHH7,5.0,5.0
117,87,imageHH6,5.0,1.0
118,87,imageHL1,1.0,3.0
119,87,imageLH6,5.0,1.0
120,87,imageHL7,5.0,1.0
121,87,imageLL5,5.0,1.0
122,87,imageLH3,1.0,1.0
123,87,imageLL4,4.0,2.0
145,87,imageHH11,5.0,5.0
146,87,imageHH10,5.0,1.0
147,87,imageHL12,5.0,3.0
148,87,imageLL6,1.0,1.0
149,87,imageLL7,5.0,1.0
150,87,imageHL6,1.0,3.0
151,87,imageLH10,5.0,1.0
152,87,imageLH11,5.0,1.0
174,87,imageHH14,5.0,5.0
175,87,imageLL8,5.0,1.0
176,87,imageLL13,3.0,1.0
177,87,imageLH13,5.0,1.0
178,87,imageLH14,1.0,1.0
179,87,imageHH12,5.0,2.0
180,87,imageHL8,1.0,3.0
181,87,imageHL10,3.0,4.0
0,89,imageLH3,4.0,2.0
1,89,imageHH1,4.0,3.0
2,89,imageLL13,2.0,1.0
3,89,imageHH8,4.0,4.0
4,89,imageHL7,2.0,1.0
5,89,imageLL14,5.0,2.0
6,89,imageHL8,1.0,3.0
7,89,imageLH4,5.0,3.0
29,89,imageLL2,5.0,3.0
30,89,imageLH13,4.0,2.0
31,89,imageHH10,3.0,3.0
32,89,imageLH1,5.0,3.0
33,89,imageLL10,2.0,1.0
34,89,imageHL13,3.0,3.0
35,89,imageHL14,3.0,4.0
36,89,imageHH7,3.0,5.0
58,89,imageHH14,2.0,4.0
59,89,imageHL9,3.0,4.0
60,89,imageHL10,4.0,2.0
61,89,imageLL12,4.0,2.0
62,89,imageLH10,5.0,1.0
63,89,imageHH13,5.0,3.0
64,89,imageLL11,5.0,2.0
65,89,imageLH2,5.0,2.0
87,89,imageHH2,5.0,5.0
88,89,imageLH11,4.0,3.0
89,89,imageHH11,4.0,3.0
90,89,imageLL9,4.0,2.0
91,89,imageHL12,4.0,4.0
92,89,imageLH9,4.0,3.0
93,89,imageLL6,2.0,1.0
94,89,imageHL2,1.0,3.0
116,89,imageHL1,5.0,4.0
117,89,imageHL11,2.0,3.0
118,89,imageHH12,5.0,3.0
119,89,imageHH9,3.0,4.0
120,89,imageLL1,2.0,1.0
121,89,imageLH12,4.0,3.0
122,89,imageLH8,3.0,3.0
123,89,imageLL7,5.0,2.0
145,89,imageHH6,3.0,3.0
146,89,imageHL5,4.0,3.0
147,89,imageHL3,3.0,2.0
148,89,imageLH14,4.0,1.0
149,89,imageLL3,3.0,4.0
150,89,imageHH5,3.0,3.0
151,89,imageLH6,4.0,3.0
152,89,imageLL4,3.0,1.0
174,89,imageLH7,4.0,1.0
175,89,imageHL4,5.0,5.0
176,89,imageHH3,2.0,3.0
177,89,imageLL5,4.0,3.0
178,89,imageHH4,3.0,3.0
179,89,imageHL6,3.0,3.0
180,89,imageLL8,5.0,3.0
181,89,imageLH5,5.0,3.0
0,90,imageHL12,4.0,4.0
1,90,imageLL3,3.0,4.0
2,90,imageHL4,5.0,5.0
3,90,imageLL6,4.0,4.0
4,90,imageLH1,5.0,3.0
5,90,imageLH8,4.0,2.0
6,90,imageHH13,3.0,1.0
7,90,imageHH12,2.0,2.0
29,90,imageHL3,3.0,3.0
30,90,imageHL11,2.0,3.0
31,90,imageLH7,5.0,2.0
32,90,imageLH4,4.0,2.0
33,90,imageLL4,3.0,1.0
34,90,imageHH14,2.0,3.0
35,90,imageLL10,3.0,1.0
36,90,imageHH7,3.0,5.0
58,90,imageHH11,2.0,4.0
59,90,imageHH9,4.0,5.0
60,90,imageHL2,2.0,3.0
61,90,imageHL8,3.0,3.0
62,90,imageLH2,4.0,2.0
63,90,imageLH6,4.0,2.0
64,90,imageLL5,5.0,1.0
65,90,imageLL9,5.0,2.0
87,90,imageLL8,3.0,2.0
88,90,imageHL1,4.0,3.0
89,90,imageLH5,4.0,1.0
90,90,imageLH9,4.0,1.0
91,90,imageHL7,3.0,4.0
92,90,imageLL1,4.0,1.0
93,90,imageHH2,3.0,4.0
94,90,imageHH10,2.0,1.0
116,90,imageLL7,4.0,2.0
117,90,imageHH4,3.0,4.0
118,90,imageLH3,4.0,2.0
119,90,imageHH8,1.0,4.0
120,90,imageHL10,1.0,3.0
121,90,imageHL6,3.0,3.0
122,90,imageLH14,4.0,1.0
123,90,imageLL12,3.0,1.0
145,90,imageHH3,2.0,4.0
146,90,imageHL9,3.0,4.0
147,90,imageLL11,4.0,3.0
148,90,imageHL5,4.0,4.0
149,90,imageHH1,4.0,2.0
150,90,imageLL13,2.0,2.0
151,90,imageLH10,4.0,1.0
152,90,imageLH12,4.0,2.0
174,90,imageLL14,4.0,4.0
175,90,imageLL2,3.0,1.0
176,90,imageLH13,4.0,1.0
177,90,imageLH11,3.0,2.0
178,90,imageHH5,2.0,3.0
179,90,imageHH6,3.0,3.0
180,90,imageHL13,4.0,3.0
181,90,imageHL14,3.0,4.0
0,92,imageLH4,3.0,3.0
1,92,imageLH1,4.0,3.0
2,92,imageHL12,4.0,5.0
3,92,imageLL7,5.0,1.0
4,92,imageHH6,4.0,4.0
5,92,imageHH12,1.0,3.0
6,92,imageLL14,1.0,1.0
7,92,imageHL10,4.0,4.0
29,92,imageHL5,1.0,3.0
30,92,imageHH8,4.0,5.0
31,92,imageLL1,2.0,1.0
32,92,imageLH2,1.0,1.0
33,92,imageHL4,5.0,4.0
34,92,imageLL8,4.0,2.0
35,92,imageLH6,2.0,2.0
36,92,imageHH3,4.0,3.0
58,92,imageLH14,2.0,1.0
59,92,imageLL12,2.0,1.0
60,92,imageHH2,1.0,1.0
61,92,imageLL2,1.0,1.0
62,92,imageLH3,2.0,2.0
63,92,imageHL9,1.0,4.0
64,92,imageHH7,5.0,5.0
65,92,imageHL13,4.0,3.0
87,92,imageLH8,2.0,1.0
88,92,imageHH13,3.0,3.0
89,92,imageHL1,1.0,3.0
90,92,imageLL3,1.0,1.0
91,92,imageLH12,3.0,3.0
92,92,imageHH1,5.0,3.0
93,92,imageHL14,5.0,5.0
94,92,imageLL11,1.0,1.0
116,92,imageLL4,1.0,1.0
117,92,imageLH10,1.0,1.0
118,92,imageLH13,1.0,1.0
119,92,imageHL11,1.0,1.0
120,92,imageHL2,1.0,3.0
121,92,imageHH9,2.0,3.0
122,92,imageHH14,3.0,3.0
123,92,imageLL13,1.0,1.0
145,92,imageLL9,1.0,1.0
146,92,imageLH7,2.0,1.0
147,92,imageHH11,1.0,1.0
148,92,imageLH5,1.0,1.0
149,92,imageLL6,1.0,1.0
150,92,imageHL8,1.0,3.0
151,92,imageHH5,2.0,3.0
152,92,imageHL7,1.0,3.0
174,92,imageLH11,3.0,3.0
175,92,imageHL3,4.0,4.0
176,92,imageLL10,3.0,3.0
177,92,imageLL5,1.0,1.0
178,92,imageHL6,1.0,1.0
179,92,imageHH10,3.0,2.0
180,92,imageHH4,3.0,4.0
181,92,imageLH9,1.0,1.0
0,93,imageHH1,3.0,2.0
1,93,imageHH2,3.0,4.0
2,93,imageHL9,3.0,2.0
3,93,imageHL2,2.0,3.0
4,93,imageLL3,3.0,2.0
5,93,imageLL5,4.0,2.0
6,93,imageLH10,4.0,1.0
7,93,imageLH7,4.0,1.0
29,93,imageHL10,2.0,4.0
30,93,imageLL11,3.0,2.0
31,93,imageLH8,3.0,2.0
32,93,imageHH8,2.0,4.0
33,93,imageLL8,4.0,2.0
34,93,imageHL5,3.0,2.0
35,93,imageHH6,3.0,2.0
36,93,imageLH12,4.0,2.0
58,93,imageLL13,3.0,2.0
59,93,imageLH6,4.0,2.0
60,93,imageHL1,2.0,3.0
61,93,imageHL6,2.0,3.0
62,93,imageHH9,3.0,4.0
63,93,imageHH10,3.0,2.0
64,93,imageLL2,3.0,2.0
65,93,imageLH4,3.0,2.0
87,93,imageHL8,2.0,3.0
88,93,imageHL3,3.0,4.0
89,93,imageHH5,3.0,4.0
90,93,imageLH11,3.0,2.0
91,93,imageLL9,4.0,2.0
92,93,imageLH13,4.0,2.0
93,93,imageLL12,3.0,1.0
94,93,imageHH13,3.0,2.0
116,93,imageHL13,3.0,2.0
117,93,imageHH14,3.0,4.0
118,93,imageHH12,3.0,4.0
119,93,imageLL14,3.0,2.0
120,93,imageHL4,4.0,2.0
121,93,imageLH14,3.0,1.0
122,93,imageLL6,4.0,1.0
123,93,imageLH5,4.0,2.0
145,93,imageHH7,3.0,4.0
146,93,imageLL4,4.0,1.0
147,93,imageHL7,3.0,2.0
148,93,imageLH2,4.0,2.0
149,93,imageHL11,3.0,2.0
150,93,imageHH3,3.0,2.0
151,93,imageLL1,4.0,2.0
152,93,imageLH3,4.0,2.0
174,93,imageLL7,3.0,2.0
175,93,imageLL10,3.0,1.0
176,93,imageLH9,3.0,2.0
177,93,imageHH4,3.0,2.0
178,93,imageHL14,3.0,3.0
179,93,imageHL12,3.0,4.0
180,93,imageLH1,3.0,1.0
181,93,imageHH11,3.0,2.0
0,94,imageLL13,4.0,1.0
1,94,imageHH4,5.0,5.0
2,94,imageHL14,4.0,4.0
3,94,imageHH10,4.0,2.0
4,94,imageHL8,2.0,3.0
5,94,imageLL1,4.0,1.0
6,94,imageLH8,5.0,2.0
7,94,imageLH14,5.0,1.0
29,94,imageHH9,5.0,5.0
30,94,imageHH7,2.0,5.0
31,94,imageHL13,5.0,4.0
32,94,imageHL5,5.0,5.0
33,94,imageLL14,5.0,1.0
34,94,imageLL4,4.0,1.0
35,94,imageLH2,3.0,2.0
36,94,imageLH3,4.0,4.0
58,94,imageHH3,1.0,2.0
59,94,imageHH5,2.0,2.0
60,94,imageHL11,1.0,3.0
61,94,imageLL10,5.0,1.0
62,94,imageLH9,5.0,3.0
63,94,imageHL2,2.0,3.0
64,94,imageLH6,5.0,2.0
65,94,imageLL9,5.0,2.0
87,94,imageHL12,4.0,5.0
88,94,imageLH10,3.0,1.0
89,94,imageHL6,4.0,3.0
90,94,imageLL11,5.0,2.0
91,94,imageHH2,5.0,4.0
92,94,imageLL2,4.0,1.0
93,94,imageHH11,5.0,3.0
94,94,imageLH5,5.0,3.0
116,94,imageLL3,4.0,3.0
117,94,imageHH1,5.0,2.0
118,94,imageHH6,2.0,3.0
119,94,imageHL10,4.0,2.0
120,94,imageLH1,5.0,1.0
121,94,imageHL1,2.0,3.0
122,94,imageLH7,4.0,1.0
123,94,imageLL12,3.0,1.0
145,94,imageHH8,3.0,4.0
146,94,imageLH11,4.0,1.0
147,94,imageHH13,5.0,1.0
148,94,imageHL7,5.0,2.0
149,94,imageHL3,3.0,1.0
150,94,imageLH13,5.0,2.0
151,94,imageLL8,5.0,2.0
152,94,imageLL5,5.0,2.0
174,94,imageHH12,4.0,4.0
175,94,imageLH4,5.0,2.0
176,94,imageLL6,4.0,1.0
177,94,imageHL9,5.0,4.0
178,94,imageHH14,2.0,3.0
179,94,imageHL4,4.0,4.0
180,94,imageLL7,4.0,2.0
181,94,imageLH12,5.0,3.0
0,95,imageLL14,1.0,2.0
1,95,imageLH13,3.0,3.0
2,95,imageLL9,3.0,3.0
3,95,imageLH4,3.0,3.0
4,95,imageHH4,4.0,4.0
5,95,imageHL11,3.0,3.0
6,95,imageHH6,3.0,4.0
7,95,imageHL7,3.0,2.0
29,95,imageHH11,4.0,3.0
30,95,imageLL7,4.0,3.0
31,95,imageLH7,4.0,2.0
32,95,imageHH12,4.0,4.0
33,95,imageHL13,3.0,3.0
34,95,imageHL9,4.0,3.0
35,95,imageLH12,4.0,3.0
36,95,imageLL13,2.0,3.0
58,95,imageLH8,3.0,3.0
59,95,imageHH14,2.0,3.0
60,95,imageHL14,3.0,3.0
61,95,imageLH3,4.0,3.0
62,95,imageHH10,3.0,3.0
63,95,imageLL11,4.0,3.0
64,95,imageHL10,2.0,3.0
65,95,imageLL6,3.0,1.0
87,95,imageHL12,3.0,3.0
88,95,imageHH2,4.0,4.0
89,95,imageLL12,3.0,2.0
90,95,imageLL10,2.0,2.0
91,95,imageLH14,3.0,1.0
92,95,imageHL8,2.0,3.0
93,95,imageLH1,3.0,1.0
94,95,imageHH3,3.0,3.0
116,95,imageHL1,3.0,3.0
117,95,imageHL4,2.0,3.0
118,95,imageHH13,2.0,3.0
119,95,imageHH5,3.0,3.0
120,95,imageLH9,3.0,2.0
121,95,imageLH11,2.0,2.0
122,95,imageLL8,4.0,2.0
123,95,imageLL5,4.0,3.0
145,95,imageHH8,2.0,3.0
146,95,imageLL4,3.0,2.0
147,95,imageHL2,2.0,3.0
148,95,imageLL1,3.0,1.0
149,95,imageHL3,1.0,3.0
150,95,imageHH9,2.0,3.0
151,95,imageLH6,2.0,3.0
152,95,imageLH5,3.0,3.0
174,95,imageHH1,3.0,3.0
175,95,imageHH7,2.0,3.0
176,95,imageLL3,2.0,3.0
177,95,imageHL6,2.0,3.0
178,95,imageLH10,3.0,2.0
179,95,imageHL5,3.0,3.0
180,95,imageLH2,2.0,2.0
181,95,imageLL2,2.0,2.0
0,96,imageHL4,4.0,2.0
1,96,imageHL2,2.0,3.0
2,96,imageLH11,4.0,1.0
3,96,imageLH14,4.0,1.0
4,96,imageLL7,3.0,2.0
5,96,imageHH13,2.0,3.0
6,96,imageHH14,3.0,5.0
7,96,imageLL6,3.0,1.0
29,96,imageLH13,4.0,4.0
30,96,imageLL1,5.0,1.0
31,96,imageHH11,5.0,3.0
32,96,imageLH4,4.0,2.0
33,96,imageHH9,2.0,5.0
34,96,imageHL14,1.0,5.0
35,96,imageHL3,1.0,1.0
36,96,imageLL5,3.0,2.0
58,96,imageLL3,4.0,3.0
59,96,imageLL4,4.0,2.0
60,96,imageHL12,1.0,3.0
61,96,imageHL10,1.0,4.0
62,96,imageLH8,3.0,3.0
63,96,imageLH7,5.0,2.0
64,96,imageHH3,1.0,4.0
65,96,imageHH10,1.0,2.0
87,96,imageLH3,4.0,3.0
88,96,imageLH10,3.0,2.0
89,96,imageHL11,1.0,3.0
90,96,imageHL7,1.0,3.0
91,96,imageHH12,3.0,3.0
92,96,imageLL8,4.0,3.0
93,96,imageHH7,3.0,3.0
94,96,imageLL14,3.0,3.0
116,96,imageHL6,3.0,3.0
117,96,imageHH6,3.0,3.0
118,96,imageHL1,3.0,3.0
119,96,imageLL2,5.0,2.0
120,96,imageLH9,4.0,3.0
121,96,imageHH4,5.0,5.0
122,96,imageLL13,3.0,3.0
123,96,imageLH12,4.0,4.0
145,96,imageHH1,4.0,3.0
146,96,imageLH5,4.0,4.0
147,96,imageHH5,2.0,3.0
148,96,imageLL9,4.0,4.0
149,96,imageLL11,4.0,3.0
150,96,imageHL13,2.0,2.0
151,96,imageHL9,3.0,3.0
152,96,imageLH6,3.0,3.0
174,96,imageHH8,2.0,2.0
175,96,imageLH2,4.0,2.0
176,96,imageHH2,3.0,3.0
177,96,imageLH1,5.0,3.0
178,96,imageHL5,3.0,3.0
179,96,imageLL12,3.0,3.0
180,96,imageLL10,3.0,3.0
181,96,imageHL8,2.0,3.0
0,97,imageHH6,4.0,3.0
1,97,imageHH8,4.0,4.0
2,97,imageHL3,3.0,2.0
3,97,imageHL2,2.0,4.0
4,97,imageLL13,3.0,1.0
5,97,imageLH1,4.0,1.0
6,97,imageLL12,3.0,1.0
7,97,imageLH3,4.0,2.0
29,97,imageHH11,4.0,3.0
30,97,imageHH5,4.0,4.0
31,97,imageHL9,4.0,4.0
32,97,imageLL3,3.0,2.0
33,97,imageLL10,2.0,1.0
34,97,imageHL14,4.0,4.0
35,97,imageLH14,3.0,1.0
36,97,imageLH11,3.0,1.0
58,97,imageHL6,1.0,4.0
59,97,imageLH4,4.0,2.0
60,97,imageHH2,4.0,3.0
61,97,imageHH7,3.0,5.0
62,97,imageHL12,3.0,4.0
63,97,imageLL14,4.0,1.0
64,97,imageLH12,4.0,1.0
65,97,imageLL9,3.0,1.0
87,97,imageLH9,4.0,1.0
88,97,imageLH7,3.0,1.0
89,97,imageLL11,3.0,3.0
90,97,imageLL4,3.0,1.0
91,97,imageHH3,2.0,3.0
92,97,imageHL1,3.0,4.0
93,97,imageHH10,4.0,3.0
94,97,imageHL10,3.0,3.0
116,97,imageLL2,4.0,1.0
117,97,imageLH13,4.0,1.0
118,97,imageHL13,3.0,2.0
119,97,imageHH1,4.0,2.0
120,97,imageHH12,3.0,4.0
121,97,imageHL11,1.0,3.0
122,97,imageLH8,4.0,2.0
123,97,imageLL8,5.0,2.0
145,97,imageLH2,4.0,1.0
146,97,imageHL7,5.0,2.0
147,97,imageHL4,5.0,4.0
148,97,imageLH10,4.0,1.0
149,97,imageLL6,3.0,1.0
150,97,imageHH4,3.0,4.0
151,97,imageLL1,3.0,1.0
152,97,imageHH9,4.0,4.0
174,97,imageHH14,3.0,5.0
175,97,imageLL5,4.0,1.0
176,97,imageLH5,5.0,3.0
177,97,imageLL7,4.0,1.0
178,97,imageHH13,4.0,3.0
179,97,imageHL5,4.0,4.0
180,97,imageLH6,4.0,1.0
181,97,imageHL8,3.0,4.0
0,98,imageLL9,3.0,2.0
1,98,imageHL4,4.0,3.0
2,98,imageLH4,4.0,3.0
3,98,imageLH13,3.0,2.0
4,98,imageHH12,3.0,3.0
5,98,imageHH4,1.0,3.0
6,98,imageHL5,3.0,3.0
7,98,imageLL11,5.0,4.0
29,98,imageLL5,5.0,3.0
30,98,imageHL3,3.0,4.0
31,98,imageHH10,3.0,2.0
32,98,imageHL13,3.0,3.0
33,98,imageLH10,3.0,1.0
34,98,imageHH3,3.0,2.0
35,98,imageLH2,3.0,2.0
36,98,imageLL10,1.0,1.0
58,98,imageHL1,4.0,4.0
59,98,imageLL1,3.0,1.0
60,98,imageHH2,3.0,3.0
61,98,imageLL12,3.0,1.0
62,98,imageHL2,3.0,3.0
63,98,imageLH12,4.0,3.0
64,98,imageLH11,3.0,3.0
65,98,imageHH6,3.0,3.0
87,98,imageHH1,3.0,3.0
88,98,imageHL14,4.0,4.0
89,98,imageLL8,4.0,2.0
90,98,imageHL9,3.0,4.0
91,98,imageHH14,3.0,4.0
92,98,imageLH6,3.0,2.0
93,98,imageLH14,3.0,1.0
94,98,imageLL2,4.0,1.0
116,98,imageHH8,4.0,4.0
117,98,imageLL13,3.0,2.0
118,98,imageHH9,4.0,4.0
119,98,imageLH5,4.0,2.0
120,98,imageHL8,2.0,2.0
121,98,imageLL6,3.0,3.0
122,98,imageHL10,1.0,3.0
123,98,imageLH9,3.0,3.0
145,98,imageLL14,3.0,3.0
146,98,imageLL3,3.0,2.0
147,98,imageHL12,3.0,4.0
148,98,imageHL7,3.0,3.0
149,98,imageLH1,3.0,1.0
150,98,imageHH13,2.0,2.0
151,98,imageHH7,2.0,3.0
152,98,imageLH3,4.0,3.0
174,98,imageHH11,5.0,4.0
175,98,imageHH5,3.0,4.0
176,98,imageLL4,3.0,1.0
177,98,imageLL7,3.0,2.0
178,98,imageHL11,3.0,3.0
179,98,imageHL6,1.0,3.0
180,98,imageLH7,3.0,2.0
181,98,imageLH8,3.0,2.0
0,99,imageHH3,3.0,3.0
1,99,imageLL3,3.0,3.0
2,99,imageHH4,3.0,3.0
3,99,imageHL9,3.0,3.0
4,99,imageLH7,4.0,3.0
5,99,imageLL7,3.0,3.0
6,99,imageLH8,3.0,3.0
7,99,imageHL7,1.0,3.0
29,99,imageHL5,1.0,3.0
30,99,imageHL8,1.0,3.0
31,99,imageLH5,4.0,3.0
32,99,imageLL9,3.0,3.0
33,99,imageHH12,3.0,3.0
34,99,imageHH6,3.0,3.0
35,99,imageLL12,3.0,3.0
36,99,imageLH6,1.0,3.0
58,99,imageHL3,1.0,3.0
59,99,imageHH7,1.0,3.0
60,99,imageLL4,2.0,3.0
61,99,imageLH11,1.0,3.0
62,99,imageHH1,2.0,3.0
63,99,imageLL6,2.0,3.0
64,99,imageLH4,2.0,3.0
65,99,imageHL14,2.0,3.0
87,99,imageLH13,1.0,3.0
88,99,imageLH10,1.0,3.0
89,99,imageHL12,1.0,3.0
90,99,imageHL4,1.0,3.0
91,99,imageLL11,4.0,3.0
92,99,imageHH5,1.0,3.0
93,99,imageHH11,2.0,3.0
94,99,imageLL13,1.0,3.0
116,99,imageHH2,1.0,3.0
117,99,imageHH13,1.0,3.0
118,99,imageHL2,1.0,3.0
119,99,imageLL1,3.0,3.0
120,99,imageHL1,1.0,3.0
121,99,imageLH3,3.0,3.0
122,99,imageLH2,1.0,3.0
123,99,imageLL14,1.0,3.0
145,99,imageHL13,1.0,3.0
146,99,imageLL8,1.0,2.0
147,99,imageLH12,3.0,3.0
148,99,imageLL10,1.0,3.0
149,99,imageHH8,1.0,3.0
150,99,imageHH10,1.0,3.0
