subj_idx,stim,rt,response
87,1V0A,2.9949,1
87,1V0A,1.4041,1
87,1V0A,2.1916,0
87,1V0A,2.7733,1
87,1V0A,1.5159,1
87,1V0A,2.9565,0
87,1V0A,3.1682,1
87,1V0A,1.5648,1
87,1V0A,8.5017,1
87,1V0A,1.8632,1
87,1V0A,1.8988,0
87,1V0A,2.0967,0
87,1V0A,3.9367,0
87,1V0A,6.1426,1
87,1V0A,2.972,1
87,1V0A,1.3322,1
87,1V0A,2.2913,1
87,1V0A,10.26960555,0
87,1V0A,2.0631,1
87,1V0A,2.7331,1
87,1V0A,3.4726,0
87,1V0A,2.9521,1
87,1V0A,2.2225,1
87,1V0A,1.8899,1
87,1V0A,3.1854,0
87,1V1A,6.4324,0
87,1V1A,6.531,0
87,1V1A,8.6828,0
87,1V1A,3.1805,0
87,1V1A,10.26960555,1
87,1V1A,3.2704,1
87,1V1A,1.6385,1
87,1V1A,10.26960555,1
87,1V1A,10.26960555,1
87,1V1A,4.3271,1
87,1V1A,2.8412,0
87,1V1A,10.26960555,0
87,1V1A,1.7299,1
87,1V1A,2.8325,0
87,1V1A,4.4667,0
87,1V1A,7.2507,0
87,1V1A,1.9476,1
87,1V1A,1.8797,1
87,1V1A,2.1631,1
87,1V1A,1.3391,1
87,1V1A,1.6784,1
87,1V1A,2.2432,1
87,1V1A,3.5571,1
87,1V1A,3.7775,1
87,1V1A,2.2347,1
87,1V1A,1.5629,1
87,1V1A,5.4496,1
87,1V1A,2.064,0
87,1Vne1A,2.4592,1
87,1Vne1A,1.381,1
87,1Vne1A,0.9949,1
87,1Vne1A,2.9212,1
87,1Vne1A,3.1606,1
87,1Vne1A,10.26960555,1
87,1Vne1A,3.0637,1
87,1Vne1A,2.379,1
87,1Vne1A,1.7329,1
87,1Vne1A,6.7526,1
87,1Vne1A,2.48,1
87,1Vne1A,2.8531,1
87,1Vne1A,3.7987,0
87,1Vne1A,3.2475,0
87,1Vne1A,1.6734,0
87,1Vne1A,1.5068,0
87,1Vne1A,3.1816,1
87,1Vne1A,2.7135,1
87,1Vne1A,2.6658,1
87,1Vne1A,1.6646,1
87,1Vne1A,3.6965,1
87,1Vne1A,1.9556,0
87,1Vne1A,2.2763,1
87,1Vne1A,2.5703,0
87,1Vne1A,2.7722,1
87,1Vne1A,1.2504,1
87,1Vne1A,1.505,1
87,1Vne1A,2.453,1
89,0V0A,2.937,1
89,0V0A,5.086,0
89,0V0A,5.521,0
89,0V0A,1.9909,1
89,0V0A,5.134,0
89,0V0A,5.185,1
89,0V0A,2.0579,0
89,0V0A,1.9049,1
89,0V0A,4.0849,1
89,0V0A,4.394,1
89,0V0A,2.2799,1
89,0V0A,2.239,0
89,0V0A,5.5779,0
89,0V0A,1.923,1
89,0V0A,1.5409,0
89,0V0A,2.4669,0
89,0V0A,3.74,0
89,0V0A,1.942,0
89,0V0A,3.1069,1
89,0V0A,1.6559,0
89,0V0A,1.6619,0
89,0V0A,3.3379,0
89,0V0A,1.7819,0
89,0V0A,0.8819,0
89,0V0A,1.908,1
89,0V0A,1.8789,0
89,0V0A,2.887,0
89,0V0A,2.082,1
89,0V1A,6.179119927,0
89,0V1A,4.427,1
89,0V1A,2.304,1
89,0V1A,2.2239,1
89,0V1A,6.179119927,0
89,0V1A,4.9519,0
89,0V1A,1.9979,1
89,0V1A,2.747,1
89,0V1A,4.2309,0
89,0V1A,1.864,1
89,0V1A,5.759,0
89,0V1A,3.548,1
89,0V1A,3.6119,1
89,0V1A,2.8959,1
89,0V1A,1.636,1
89,0V1A,3.023,1
89,0V1A,2.3479,1
89,0V1A,2.2519,1
89,0V1A,4.2849,0
89,0V1A,2.445,1
89,0V1A,2.141,1
89,0V1A,1.719,0
89,0V1A,1.8269,1
89,0V1A,1.932,0
89,0V1A,2.248,0
89,0V1A,1.6969,0
89,0V1A,3.4,0
89,0V1A,1.5329,0
89,1V0A,3.3889,0
89,1V0A,2.876,1
89,1V0A,3.632,1
89,1V0A,5.495,1
89,1V0A,2.2559,0
89,1V0A,3.9169,1
89,1V0A,2.2469,0
89,1V0A,4.2129,1
89,1V0A,4.8799,0
89,1V0A,2.2959,0
89,1V0A,2.306,0
89,1V0A,2.214,0
89,1V0A,2.379,1
89,1V0A,1.7909,1
89,1V0A,3.7029,1
89,1V0A,2.584,1
89,1V0A,2.727,1
89,1V0A,3.9639,1
89,1V0A,3.2549,1
89,1V0A,1.6069,1
89,1V0A,2.303,0
89,1V0A,1.391,1
89,1V0A,1.8599,1
89,1V0A,2.246,0
89,1V0A,2.6579,1
89,1V0A,2.2149,0
89,1V0A,2.6399,0
89,1V0A,1.3659,0
89,1V1A,3.864,1
89,1V1A,3.0729,1
89,1V1A,4.615,1
89,1V1A,2.1569,1
89,1V1A,2.7649,0
89,1V1A,2.596,0
89,1V1A,2.913,1
89,1V1A,3.4109,1
89,1V1A,2.97,0
89,1V1A,3.12,0
89,1V1A,3.6069,0
89,1V1A,2.432,0
89,1V1A,3.5999,1
89,1V1A,1.9459,1
89,1V1A,1.407,1
89,1V1A,1.498,1
89,1V1A,3.008,1
89,1V1A,2.6869,1
89,1V1A,1.5409,1
89,1V1A,3.1949,1
89,1V1A,1.67,1
89,1V1A,1.872,1
89,1V1A,1.706,0
89,1V1A,1.312,0
89,1V1A,1.9329,0
89,1V1A,1.7409,0
89,1V1A,1.5439,0
89,1V1A,1.5219,0
89,1Vne1A,3.052,0
89,1Vne1A,2.955,0
89,1Vne1A,4.173,0
89,1Vne1A,1.8029,0
89,1Vne1A,2.2219,0
89,1Vne1A,3.6659,1
89,1Vne1A,1.7619,0
89,1Vne1A,2.199,0
89,1Vne1A,3.0059,0
89,1Vne1A,2.483,0
89,1Vne1A,4.0199,1
89,1Vne1A,2.971,0
89,1Vne1A,1.6079,0
89,1Vne1A,2.913,0
89,1Vne1A,2.6569,0
89,1Vne1A,3.281,0
89,1Vne1A,2.2799,1
89,1Vne1A,2.0739,0
89,1Vne1A,2.1799,1
89,1Vne1A,1.5319,0
89,1Vne1A,4.754,1
89,1Vne1A,2.756,0
89,1Vne1A,2.6059,0
89,1Vne1A,1.411,1
89,1Vne1A,1.9259,0
89,1Vne1A,1.9819,1
89,1Vne1A,2.9519,1
89,1Vne1A,1.548,1
90,0V0A,8.418,0
90,0V0A,5.7849,1
90,0V0A,5.3129,1
90,0V0A,4.215,1
90,0V0A,6.4519,0
90,0V0A,8.2509,1
90,0V0A,9.8229,1
90,0V0A,3.807,1
90,0V0A,10.394,0
90,0V0A,12.244,0
90,0V0A,9.343,1
90,0V0A,3.781,0
90,0V0A,5.9139,0
90,0V0A,9.5909,0
90,0V0A,4.0389,0
90,0V0A,16.61112444,0
90,0V0A,5.7509,0
90,0V0A,5.5499,0
90,0V0A,7.7039,1
90,0V0A,9.775,0
90,0V0A,2.846,0
90,0V0A,4.132,0
90,0V0A,16.61112444,0
90,0V0A,5.845,0
90,0V0A,3.9339,1
90,0V0A,14.992,0
90,0V0A,10.269,0
90,0V0A,9.26,0
90,0V1A,8.199,1
90,0V1A,6.407,1
90,0V1A,3.48,0
90,0V1A,3.388,1
90,0V1A,5.724,1
90,0V1A,5.213,1
90,0V1A,7.7069,1
90,0V1A,7.9809,1
90,0V1A,7.681,1
90,0V1A,11.2,0
90,0V1A,7.708,1
90,0V1A,5.459,1
90,0V1A,9.604,0
90,0V1A,6.7039,1
90,0V1A,3.0769,1
90,0V1A,6.658,0
90,0V1A,7.2939,0
90,0V1A,5.3809,0
90,0V1A,4.2509,0
90,0V1A,3.763,0
90,0V1A,4.0129,1
90,0V1A,2.25,0
90,0V1A,5.1309,1
90,0V1A,3.726,0
90,0V1A,8.771,0
90,0V1A,3.757,0
90,0V1A,6.8359,0
90,0V1A,13.55,1
90,1V0A,5.149,0
90,1V0A,6.9039,1
90,1V0A,3.239,1
90,1V0A,6.9719,1
90,1V0A,5.1939,0
90,1V0A,4.7749,0
90,1V0A,2.632,0
90,1V0A,3.4189,0
90,1V0A,5.0999,0
90,1V0A,5.5789,1
90,1V0A,9.063,1
90,1V0A,4.254,0
90,1V0A,3.469,0
90,1V0A,9.3499,0
90,1V0A,9.504,1
90,1V0A,2.7579,0
90,1V0A,2.8159,0
90,1V0A,2.0599,0
90,1V0A,11.409,0
90,1V0A,5.033,0
90,1V0A,3.382,0
90,1V0A,5.303,0
90,1V0A,3.168,0
90,1V0A,10.735,1
90,1V0A,2.982,1
90,1V0A,3.111,0
90,1V0A,5.63,0
90,1V0A,3.842,0
90,1V1A,11.49,0
90,1V1A,4.073,0
90,1V1A,16.61112444,1
90,1V1A,5.9619,1
90,1V1A,7.8019,0
90,1V1A,4.3269,0
90,1V1A,6.74,0
90,1V1A,5.738,0
90,1V1A,7.601,0
90,1V1A,4.1579,0
90,1V1A,9.3299,1
90,1V1A,6.509,0
90,1V1A,4.576,0
90,1V1A,9.6109,0
90,1V1A,5.63,1
90,1V1A,9.6509,1
90,1V1A,2.382,0
90,1V1A,4.152,1
90,1V1A,7.379,0
90,1V1A,1.6829,0
90,1V1A,4.157,0
90,1V1A,1.9149,0
90,1V1A,15.857,1
90,1V1A,1.6639,0
90,1V1A,4.518,0
90,1V1A,2.014,0
90,1V1A,2.9929,0
90,1V1A,9.902,0
90,1Vne1A,15.413,1
90,1Vne1A,2.219,0
90,1Vne1A,9.2699,0
90,1Vne1A,5.774,0
90,1Vne1A,3.7729,0
90,1Vne1A,4.739,0
90,1Vne1A,8.3859,0
90,1Vne1A,7.061,0
90,1Vne1A,7.3099,0
90,1Vne1A,5.1069,0
90,1Vne1A,8.067,0
90,1Vne1A,16.61112444,0
90,1Vne1A,5.333,0
90,1Vne1A,10.391,0
90,1Vne1A,5.295,0
90,1Vne1A,6.653,0
90,1Vne1A,5.321,0
90,1Vne1A,3.3329,0
90,1Vne1A,2.6759,0
90,1Vne1A,1.653,0
90,1Vne1A,5.3369,0
90,1Vne1A,6.817,0
90,1Vne1A,4.281,0
90,1Vne1A,2.8859,0
90,1Vne1A,3.911,0
90,1Vne1A,2.329,1
90,1Vne1A,2.9159,0
90,1Vne1A,6.509,0
92,0V0A,2.4144,1
92,0V0A,6.2068,1
92,0V0A,2.5703,1
92,0V0A,4.4538,0
92,0V0A,1.7524,0
92,0V0A,3.2247,0
92,0V0A,1.1737,1
92,0V0A,1.7648,0
92,0V0A,2.8857,1
92,0V0A,3.0416,1
92,0V0A,2.3705,0
92,0V0A,1.3959,1
92,0V0A,2.1743,1
92,0V0A,2.4236,1
92,0V0A,3.3553,1
92,0V0A,1.7595,0
92,0V0A,2.9038,1
92,0V0A,1.8609,1
92,0V0A,5.2834,0
92,0V0A,3.1758,0
92,0V0A,1.8109,1
92,0V0A,3.7865,0
92,0V0A,3.8021,0
92,0V0A,6.244493593,0
92,0V0A,1.8931,1
92,0V0A,2.6765,1
92,0V0A,2.6252,0
92,0V0A,1.2591,0
92,0V1A,3.6177,1
92,0V1A,4.4483,0
92,0V1A,2.8256,0
92,0V1A,4.9175,1
92,0V1A,2.1746,1
92,0V1A,1.8532,0
92,0V1A,2.3113,0
92,0V1A,1.3764,1
92,0V1A,2.4188,1
92,0V1A,2.5935,0
92,0V1A,2.5427,0
92,0V1A,2.8377,1
92,0V1A,2.6265,1
92,0V1A,2.821,1
92,0V1A,2.8733,1
92,0V1A,1.4733,1
92,0V1A,2.6539,1
92,0V1A,2.1741,0
92,0V1A,3.8094,1
92,0V1A,3.4925,1
92,0V1A,2.9705,1
92,0V1A,2.6748,1
92,0V1A,2.7419,1
92,0V1A,6.244493593,0
92,0V1A,1.5112,0
92,0V1A,2.5774,1
92,0V1A,1.807,0
92,0V1A,1.6266,1
92,1V0A,3.3046,1
92,1V0A,3.0716,1
92,1V0A,6.244493593,0
92,1V0A,1.4385,1
92,1V0A,2.5758,1
92,1V0A,2.9416,1
92,1V0A,1.2425,0
92,1V0A,1.7768,1
92,1V0A,2.7403,1
92,1V0A,2.651,0
92,1V0A,3.1419,1
92,1V0A,3.5251,0
92,1V0A,3.1027,1
92,1V0A,3.0577,0
92,1V0A,2.5693,0
92,1V0A,1.8528,1
92,1V0A,4.0032,0
92,1V0A,2.9254,1
92,1V0A,2.2698,0
92,1V0A,2.0602,1
92,1V0A,2.4762,1
92,1V0A,3.2259,1
92,1V0A,1.9676,1
92,1V0A,4.291,1
92,1V0A,1.5403,1
92,1V0A,1.7385,1
92,1V0A,4.1597,1
92,1V0A,2.6748,0
92,1V1A,3.1862,0
92,1V1A,2.3071,0
92,1V1A,2.3707,1
92,1V1A,4.5551,0
92,1V1A,1.7006,0
92,1V1A,1.5771,1
92,1V1A,1.2905,1
92,1V1A,1.2628,1
92,1V1A,3.1075,1
92,1V1A,2.5279,0
92,1V1A,1.2094,1
92,1V1A,2.5743,1
92,1V1A,4.7935,1
92,1V1A,2.3545,1
92,1V1A,2.934,1
92,1V1A,1.1428,1
92,1V1A,2.427,1
92,1V1A,2.1897,1
92,1V1A,3.7544,1
92,1V1A,2.9427,1
92,1V1A,2.3599,1
92,1V1A,5.0926,1
92,1V1A,4.1594,1
92,1V1A,2.8462,1
92,1V1A,1.8025,1
92,1V1A,2.3071,1
92,1V1A,2.4535,1
92,1V1A,1.8588,1
92,1Vne1A,6.244493593,1
92,1Vne1A,2.7261,1
92,1Vne1A,3.8413,1
92,1Vne1A,2.1534,1
92,1Vne1A,3.6207,1
92,1Vne1A,3.3998,1
92,1Vne1A,3.0213,1
92,1Vne1A,1.3707,1
92,1Vne1A,2.9584,1
92,1Vne1A,2.8899,1
92,1Vne1A,1.2773,1
92,1Vne1A,1.6337,1
92,1Vne1A,2.4239,0
92,1Vne1A,4.3881,0
92,1Vne1A,1.9913,1
92,1Vne1A,1.9497,1
92,1Vne1A,2.7268,1
92,1Vne1A,1.5711,1
92,1Vne1A,2.8725,0
92,1Vne1A,3.7603,0
92,1Vne1A,2.2852,1
92,1Vne1A,6.244493593,1
92,1Vne1A,2.9111,1
92,1Vne1A,2.942,1
92,1Vne1A,3.5495,0
92,1Vne1A,2.5253,0
92,1Vne1A,1.3524,1
92,1Vne1A,1.4866,1
93,0V0A,3.4919,0
93,0V0A,4.3569,1
93,0V0A,9.0678,0
93,0V0A,3.0949,1
93,0V0A,9.907408474,1
93,0V0A,2.4363,0
93,0V0A,4.523,0
93,0V0A,5.9781,1
93,0V0A,4.5031,1
93,0V0A,4.1044,1
93,0V0A,3.5022,1
93,0V0A,2.5213,1
93,0V0A,7.0856,0
93,0V0A,4.0278,0
93,0V0A,3.2112,1
93,0V0A,4.0707,0
93,0V0A,5.2685,0
93,0V0A,2.5098,1
93,0V0A,2.3933,0
93,0V0A,3.4067,0
93,0V0A,2.3204,0
93,0V0A,2.5393,1
93,0V0A,3.2196,1
93,0V0A,1.876,1
93,0V0A,4.5063,0
93,0V0A,2.3603,1
93,0V0A,2.266,0
93,0V0A,2.6243,1
93,0V1A,2.9015,1
93,0V1A,3.4949,0
93,0V1A,6.3046,0
93,0V1A,3.1755,0
93,0V1A,4.0852,1
93,0V1A,2.9871,1
93,0V1A,2.9256,1
93,0V1A,3.5871,1
93,0V1A,5.3358,1
93,0V1A,8.6706,0
93,0V1A,9.1365,0
93,0V1A,1.9431,1
93,0V1A,3.8216,1
93,0V1A,2.2767,1
93,0V1A,4.4737,0
93,0V1A,2.979,0
93,0V1A,4.9743,1
93,0V1A,2.4565,0
93,0V1A,2.7212,0
93,0V1A,3.5546,0
93,0V1A,9.2534,0
93,0V1A,3.2002,1
93,0V1A,2.5913,0
93,0V1A,1.588,1
93,0V1A,4.7866,1
93,0V1A,1.7121,0
93,0V1A,3.7937,1
93,0V1A,3.6369,1
93,1V0A,2.7363,0
93,1V0A,8.3091,0
93,1V0A,2.4883,1
93,1V0A,3.7916,1
93,1V0A,2.9763,0
93,1V0A,2.7111,0
93,1V0A,2.8016,0
93,1V0A,3.0207,0
93,1V0A,2.8341,0
93,1V0A,4.5164,0
93,1V0A,2.5596,0
93,1V0A,1.7933,0
93,1V0A,4.4181,0
93,1V0A,3.4057,1
93,1V0A,8.6469,1
93,1V0A,5.269,0
93,1V0A,5.8236,0
93,1V0A,2.4123,0
93,1V0A,2.6865,0
93,1V0A,3.0763,1
93,1V0A,3.0601,0
93,1V0A,4.5683,1
93,1V0A,2.0032,0
93,1V0A,2.3175,0
93,1V0A,3.1176,0
93,1V0A,4.3891,1
93,1V0A,3.8588,1
93,1V0A,2.836,1
93,1V1A,4.1581,0
93,1V1A,2.6718,1
93,1V1A,2.82,0
93,1V1A,2.5218,0
93,1V1A,2.1591,0
93,1V1A,3.2395,0
93,1V1A,9.907408474,0
93,1V1A,3.2753,0
93,1V1A,3.8205,1
93,1V1A,9.907408474,0
93,1V1A,4.4546,0
93,1V1A,3.4388,0
93,1V1A,3.8198,1
93,1V1A,3.6444,1
93,1V1A,4.8706,0
93,1V1A,2.8125,0
93,1V1A,7.8536,0
93,1V1A,4.6531,1
93,1V1A,2.0706,0
93,1V1A,2.071,0
93,1V1A,3.7189,0
93,1V1A,1.6692,0
93,1V1A,2.0929,0
93,1V1A,2.145,0
93,1V1A,3.3395,1
93,1V1A,9.907408474,0
93,1V1A,2.135,0
93,1V1A,1.4696,1
93,1Vne1A,4.7543,0
93,1Vne1A,5.2877,0
93,1Vne1A,3.1043,1
93,1Vne1A,8.6867,0
93,1Vne1A,2.1696,0
93,1Vne1A,3.0874,0
93,1Vne1A,6.0405,0
93,1Vne1A,3.304,0
93,1Vne1A,5.4035,0
93,1Vne1A,2.2084,0
93,1Vne1A,1.6012,0
93,1Vne1A,6.2527,0
93,1Vne1A,4.4427,1
93,1Vne1A,2.1615,1
93,1Vne1A,3.154,0
93,1Vne1A,2.8603,0
93,1Vne1A,8.1933,1
93,1Vne1A,3.0043,1
93,1Vne1A,2.0026,0
93,1Vne1A,1.8553,1
93,1Vne1A,3.0699,0
93,1Vne1A,2.953,0
93,1Vne1A,2.5622,0
93,1Vne1A,2.4329,0
93,1Vne1A,5.3364,1
93,1Vne1A,4.4023,0
93,1Vne1A,5.9091,1
93,1Vne1A,3.6847,1
94,0V0A,4.132,1
94,0V0A,5.3347,0
94,0V0A,2.4767,1
94,0V0A,3.6608,0
94,0V0A,2.2416,0
94,0V0A,2.293,0
94,0V0A,3.1617,1
94,0V0A,11.387,0
94,0V0A,6.1689,1
94,0V0A,9.45,0
94,0V0A,21.113,1
94,0V0A,1.6965,0
94,0V0A,2.2019,0
94,0V0A,3.8025,1
94,0V0A,11.029,1
94,0V0A,3.6954,0
94,0V0A,3.7798,1
94,0V0A,3.7978,0
94,0V0A,13.44,0
94,0V0A,12.517,1
94,0V0A,9.4469,0
94,0V0A,0.8238,0
94,0V0A,4.9164,1
94,0V0A,2.7599,1
94,0V0A,19.31,1
94,0V0A,4.4851,1
94,0V0A,4.6604,0
94,0V0A,2.3497,1
94,0V1A,6.0169,1
94,0V1A,3.2575,1
94,0V1A,7.7104,0
94,0V1A,2.0407,1
94,0V1A,8.0223,0
94,0V1A,2.9495,1
94,0V1A,2.9266,1
94,0V1A,3.2453,0
94,0V1A,3.0618,0
94,0V1A,3.2345,0
94,0V1A,5.9724,1
94,0V1A,20.874,0
94,0V1A,21.14098654,1
94,0V1A,2.4435,1
94,0V1A,1.718,1
94,0V1A,2.3034,0
94,0V1A,1.8287,1
94,0V1A,13.311,1
94,0V1A,7.3921,1
94,0V1A,11.62,1
94,0V1A,10.535,0
94,0V1A,10.864,0
94,0V1A,2.1442,0
94,0V1A,7.7969,1
94,0V1A,2.8118,0
94,0V1A,21.14098654,1
94,0V1A,8.7946,1
94,0V1A,3.9513,0
94,1V0A,6.5178,1
94,1V0A,5.083,0
94,1V0A,7.2706,0
94,1V0A,12.652,1
94,1V0A,18.242,1
94,1V0A,9.1108,0
94,1V0A,3.1122,1
94,1V0A,12.727,1
94,1V0A,21.14098654,0
94,1V0A,2.6286,0
94,1V0A,6.8406,0
94,1V0A,1.6736,0
94,1V0A,2.6324,1
94,1V0A,3.6131,0
94,1V0A,2.015,1
94,1V0A,5.9188,0
94,1V0A,8.5082,1
94,1V0A,1.7987,1
94,1V0A,3.7633,1
94,1V0A,2.8789,1
94,1V0A,2.5274,0
94,1V0A,1.7753,0
94,1V0A,21.14098654,0
94,1V0A,4.5881,0
94,1V0A,2.0805,0
94,1V0A,3.2202,0
94,1V0A,17.264,0
94,1V0A,2.1463,0
94,1V1A,19.12,1
94,1V1A,3.5281,1
94,1V1A,6.0397,1
94,1V1A,8.0408,1
94,1V1A,5.5672,1
94,1V1A,4.5619,1
94,1V1A,10.359,1
94,1V1A,4.3977,1
94,1V1A,3.796,0
94,1V1A,2.7114,0
94,1V1A,2.1835,0
94,1V1A,3.6805,0
94,1V1A,2.892,1
94,1V1A,6.1491,1
94,1V1A,4.6505,0
94,1V1A,9.9619,1
94,1V1A,1.8233,1
94,1V1A,3.2895,0
94,1V1A,12.604,1
94,1V1A,5.0246,1
94,1V1A,2.5304,0
94,1V1A,6.5418,0
94,1V1A,4.3386,0
94,1V1A,4.7129,0
94,1V1A,5.3646,1
94,1V1A,2.8927,1
94,1V1A,5.9236,0
94,1V1A,5.0002,0
94,1Vne1A,6.8712,0
94,1Vne1A,3.0766,0
94,1Vne1A,11.742,1
94,1Vne1A,3.3104,0
94,1Vne1A,3.8267,1
94,1Vne1A,3.7775,1
94,1Vne1A,7.5069,1
94,1Vne1A,4.559,0
94,1Vne1A,3.6271,0
94,1Vne1A,1.642,0
94,1Vne1A,3.4468,0
94,1Vne1A,2.0774,0
94,1Vne1A,2.8944,1
94,1Vne1A,2.7405,1
94,1Vne1A,1.3883,0
94,1Vne1A,2.7805,0
94,1Vne1A,10.968,0
94,1Vne1A,3.2814,0
94,1Vne1A,8.2105,0
94,1Vne1A,13.505,1
94,1Vne1A,9.7024,0
94,1Vne1A,6.389,1
94,1Vne1A,10.988,1
94,1Vne1A,3.9815,0
94,1Vne1A,5.2838,1
94,1Vne1A,6.1548,0
94,1Vne1A,3.0156,0
94,1Vne1A,4.7538,1
95,0V0A,2.109,1
95,0V0A,1.5409,0
95,0V0A,0.955,1
95,0V0A,3.5679,1
95,0V0A,2.1139,0
95,0V0A,3.0489,1
95,0V0A,1.8279,0
95,0V0A,2.0919,0
95,0V0A,3.711,1
95,0V0A,1.4759,0
95,0V0A,2.764,0
95,0V0A,2.177,1
95,0V0A,1.766,0
95,0V0A,4.528,0
95,0V0A,2.343,0
95,0V0A,0.7309,1
95,0V0A,3.8999,1
95,0V0A,1.277,1
95,0V0A,1.817,1
95,0V0A,4.162,1
95,0V0A,1.798,0
95,0V0A,2.632,1
95,0V0A,2.8769,1
95,0V0A,0.797,0
95,0V0A,4.7,1
95,0V0A,3.7019,0
95,0V0A,1.859,1
95,0V0A,1.495,0
95,0V1A,6.416005054,1
95,0V1A,2.2809,1
95,0V1A,2.413,1
95,0V1A,1.3299,0
95,0V1A,2.195,1
95,0V1A,3.0819,0
95,0V1A,5.6669,0
95,0V1A,3.427,1
95,0V1A,6.416005054,0
95,0V1A,3.666,0
95,0V1A,2.5299,1
95,0V1A,1.3319,0
95,0V1A,6.416005054,1
95,0V1A,1.062,0
95,0V1A,1.3009,1
95,0V1A,1.1279,0
95,0V1A,2.018,0
95,0V1A,1.363,0
95,0V1A,2.727,1
95,0V1A,1.142,1
95,0V1A,6.198,1
95,0V1A,1.016,0
95,0V1A,1.4669,0
95,0V1A,2.063,1
95,0V1A,6.416005054,1
95,0V1A,1.0589,0
95,0V1A,2.499,1
95,0V1A,1.8119,1
95,1V0A,1.3569,1
95,1V0A,1.2769,1
95,1V0A,1.696,0
95,1V0A,1.127,0
95,1V0A,4.7319,1
95,1V0A,4.912,1
95,1V0A,2.4759,0
95,1V0A,3.6169,1
95,1V0A,2.182,0
95,1V0A,1.612,0
95,1V0A,1.3419,0
95,1V0A,2.6779,0
95,1V0A,2.7309,1
95,1V0A,1.7159,0
95,1V0A,1.9139,0
95,1V0A,1.215,1
95,1V0A,2.2309,0
95,1V0A,1.3629,0
95,1V0A,3.531,0
95,1V0A,1.201,0
95,1V0A,2.651,0
95,1V0A,1.093,0
95,1V0A,2.834,0
95,1V0A,1.3139,0
95,1V0A,1.812,0
95,1V0A,1.2669,0
95,1V0A,2.067,0
95,1V0A,1.393,0
95,1V1A,2.567,1
95,1V1A,2.6779,1
95,1V1A,1.377,1
95,1V1A,1.223,1
95,1V1A,3.5629,0
95,1V1A,2.4799,1
95,1V1A,1.945,0
95,1V1A,3.8809,0
95,1V1A,1.864,0
95,1V1A,3.299,0
95,1V1A,1.861,0
95,1V1A,1.513,0
95,1V1A,2.0169,1
95,1V1A,1.4829,1
95,1V1A,2.2089,0
95,1V1A,3.2129,0
95,1V1A,2.662,0
95,1V1A,1.5989,0
95,1V1A,3.7989,0
95,1V1A,0.8629,0
95,1V1A,1.2599,0
95,1V1A,1.2009,0
95,1V1A,1.48,0
95,1V1A,0.758,0
95,1V1A,2.9509,0
95,1V1A,1.785,0
95,1V1A,5.0509,0
95,1V1A,1.8109,0
95,1Vne1A,1.7729,1
95,1Vne1A,1.329,0
95,1Vne1A,1.5489,0
95,1Vne1A,1.0939,1
95,1Vne1A,6.416005054,1
95,1Vne1A,2.11,0
95,1Vne1A,3.329,0
95,1Vne1A,4.947,0
95,1Vne1A,4.793,1
95,1Vne1A,1.6639,0
95,1Vne1A,2.498,1
95,1Vne1A,1.8669,0
95,1Vne1A,1.312,0
95,1Vne1A,1.163,0
95,1Vne1A,1.3939,0
95,1Vne1A,2.3089,0
95,1Vne1A,2.2349,0
95,1Vne1A,1.375,0
95,1Vne1A,3.092,0
95,1Vne1A,1.4179,0
95,1Vne1A,1.826,0
95,1Vne1A,4.1269,0
95,1Vne1A,1.6829,0
95,1Vne1A,1.276,0
95,1Vne1A,2.3809,0
95,1Vne1A,1.351,0
95,1Vne1A,2.9669,1
95,1Vne1A,2.3279,1
96,0V0A,2.9659,1
96,0V0A,4.625,0
96,0V0A,8.751387907,1
96,0V0A,7.6619,1
96,0V0A,3.1109,1
96,0V0A,3.236,0
96,0V0A,0.995,1
96,0V0A,1.1469,0
96,0V0A,2.417,0
96,0V0A,1.761,1
96,0V0A,1.338,0
96,0V0A,2.2849,0
96,0V0A,1.41,1
96,0V0A,4.152,0
96,0V0A,1.7269,1
96,0V0A,4.16,1
96,0V0A,4.6,0
96,0V0A,5.0939,1
96,0V0A,1.361,0
96,0V0A,1.4349,0
96,0V0A,2.9829,0
96,0V0A,6.3009,0
96,0V0A,2.3989,0
96,0V0A,1.9479,1
96,0V0A,3.869,0
96,0V0A,2.5779,1
96,0V0A,6.911,0
96,0V0A,2.066,0
96,0V1A,3.711,1
96,0V1A,3.243,1
96,0V1A,2.1659,0
96,0V1A,2.73,0
96,0V1A,3.643,0
96,0V1A,2.003,0
96,0V1A,1.492,0
96,0V1A,0.7309,1
96,0V1A,4.115,1
96,0V1A,1.71,1
96,0V1A,1.211,1
96,0V1A,1.1699,0
96,0V1A,1.1349,1
96,0V1A,2.2439,0
96,0V1A,1.2619,1
96,0V1A,1.0159,1
96,0V1A,5.62,0
96,0V1A,2.0599,1
96,0V1A,0.961,0
96,0V1A,1.264,0
96,0V1A,2.1939,1
96,0V1A,3.6349,1
96,0V1A,1.997,0
96,0V1A,2.2929,0
96,0V1A,1.3769,1
96,0V1A,2.7619,0
96,0V1A,2.575,1
96,0V1A,1.736,1
96,1V0A,3.7079,1
96,1V0A,4.168,0
96,1V0A,7.3799,0
96,1V0A,1.749,0
96,1V0A,1.548,1
96,1V0A,1.197,0
96,1V0A,0.964,1
96,1V0A,1.6469,0
96,1V0A,1.4489,0
96,1V0A,2.918,0
96,1V0A,1.177,0
96,1V0A,2.168,0
96,1V0A,1.3019,0
96,1V0A,8.751387907,0
