,subj_idx,movie,movie_arousal,movie_valence
195,40,imageHH9,5.0,4.0
235,40,imageLL7,4.0,3.0
236,40,imageLL6,4.0,1.0
237,40,imageHH2,4.0,4.0
238,40,imageHH8,4.0,4.0
239,40,imageLH11,4.0,3.0
240,40,imageLH12,4.0,2.0
241,40,imageHL2,2.0,3.0
242,40,imageHL9,4.0,4.0
282,40,imageHL10,3.0,4.0
283,40,imageLH4,4.0,2.0
284,40,imageHH4,4.0,4.0
285,40,imageHH13,4.0,2.0
286,40,imageLH14,4.0,2.0
287,40,imageLL11,5.0,2.0
288,40,imageLL14,3.0,3.0
289,40,imageHL11,2.0,3.0
0,41,imageHH3,3.0,2.0
1,41,imageLL8,4.0,3.0
2,41,imageHH6,3.0,3.0
3,41,imageHL9,2.0,2.0
4,41,imageHL11,1.0,3.0
5,41,imageLH11,4.0,4.0
6,41,imageLH12,4.0,4.0
7,41,imageLL12,2.0,1.0
47,41,imageHH4,3.0,3.0
48,41,imageLL6,2.0,2.0
49,41,imageHH9,4.0,4.0
50,41,imageHL1,4.0,4.0
51,41,imageHL6,1.0,1.0
52,41,imageLL14,3.0,2.0
53,41,imageLH3,4.0,2.0
54,41,imageLH14,4.0,1.0
94,41,imageLL4,2.0,1.0
95,41,imageLH8,2.0,1.0
96,41,imageLL1,1.0,1.0
97,41,imageHH13,3.0,1.0
98,41,imageHH7,1.0,5.0
99,41,imageHL2,3.0,3.0
100,41,imageLH7,1.0,1.0
101,41,imageHL5,2.0,4.0
141,41,imageHL7,2.0,1.0
142,41,imageLL7,4.0,1.0
143,41,imageLL13,1.0,1.0
144,41,imageHL3,4.0,5.0
145,41,imageLH4,4.0,2.0
146,41,imageHH11,3.0,1.0
147,41,imageHH2,3.0,4.0
148,41,imageLH6,4.0,1.0
188,41,imageHH5,3.0,3.0
189,41,imageLL9,4.0,2.0
190,41,imageHL4,4.0,4.0
191,41,imageHL10,1.0,4.0
192,41,imageHH12,4.0,4.0
193,41,imageLH13,3.0,1.0
194,41,imageLL11,3.0,1.0
195,41,imageLH1,3.0,1.0
235,41,imageLH9,3.0,2.0
236,41,imageHL14,4.0,2.0
237,41,imageHH1,4.0,1.0
238,41,imageHL8,3.0,1.0
239,41,imageHH8,3.0,1.0
240,41,imageLH2,4.0,1.0
241,41,imageLL5,4.0,1.0
242,41,imageLL2,4.0,1.0
282,41,imageHH14,1.0,5.0
283,41,imageLL10,1.0,1.0
284,41,imageHH10,3.0,1.0
285,41,imageHL12,4.0,1.0
286,41,imageHL13,4.0,4.0
287,41,imageLH5,4.0,2.0
288,41,imageLL3,1.0,1.0
289,41,imageLH10,4.0,1.0
0,42,imageHH13,4.0,3.0
1,42,imageHH3,2.0,3.0
2,42,imageHL4,5.0,4.0
3,42,imageHL5,5.0,5.0
4,42,imageLH14,4.0,2.0
5,42,imageLH4,2.0,1.0
6,42,imageLL6,3.0,1.0
7,42,imageLL10,1.0,1.0
47,42,imageHL7,1.0,3.0
48,42,imageLL14,4.0,2.0
49,42,imageLH13,2.0,3.0
50,42,imageHH11,4.0,4.0
51,42,imageHH4,5.0,5.0
52,42,imageHL2,3.0,4.0
53,42,imageLL2,5.0,1.0
54,42,imageLH11,5.0,4.0
94,42,imageLL4,4.0,1.0
95,42,imageHL1,4.0,4.0
96,42,imageHH12,1.0,3.0
97,42,imageLL1,4.0,1.0
98,42,imageHH2,2.0,3.0
99,42,imageHL14,3.0,4.0
100,42,imageLH3,4.0,4.0
101,42,imageLH10,3.0,1.0
141,42,imageLL13,4.0,1.0
142,42,imageHH10,4.0,2.0
143,42,imageLH2,2.0,1.0
144,42,imageHL12,4.0,4.0
145,42,imageHL13,3.0,3.0
146,42,imageLH1,5.0,4.0
147,42,imageLL9,5.0,4.0
148,42,imageHH14,1.0,3.0
188,42,imageLL11,5.0,4.0
189,42,imageLL3,5.0,2.0
190,42,imageHH9,5.0,5.0
191,42,imageLH7,4.0,1.0
192,42,imageLH5,4.0,4.0
193,42,imageHH1,4.0,2.0
194,42,imageHL9,5.0,1.0
195,42,imageHL11,2.0,3.0
235,42,imageHH6,3.0,3.0
236,42,imageLL7,3.0,2.0
237,42,imageHH7,4.0,4.0
238,42,imageLL12,4.0,1.0
239,42,imageLH8,4.0,2.0
240,42,imageLH12,3.0,2.0
241,42,imageHL10,2.0,3.0
242,42,imageHL6,1.0,3.0
282,42,imageLL8,5.0,2.0
283,42,imageHH8,4.0,4.0
284,42,imageLL5,5.0,4.0
285,42,imageLH9,5.0,2.0
286,42,imageHH5,3.0,2.0
287,42,imageLH6,3.0,1.0
288,42,imageHL8,2.0,3.0
289,42,imageHL3,4.0,4.0
0,44,imageHH11,3.0,3.0
1,44,imageLL7,4.0,3.0
2,44,imageLL11,4.0,2.0
3,44,imageLH11,3.0,2.0
4,44,imageHH9,2.0,4.0
5,44,imageLH13,3.0,1.0
6,44,imageHL5,3.0,4.0
7,44,imageHL13,3.0,2.0
47,44,imageHL4,4.0,4.0
48,44,imageLH5,3.0,2.0
49,44,imageLH4,4.0,2.0
50,44,imageHH4,2.0,2.0
51,44,imageHL6,3.0,3.0
52,44,imageHH5,1.0,4.0
53,44,imageLL12,3.0,2.0
54,44,imageLL3,2.0,2.0
94,44,imageHH8,3.0,3.0
95,44,imageHH12,4.0,4.0
96,44,imageLL1,4.0,2.0
97,44,imageHL14,3.0,4.0
98,44,imageHL8,2.0,3.0
99,44,imageLH6,4.0,3.0
100,44,imageLL8,4.0,2.0
101,44,imageLH8,3.0,2.0
141,44,imageLH9,3.0,2.0
142,44,imageHH14,2.0,4.0
143,44,imageHH7,3.0,4.0
144,44,imageLL10,3.0,1.0
145,44,imageLH12,3.0,4.0
146,44,imageHL2,2.0,3.0
147,44,imageLL9,4.0,1.0
148,44,imageHL7,3.0,2.0
188,44,imageLH10,4.0,2.0
189,44,imageHL11,3.0,3.0
190,44,imageHH13,4.0,4.0
191,44,imageHL12,3.0,4.0
192,44,imageLL5,3.0,2.0
193,44,imageLL14,4.0,3.0
194,44,imageHH6,3.0,4.0
195,44,imageLH14,4.0,1.0
235,44,imageLL2,4.0,2.0
236,44,imageHH3,2.0,4.0
237,44,imageHL3,2.0,4.0
238,44,imageLH2,4.0,2.0
239,44,imageLH3,4.0,3.0
240,44,imageHH10,2.0,2.0
241,44,imageHL1,3.0,3.0
242,44,imageLL4,4.0,2.0
282,44,imageHL10,3.0,4.0
283,44,imageHH2,4.0,4.0
284,44,imageHH1,3.0,2.0
285,44,imageLH7,3.0,2.0
286,44,imageLL13,3.0,2.0
287,44,imageHL9,4.0,3.0
288,44,imageLH1,4.0,2.0
289,44,imageLL6,3.0,2.0
0,45,imageLH1,4.0,5.0
1,45,imageHH7,5.0,5.0
2,45,imageHL2,5.0,4.0
3,45,imageLL14,3.0,4.0
4,45,imageHL1,4.0,3.0
5,45,imageLL11,5.0,4.0
6,45,imageLH2,1.0,3.0
7,45,imageHH12,4.0,5.0
47,45,imageLL1,3.0,5.0
48,45,imageHH13,4.0,4.0
49,45,imageHL10,3.0,4.0
50,45,imageLH3,4.0,5.0
51,45,imageHL5,4.0,4.0
52,45,imageHH4,2.0,2.0
53,45,imageLH10,4.0,4.0
54,45,imageLL3,5.0,4.0
94,45,imageLL9,5.0,5.0
95,45,imageLH11,3.0,3.0
96,45,imageHL9,3.0,2.0
97,45,imageLL2,1.0,1.0
98,45,imageLH14,4.0,5.0
99,45,imageHH9,5.0,5.0
100,45,imageHL4,5.0,5.0
101,45,imageHH11,5.0,5.0
141,45,imageHH1,5.0,5.0
142,45,imageLH4,3.0,3.0
143,45,imageHL13,4.0,4.0
144,45,imageHH14,4.0,4.0
145,45,imageHL3,4.0,4.0
146,45,imageLH9,4.0,4.0
147,45,imageLL10,4.0,4.0
148,45,imageLL13,4.0,5.0
188,45,imageLL4,4.0,4.0
189,45,imageHL11,4.0,5.0
190,45,imageLL12,3.0,2.0
191,45,imageHH2,4.0,4.0
192,45,imageLH6,2.0,1.0
193,45,imageLH8,4.0,4.0
194,45,imageHH5,4.0,4.0
195,45,imageHL14,4.0,4.0
235,45,imageHH3,5.0,5.0
236,45,imageLL5,5.0,5.0
237,45,imageHL12,3.0,3.0
238,45,imageHL6,4.0,4.0
239,45,imageLH7,4.0,5.0
240,45,imageHH10,5.0,5.0
241,45,imageLL8,5.0,4.0
242,45,imageLH13,4.0,5.0
282,45,imageLH5,5.0,4.0
283,45,imageHL7,2.0,5.0
284,45,imageLL7,5.0,1.0
285,45,imageHH6,1.0,5.0
286,45,imageHL8,1.0,1.0
287,45,imageLH12,5.0,5.0
288,45,imageHH8,1.0,5.0
289,45,imageLL6,2.0,5.0
0,46,imageHL6,2.0,4.0
1,46,imageLH14,3.0,1.0
2,46,imageHL5,4.0,3.0
3,46,imageLL13,2.0,1.0
4,46,imageHH11,5.0,3.0
5,46,imageLH13,2.0,1.0
6,46,imageLL2,1.0,1.0
7,46,imageHH3,4.0,4.0
47,46,imageHH12,5.0,5.0
48,46,imageLH5,4.0,5.0
49,46,imageLH12,5.0,5.0
50,46,imageLL5,5.0,5.0
51,46,imageLL6,3.0,1.0
52,46,imageHH14,2.0,5.0
53,46,imageHL14,4.0,3.0
54,46,imageHL13,5.0,3.0
94,46,imageLH11,5.0,4.0
95,46,imageLL12,2.0,1.0
96,46,imageLH1,3.0,2.0
97,46,imageLL3,3.0,3.0
98,46,imageHL9,5.0,4.0
99,46,imageHH5,4.0,4.0
100,46,imageHH13,3.0,3.0
101,46,imageHL11,3.0,2.0
141,46,imageHL8,3.0,4.0
142,46,imageHL3,5.0,5.0
143,46,imageHH9,4.0,5.0
144,46,imageLL9,3.0,2.0
145,46,imageHH10,4.0,3.0
146,46,imageLL4,5.0,3.0
147,46,imageLH10,3.0,1.0
148,46,imageLH9,4.0,1.0
188,46,imageLL1,3.0,1.0
189,46,imageHH4,5.0,5.0
190,46,imageLL7,4.0,2.0
191,46,imageLH4,4.0,1.0
192,46,imageLH2,3.0,1.0
193,46,imageHH7,5.0,5.0
194,46,imageHL12,5.0,5.0
195,46,imageHL7,3.0,2.0
235,46,imageHL2,2.0,3.0
236,46,imageHH6,4.0,3.0
237,46,imageLL14,3.0,2.0
238,46,imageLH3,5.0,3.0
239,46,imageHL1,3.0,3.0
240,46,imageLH6,5.0,2.0
241,46,imageLL8,4.0,1.0
242,46,imageHH2,4.0,5.0
282,46,imageLL11,5.0,3.0
283,46,imageLH7,4.0,1.0
284,46,imageHL10,3.0,2.0
285,46,imageLL10,4.0,1.0
286,46,imageLH8,4.0,2.0
287,46,imageHH1,5.0,1.0
288,46,imageHH8,3.0,4.0
289,46,imageHL4,4.0,5.0
0,47,imageLL1,4.0,2.0
1,47,imageHL9,3.0,4.0
2,47,imageLL5,4.0,2.0
3,47,imageHH1,2.0,1.0
4,47,imageLH4,3.0,1.0
5,47,imageLH1,4.0,1.0
6,47,imageHL10,4.0,4.0
7,47,imageHH4,2.0,4.0
47,47,imageHL12,2.0,2.0
48,47,imageHL8,4.0,3.0
49,47,imageHH2,4.0,4.0
50,47,imageLL4,4.0,1.0
51,47,imageHH8,2.0,4.0
52,47,imageLH13,2.0,1.0
53,47,imageLH10,4.0,1.0
54,47,imageLL13,4.0,1.0
94,47,imageHH10,4.0,2.0
95,47,imageHH7,4.0,3.0
96,47,imageHL7,4.0,4.0
97,47,imageLL3,2.0,4.0
98,47,imageHL14,3.0,3.0
99,47,imageLL2,2.0,2.0
100,47,imageLH7,3.0,1.0
101,47,imageLH8,4.0,2.0
141,47,imageLH9,3.0,1.0
142,47,imageLL9,4.0,2.0
143,47,imageHH5,2.0,3.0
144,47,imageHL6,3.0,3.0
145,47,imageHH9,3.0,4.0
146,47,imageLL6,3.0,1.0
147,47,imageHL13,3.0,2.0
148,47,imageLH5,3.0,1.0
188,47,imageHL5,3.0,3.0
189,47,imageLL12,3.0,1.0
190,47,imageHL4,4.0,3.0
191,47,imageLH3,4.0,2.0
192,47,imageHH12,3.0,3.0
193,47,imageLH12,4.0,2.0
194,47,imageHH14,1.0,4.0
195,47,imageLL10,3.0,1.0
235,47,imageHL11,1.0,4.0
236,47,imageLL14,3.0,2.0
237,47,imageLH14,3.0,1.0
238,47,imageLL11,4.0,1.0
239,47,imageHH11,4.0,2.0
240,47,imageLH6,2.0,3.0
241,47,imageHH13,1.0,2.0
242,47,imageHL3,2.0,2.0
282,47,imageLL8,4.0,1.0
283,47,imageHH3,1.0,1.0
284,47,imageHH6,4.0,4.0
285,47,imageHL2,4.0,4.0
286,47,imageHL1,4.0,3.0
287,47,imageLH11,3.0,1.0
288,47,imageLH2,2.0,1.0
289,47,imageLL7,3.0,1.0
0,48,imageLL2,4.0,2.0
1,48,imageHH10,3.0,3.0
2,48,imageHL12,1.0,4.0
3,48,imageHH8,3.0,4.0
4,48,imageHL11,2.0,3.0
5,48,imageLL1,4.0,1.0
6,48,imageLH13,5.0,3.0
7,48,imageLH1,5.0,1.0
47,48,imageHH14,2.0,5.0
48,48,imageHH13,4.0,3.0
49,48,imageLH11,5.0,2.0
50,48,imageHL9,3.0,4.0
51,48,imageHL10,1.0,4.0
52,48,imageLL12,4.0,2.0
53,48,imageLL8,5.0,2.0
54,48,imageLH4,5.0,1.0
94,48,imageHH12,4.0,4.0
95,48,imageHH3,3.0,2.0
96,48,imageHL8,1.0,4.0
97,48,imageLH7,4.0,1.0
98,48,imageLH5,5.0,2.0
99,48,imageHL4,5.0,5.0
100,48,imageLL10,3.0,1.0
101,48,imageLL5,5.0,2.0
141,48,imageLL9,5.0,3.0
142,48,imageLH14,3.0,1.0
143,48,imageHL5,5.0,5.0
144,48,imageLL13,3.0,1.0
145,48,imageHL2,4.0,5.0
146,48,imageLH9,4.0,3.0
147,48,imageHH1,3.0,2.0
148,48,imageHH4,4.0,4.0
188,48,imageHH5,3.0,4.0
189,48,imageLL6,3.0,1.0
190,48,imageHH9,4.0,5.0
191,48,imageHL7,4.0,1.0
192,48,imageHL6,5.0,3.0
193,48,imageLL7,4.0,3.0
194,48,imageLH2,4.0,1.0
195,48,imageLH6,5.0,4.0
235,48,imageLL14,4.0,2.0
236,48,imageHH2,4.0,4.0
237,48,imageHH6,2.0,5.0
238,48,imageLH10,3.0,1.0
239,48,imageLH3,5.0,2.0
240,48,imageLL11,5.0,3.0
241,48,imageHL1,4.0,4.0
242,48,imageHL13,5.0,5.0
282,48,imageLL4,4.0,1.0
283,48,imageLH8,5.0,2.0
284,48,imageHL3,2.0,2.0
285,48,imageHL14,4.0,4.0
286,48,imageLH12,4.0,4.0
287,48,imageHH11,5.0,3.0
288,48,imageHH7,3.0,5.0
289,48,imageLL3,4.0,4.0
0,49,imageLL14,5.0,2.0
1,49,imageLL6,3.0,1.0
2,49,imageHH9,4.0,4.0
3,49,imageHL13,4.0,3.0
4,49,imageLH5,5.0,3.0
5,49,imageHH13,5.0,3.0
6,49,imageLH6,4.0,2.0
7,49,imageHL14,4.0,5.0
47,49,imageHL5,4.0,4.0
48,49,imageLL3,2.0,2.0
49,49,imageHH14,4.0,2.0
50,49,imageLL4,4.0,2.0
51,49,imageLH8,5.0,2.0
52,49,imageHL12,1.0,3.0
53,49,imageHH12,4.0,4.0
54,49,imageLH9,5.0,2.0
94,49,imageLH10,4.0,2.0
95,49,imageLH7,4.0,2.0
96,49,imageLL12,4.0,1.0
97,49,imageHL10,4.0,3.0
98,49,imageHH10,2.0,3.0
99,49,imageHH11,4.0,4.0
100,49,imageLL7,5.0,4.0
101,49,imageHL11,1.0,3.0
141,49,imageHL7,4.0,2.0
142,49,imageLL13,1.0,1.0
143,49,imageHH1,4.0,4.0
144,49,imageLH2,4.0,3.0
145,49,imageHL9,2.0,4.0
146,49,imageHH4,2.0,3.0
147,49,imageLH3,5.0,4.0
148,49,imageLL1,4.0,2.0
188,49,imageHH7,2.0,4.0
189,49,imageHL8,1.0,3.0
190,49,imageHH3,2.0,3.0
191,49,imageHL6,4.0,4.0
192,49,imageLH4,4.0,2.0
193,49,imageLL5,5.0,4.0
194,49,imageLL8,5.0,4.0
195,49,imageLH13,4.0,3.0
235,49,imageLL2,4.0,2.0
236,49,imageLL11,5.0,4.0
237,49,imageHL3,2.0,3.0
238,49,imageHH8,3.0,3.0
239,49,imageLH14,3.0,2.0
240,49,imageHH2,4.0,4.0
241,49,imageLH1,5.0,4.0
242,49,imageHL4,4.0,4.0
282,49,imageLL9,5.0,4.0
283,49,imageLL10,3.0,2.0
284,49,imageHH5,4.0,4.0
285,49,imageHL2,2.0,3.0
286,49,imageLH12,5.0,4.0
287,49,imageHL1,5.0,4.0
288,49,imageHH6,3.0,2.0
289,49,imageLH11,4.0,4.0
0,50,imageHH9,2.0,4.0
1,50,imageLL1,1.0,1.0
2,50,imageHH14,1.0,4.0
3,50,imageHL4,5.0,3.0
4,50,imageHL9,4.0,4.0
5,50,imageLL7,3.0,3.0
6,50,imageLH4,3.0,3.0
7,50,imageLH7,4.0,2.0
47,50,imageHH2,4.0,5.0
48,50,imageHH11,5.0,3.0
49,50,imageLL14,4.0,3.0
50,50,imageHL2,3.0,2.0
51,50,imageHL6,3.0,2.0
52,50,imageLL5,5.0,2.0
53,50,imageLH3,5.0,1.0
54,50,imageLH14,2.0,1.0
94,50,imageHL12,3.0,2.0
95,50,imageLH9,4.0,1.0
96,50,imageLL3,3.0,2.0
97,50,imageHH10,5.0,1.0
98,50,imageHL5,3.0,3.0
99,50,imageHH4,4.0,5.0
100,50,imageLH2,4.0,3.0
101,50,imageLL2,4.0,1.0
141,50,imageHH7,3.0,4.0
142,50,imageHL14,4.0,5.0
143,50,imageHH13,4.0,3.0
144,50,imageLH8,3.0,2.0
145,50,imageLL8,4.0,2.0
146,50,imageHL13,5.0,5.0
147,50,imageLL11,5.0,3.0
148,50,imageLH1,4.0,2.0
188,50,imageLL13,3.0,2.0
189,50,imageLH5,5.0,2.0
190,50,imageLH6,4.0,3.0
191,50,imageLL6,4.0,2.0
192,50,imageHL3,4.0,4.0
193,50,imageHL11,3.0,2.0
194,50,imageHH12,3.0,3.0
195,50,imageHH1,4.0,2.0
235,50,imageHL8,3.0,4.0
236,50,imageLL12,5.0,1.0
237,50,imageLL10,3.0,1.0
238,50,imageLH11,3.0,2.0
239,50,imageHL10,3.0,3.0
240,50,imageLH13,4.0,2.0
241,50,imageHH8,3.0,3.0
242,50,imageHH5,3.0,2.0
282,50,imageHL7,4.0,2.0
283,50,imageHH3,4.0,4.0
284,50,imageLL9,5.0,3.0
285,50,imageLL4,1.0,2.0
286,50,imageLH12,4.0,3.0
287,50,imageHL1,4.0,4.0
288,50,imageHH6,4.0,2.0
289,50,imageLH10,4.0,1.0
0,51,imageLH13,2.0,3.0
1,51,imageLL1,4.0,2.0
2,51,imageLH2,4.0,1.0
3,51,imageLL3,2.0,3.0
4,51,imageHH6,2.0,3.0
5,51,imageHH10,3.0,4.0
6,51,imageHL11,1.0,3.0
7,51,imageHL12,4.0,5.0
47,51,imageHL7,4.0,5.0
48,51,imageLH10,5.0,1.0
49,51,imageLH9,5.0,4.0
50,51,imageHL4,3.0,5.0
51,51,imageLL8,4.0,2.0
52,51,imageLL2,5.0,4.0
53,51,imageHH11,4.0,3.0
54,51,imageHH3,3.0,4.0
94,51,imageLL14,5.0,1.0
95,51,imageHL14,3.0,5.0
96,51,imageLL5,5.0,3.0
97,51,imageHL13,3.0,5.0
98,51,imageLH1,4.0,2.0
99,51,imageHH5,2.0,4.0
100,51,imageLH3,4.0,3.0
101,51,imageHH12,3.0,4.0
141,51,imageLL7,4.0,3.0
142,51,imageLH11,3.0,2.0
143,51,imageHH9,5.0,5.0
144,51,imageHH4,3.0,4.0
145,51,imageLL4,5.0,1.0
146,51,imageHL9,2.0,4.0
147,51,imageHL10,2.0,4.0
148,51,imageLH14,4.0,2.0
188,51,imageHH1,4.0,4.0
189,51,imageLH7,4.0,3.0
190,51,imageLH12,5.0,3.0
191,51,imageLL6,2.0,1.0
192,51,imageHH14,3.0,2.0
193,51,imageHL5,4.0,3.0
194,51,imageHL3,4.0,2.0
195,51,imageLL13,3.0,2.0
235,51,imageLH6,5.0,3.0
236,51,imageHL8,2.0,4.0
237,51,imageHL6,3.0,3.0
238,51,imageHH13,5.0,3.0
239,51,imageLL12,3.0,3.0
240,51,imageHH7,2.0,5.0
241,51,imageLL9,5.0,2.0
242,51,imageLH4,4.0,3.0
282,51,imageHH2,3.0,3.0
283,51,imageLH8,4.0,2.0
284,51,imageHL2,2.0,3.0
285,51,imageLH5,5.0,2.0
286,51,imageLL10,1.0,2.0
287,51,imageHH8,1.0,4.0
288,51,imageHL1,3.0,2.0
289,51,imageLL11,5.0,3.0
0,52,imageHH12,4.0,2.0
1,52,imageHL9,5.0,5.0
2,52,imageLH8,4.0,1.0
3,52,imageLL8,4.0,1.0
4,52,imageLL4,3.0,1.0
5,52,imageHL14,5.0,5.0
6,52,imageHH8,1.0,4.0
7,52,imageLH14,3.0,1.0
47,52,imageLL9,3.0,1.0
48,52,imageHH4,3.0,4.0
49,52,imageLH3,3.0,1.0
50,52,imageLH1,3.0,1.0
51,52,imageHH1,5.0,2.0
52,52,imageHL2,1.0,2.0
53,52,imageLL3,1.0,3.0
54,52,imageHL4,5.0,5.0
94,52,imageLL5,4.0,1.0
95,52,imageLL2,4.0,1.0
96,52,imageLH4,4.0,1.0
97,52,imageLH6,4.0,1.0
98,52,imageHL3,5.0,5.0
99,52,imageHL1,3.0,3.0
100,52,imageHH14,5.0,5.0
101,52,imageHH13,3.0,1.0
141,52,imageLL10,3.0,1.0
142,52,imageHH5,4.0,3.0
143,52,imageHL8,4.0,4.0
144,52,imageLH13,4.0,1.0
145,52,imageLH11,4.0,2.0
146,52,imageLL1,2.0,1.0
147,52,imageHH10,4.0,4.0
148,52,imageHL12,4.0,4.0
188,52,imageHH11,2.0,3.0
189,52,imageHL6,2.0,2.0
190,52,imageLH2,4.0,1.0
191,52,imageLL6,3.0,1.0
192,52,imageLL7,1.0,1.0
193,52,imageLH12,3.0,1.0
194,52,imageHL5,5.0,5.0
195,52,imageHH9,5.0,5.0
235,52,imageLL13,4.0,1.0
236,52,imageHH2,5.0,5.0
237,52,imageLL14,4.0,2.0
238,52,imageHH3,1.0,2.0
239,52,imageHL13,5.0,3.0
240,52,imageHL11,1.0,3.0
241,52,imageLH5,2.0,1.0
242,52,imageLH10,2.0,1.0
282,52,imageLH7,3.0,1.0
283,52,imageHL10,1.0,4.0
284,52,imageLL11,3.0,3.0
285,52,imageHH7,3.0,4.0
286,52,imageHL7,4.0,1.0
287,52,imageHH6,5.0,3.0
288,52,imageLH9,3.0,1.0
289,52,imageLL12,2.0,1.0
0,53,imageLL13,1.0,1.0
1,53,imageLH1,3.0,3.0
2,53,imageHH3,3.0,3.0
3,53,imageHH8,1.0,1.0
4,53,imageLL14,3.0,3.0
5,53,imageHL8,1.0,1.0
6,53,imageHL4,5.0,5.0
7,53,imageLH12,4.0,2.0
47,53,imageHL3,5.0,4.0
48,53,imageHH1,4.0,3.0
49,53,imageLH2,5.0,5.0
50,53,imageLL5,5.0,2.0
51,53,imageLL4,1.0,1.0
52,53,imageHH11,5.0,2.0
53,53,imageLH3,5.0,3.0
54,53,imageHL2,5.0,3.0
94,53,imageLH4,5.0,5.0
95,53,imageLL12,5.0,3.0
96,53,imageHH9,5.0,5.0
97,53,imageHL1,5.0,5.0
98,53,imageHH6,5.0,1.0
99,53,imageHL13,5.0,4.0
100,53,imageLH5,2.0,2.0
101,53,imageLL11,5.0,5.0
141,53,imageLL10,5.0,1.0
142,53,imageLH6,3.0,3.0
143,53,imageHL12,4.0,4.0
144,53,imageHH2,5.0,5.0
145,53,imageHH12,5.0,5.0
146,53,imageLH7,5.0,2.0
147,53,imageHL9,5.0,5.0
148,53,imageLL7,5.0,5.0
188,53,imageLL6,3.0,3.0
189,53,imageHL5,4.0,5.0
190,53,imageHH13,4.0,4.0
191,53,imageLL2,3.0,4.0
192,53,imageHH10,5.0,5.0
193,53,imageLH8,3.0,3.0
194,53,imageLH13,2.0,2.0
195,53,imageHL11,1.0,1.0
235,53,imageLL1,1.0,1.0
236,53,imageHL10,4.0,4.0
237,53,imageLH9,3.0,3.0
238,53,imageHH14,3.0,3.0
239,53,imageHH5,4.0,4.0
240,53,imageHL14,5.0,5.0
241,53,imageLH10,2.0,1.0
242,53,imageLL9,5.0,5.0
282,53,imageHH7,5.0,5.0
283,53,imageHH4,5.0,5.0
284,53,imageHL6,1.0,1.0
285,53,imageHL7,5.0,5.0
286,53,imageLH11,5.0,2.0
287,53,imageLH14,5.0,5.0
288,53,imageLL8,5.0,5.0
289,53,imageLL3,3.0,3.0
0,54,imageLL6,2.0,1.0
1,54,imageHH6,5.0,3.0
2,54,imageLL11,5.0,2.0
3,54,imageHH9,4.0,2.0
4,54,imageHL12,5.0,1.0
5,54,imageHL13,5.0,4.0
6,54,imageLH5,5.0,4.0
7,54,imageLH9,5.0,2.0
47,54,imageHL7,1.0,1.0
48,54,imageLH13,2.0,1.0
49,54,imageHL1,1.0,3.0
50,54,imageLL10,4.0,1.0
51,54,imageHH14,1.0,5.0
52,54,imageHH11,5.0,4.0
53,54,imageLH4,5.0,3.0
54,54,imageLL1,5.0,2.0
94,54,imageLL4,3.0,1.0
95,54,imageHH1,5.0,2.0
96,54,imageHL11,1.0,2.0
97,54,imageLL5,5.0,4.0
98,54,imageLH3,5.0,5.0
99,54,imageLH10,1.0,1.0
100,54,imageHH3,5.0,3.0
101,54,imageHL14,5.0,2.0
141,54,imageHL6,1.0,1.0
142,54,imageHH2,4.0,4.0
143,54,imageLL2,1.0,1.0
144,54,imageLH2,4.0,3.0
145,54,imageHH13,4.0,3.0
146,54,imageHL2,4.0,3.0
147,54,imageLL13,1.0,3.0
148,54,imageLH14,5.0,1.0
188,54,imageLL14,2.0,2.0
189,54,imageHL9,2.0,2.0
190,54,imageHL5,3.0,3.0
191,54,imageLH1,5.0,4.0
192,54,imageHH8,1.0,3.0
193,54,imageLH8,4.0,4.0
194,54,imageLL12,5.0,3.0
195,54,imageHH12,5.0,3.0
235,54,imageHH5,1.0,5.0
236,54,imageHL8,3.0,3.0
237,54,imageLL3,1.0,3.0
238,54,imageLH6,1.0,3.0
239,54,imageLL8,1.0,3.0
240,54,imageHH10,5.0,2.0
241,54,imageHL4,5.0,5.0
242,54,imageLH12,5.0,4.0
282,54,imageLL9,1.0,1.0
283,54,imageHL10,1.0,1.0
284,54,imageLH7,5.0,3.0
285,54,imageLL7,3.0,3.0
286,54,imageLH11,3.0,3.0
287,54,imageHH4,1.0,1.0
288,54,imageHH7,1.0,2.0
289,54,imageHL3,1.0,2.0
0,55,imageHH7,3.0,4.0
1,55,imageHH8,2.0,2.0
2,55,imageHL10,3.0,3.0
3,55,imageHL2,2.0,2.0
4,55,imageLL4,4.0,2.0
5,55,imageLH12,4.0,2.0
6,55,imageLH2,5.0,3.0
7,55,imageLL10,5.0,3.0
47,55,imageHL13,5.0,4.0
48,55,imageLL6,4.0,3.0
49,55,imageHH4,5.0,5.0
50,55,imageLH6,5.0,3.0
51,55,imageHH2,5.0,5.0
52,55,imageLL12,3.0,3.0
53,55,imageHL4,4.0,4.0
54,55,imageLH5,5.0,5.0
94,55,imageLH1,5.0,3.0
95,55,imageLL3,4.0,3.0
96,55,imageLL9,5.0,3.0
97,55,imageHH5,5.0,5.0
98,55,imageHH12,5.0,3.0
99,55,imageHL3,4.0,3.0
100,55,imageLH7,3.0,3.0
101,55,imageHL5,5.0,4.0
141,55,imageHH11,5.0,5.0
142,55,imageHL11,2.0,2.0
143,55,imageLL7,3.0,3.0
144,55,imageHH1,5.0,5.0
145,55,imageLH4,4.0,2.0
146,55,imageLH11,5.0,5.0
147,55,imageHL8,1.0,3.0
