,subj_idx,stim,rt,response,group,arousal,valence
451,25,0V0A,2.9389,1,group1,4,4
452,25,0V0A,3.136,1,group1,4,4
453,25,0V0A,1.581,1,group1,4,4
454,25,0V0A,1.2999,0,group1,4,4
455,25,0V0A,0.9489,0,group1,4,4
456,25,0V0A,1.199,1,group1,4,4
457,25,0V0A,2.5419,0,group1,3,3
458,25,0V0A,2.125,1,group1,3,3
459,25,0V0A,2.1699,0,group1,3,3
460,25,0V0A,0.36,0,group1,3,3
461,25,0V0A,0.25,0,group1,3,4
462,25,0V0A,0.4539,0,group1,3,4
463,25,0V0A,0.3779,1,group1,3,4
464,25,0V0A,0.5049,0,group1,3,4
465,25,0V0A,2.3119,1,group1,3,2
466,25,0V0A,0.3369,0,group1,3,2
467,25,0V0A,0.746,1,group1,3,2
468,25,0V0A,0.287,0,group1,3,2
469,25,0V0A,1.9209,1,group1,3,4
470,25,0V0A,1.4059,0,group1,3,4
471,25,0V0A,2.547,1,group1,3,4
472,25,0V0A,3.067,1,group1,3,4
473,25,0V0A,2.877,1,group1,2,3
474,25,0V0A,0.5489,1,group1,2,3
475,25,0V0A,0.5749,0,group1,2,3
476,25,0V0A,0.7559,0,group1,2,3
4005,25,0V1A,3.5969,1,group1,4,4
4006,25,0V1A,2.329,0,group1,4,4
4007,25,0V1A,2.027,0,group1,4,4
4008,25,0V1A,1.305,0,group1,4,4
4009,25,0V1A,1.9909,1,group1,4,4
4010,25,0V1A,2.4279,0,group1,4,4
4011,25,0V1A,1.3229,1,group1,4,4
4012,25,0V1A,1.2869,1,group1,4,4
4013,25,0V1A,0.634,0,group1,3,3
4014,25,0V1A,5.2759,1,group1,3,3
4015,25,0V1A,5.296058281,1,group1,3,3
4016,25,0V1A,0.738,0,group1,3,3
4017,25,0V1A,1.5389,1,group1,3,4
4018,25,0V1A,0.323,0,group1,3,4
4019,25,0V1A,0.2919,1,group1,3,4
4020,25,0V1A,0.25,0,group1,3,4
4021,25,0V1A,2,0,group1,3,2
4022,25,0V1A,0.9679,1,group1,3,2
4023,25,0V1A,0.4579,0,group1,3,2
4024,25,0V1A,0.8689,1,group1,3,2
4025,25,0V1A,0.6949,0,group1,3,4
4026,25,0V1A,4.144,0,group1,3,4
4027,25,0V1A,0.25,1,group1,3,4
4028,25,0V1A,3.4039,1,group1,3,4
4029,25,0V1A,1.8859,1,group1,2,3
4030,25,0V1A,0.547,0,group1,2,3
4031,25,0V1A,2.041,1,group1,2,3
4032,25,0V1A,0.889,0,group1,2,3
7561,25,1V0A,1.939,1,group1,4,4
7562,25,1V0A,2.251,0,group1,4,4
7563,25,1V0A,0.5489,0,group1,4,4
7564,25,1V0A,1.0889,1,group1,4,4
7565,25,1V0A,1.2309,1,group1,4,4
7566,25,1V0A,1.6939,1,group1,4,4
7567,25,1V0A,0.846,0,group1,4,4
7568,25,1V0A,0.701,1,group1,4,4
7569,25,1V0A,1.7119,0,group1,3,3
7570,25,1V0A,3.4919,1,group1,3,3
7571,25,1V0A,2.2749,1,group1,3,3
7572,25,1V0A,0.9349,1,group1,3,3
7573,25,1V0A,0.9819,0,group1,3,4
7574,25,1V0A,1.543,1,group1,3,4
7575,25,1V0A,1.444,1,group1,3,4
7576,25,1V0A,0.3559,1,group1,3,4
7577,25,1V0A,0.421,1,group1,3,2
7578,25,1V0A,0.679,1,group1,3,2
7579,25,1V0A,0.807,1,group1,3,2
7580,25,1V0A,0.2919,0,group1,3,2
7581,25,1V0A,0.4379,1,group1,3,4
7582,25,1V0A,3.6069,0,group1,3,4
7583,25,1V0A,0.883,0,group1,3,4
7584,25,1V0A,1.3299,0,group1,3,4
7585,25,1V0A,0.536,0,group1,2,3
7586,25,1V0A,0.7939,0,group1,2,3
7587,25,1V0A,0.623,1,group1,2,3
7588,25,1V0A,2.4659,0,group1,2,3
11117,25,1V1A,3.2019,1,group1,4,4
11118,25,1V1A,3.533,1,group1,4,4
11119,25,1V1A,2.373,1,group1,4,4
11120,25,1V1A,0.706,1,group1,4,4
11121,25,1V1A,2.229,1,group1,4,4
11122,25,1V1A,1.461,1,group1,4,4
11123,25,1V1A,0.5399,1,group1,4,4
11124,25,1V1A,0.582,1,group1,4,4
11125,25,1V1A,5.296058281,0,group1,3,3
11126,25,1V1A,5.296058281,1,group1,3,3
11127,25,1V1A,1.368,0,group1,3,3
11128,25,1V1A,0.6669,0,group1,3,3
11129,25,1V1A,0.3379,0,group1,3,4
11130,25,1V1A,0.984,0,group1,3,4
11131,25,1V1A,0.3369,0,group1,3,4
11132,25,1V1A,0.4559,1,group1,3,4
11133,25,1V1A,0.5489,0,group1,3,2
11134,25,1V1A,1.6699,1,group1,3,2
11135,25,1V1A,1.0409,1,group1,3,2
11136,25,1V1A,0.4529,0,group1,3,2
11137,25,1V1A,1.103,0,group1,3,4
11138,25,1V1A,2.079,0,group1,3,4
11139,25,1V1A,1.141,1,group1,3,4
11140,25,1V1A,2.335,0,group1,3,4
11141,25,1V1A,0.3679,1,group1,2,3
11142,25,1V1A,0.4339,0,group1,2,3
11143,25,1V1A,1.364,1,group1,2,3
11144,25,1V1A,0.637,0,group1,2,3
14673,25,1Vne1A,3.889,1,group1,4,4
14674,25,1Vne1A,0.96,1,group1,4,4
14675,25,1Vne1A,0.6699,1,group1,4,4
14676,25,1Vne1A,0.481,1,group1,4,4
14677,25,1Vne1A,2.1499,0,group1,4,4
14678,25,1Vne1A,0.518,1,group1,4,4
14679,25,1Vne1A,0.471,1,group1,4,4
14680,25,1Vne1A,1.3719,1,group1,4,4
14681,25,1Vne1A,2.8979,0,group1,3,3
14682,25,1Vne1A,3.6109,1,group1,3,3
14683,25,1Vne1A,5.286,0,group1,3,3
14684,25,1Vne1A,1.3019,0,group1,3,3
14685,25,1Vne1A,0.2959,0,group1,3,4
14686,25,1Vne1A,0.7639,1,group1,3,4
14687,25,1Vne1A,0.6459,1,group1,3,4
14688,25,1Vne1A,0.4619,0,group1,3,4
14689,25,1Vne1A,0.25,0,group1,3,2
14690,25,1Vne1A,0.2799,1,group1,3,2
14691,25,1Vne1A,0.625,0,group1,3,2
14692,25,1Vne1A,0.9759,0,group1,3,2
14693,25,1Vne1A,4.576,0,group1,3,4
14694,25,1Vne1A,2.3469,1,group1,3,4
14695,25,1Vne1A,4.22,1,group1,3,4
14696,25,1Vne1A,0.8869,0,group1,3,4
14697,25,1Vne1A,0.7029,1,group1,2,3
14698,25,1Vne1A,0.71,1,group1,2,3
14699,25,1Vne1A,0.7669,1,group1,2,3
14700,25,1Vne1A,2.092,1,group1,2,3
477,26,0V0A,2.9138,1,group4,3,2
478,26,0V0A,4.3777,1,group4,3,2
479,26,0V0A,6.0825,1,group4,3,2
480,26,0V0A,14.81913127,1,group4,3,2
481,26,0V0A,5.7541,0,group4,3,2
482,26,0V0A,3.4657,0,group4,3,2
483,26,0V0A,4.1014,0,group4,3,2
484,26,0V0A,2.4646,0,group4,3,2
485,26,0V0A,4.6394,0,group4,3,2
486,26,0V0A,2.5676,1,group4,3,2
487,26,0V0A,1.687,0,group4,3,2
488,26,0V0A,10.141,1,group4,3,2
489,26,0V0A,12.903,0,group4,2,3
490,26,0V0A,4.9806,0,group4,2,3
491,26,0V0A,1.205,0,group4,2,3
492,26,0V0A,3.8056,0,group4,2,3
493,26,0V0A,5.9244,0,group4,4,2
494,26,0V0A,11.592,0,group4,4,2
495,26,0V0A,1.9388,0,group4,4,2
496,26,0V0A,2.479,0,group4,4,2
497,26,0V0A,4.0501,1,group4,3,2
498,26,0V0A,2.8487,0,group4,3,2
499,26,0V0A,1.2438,0,group4,3,2
500,26,0V0A,2.4353,0,group4,3,2
501,26,0V0A,4.0246,0,group4,3,2
502,26,0V0A,2.8132,0,group4,3,2
503,26,0V0A,14.81913127,1,group4,3,2
504,26,0V0A,1.2062,0,group4,3,2
4033,26,0V1A,5.6841,1,group4,3,2
4034,26,0V1A,5.9051,0,group4,3,2
4035,26,0V1A,2.8005,1,group4,3,2
4036,26,0V1A,7.5701,0,group4,3,2
4037,26,0V1A,8.6246,0,group4,3,2
4038,26,0V1A,4.848,1,group4,3,2
4039,26,0V1A,8.4222,1,group4,3,2
4040,26,0V1A,3.6826,1,group4,3,2
4041,26,0V1A,8.9285,0,group4,3,2
4042,26,0V1A,4.6752,0,group4,3,2
4043,26,0V1A,3.2376,1,group4,3,2
4044,26,0V1A,1.3321,1,group4,3,2
4045,26,0V1A,4.4152,1,group4,2,3
4046,26,0V1A,4.0034,1,group4,2,3
4047,26,0V1A,2.5424,1,group4,2,3
4048,26,0V1A,3.1976,0,group4,2,3
4049,26,0V1A,3.0862,1,group4,4,2
4050,26,0V1A,2.6414,0,group4,4,2
4051,26,0V1A,1.6317,1,group4,4,2
4052,26,0V1A,1.1838,0,group4,4,2
4053,26,0V1A,4.0835,1,group4,3,2
4054,26,0V1A,5.1375,1,group4,3,2
4055,26,0V1A,1.4528,0,group4,3,2
4056,26,0V1A,1.3399,0,group4,3,2
4057,26,0V1A,1.5239,0,group4,3,2
4058,26,0V1A,1.6592,0,group4,3,2
4059,26,0V1A,3.4739,1,group4,3,2
4060,26,0V1A,1.357,0,group4,3,2
7589,26,1V0A,6.3836,0,group4,3,2
7590,26,1V0A,7.0518,0,group4,3,2
7591,26,1V0A,13.62,1,group4,3,2
7592,26,1V0A,9.479,1,group4,3,2
7593,26,1V0A,3.4192,1,group4,3,2
7594,26,1V0A,6.1156,1,group4,3,2
7595,26,1V0A,2.7001,0,group4,3,2
7596,26,1V0A,2.919,0,group4,3,2
7597,26,1V0A,1.8292,0,group4,3,2
7598,26,1V0A,2.3088,0,group4,3,2
7599,26,1V0A,1.4398,0,group4,3,2
7600,26,1V0A,2.2093,1,group4,3,2
7601,26,1V0A,1.5992,1,group4,2,3
7602,26,1V0A,1.7911,1,group4,2,3
7603,26,1V0A,1.6672,1,group4,2,3
7604,26,1V0A,1.5928,1,group4,2,3
7605,26,1V0A,3.4428,0,group4,4,2
7606,26,1V0A,5.0207,1,group4,4,2
7607,26,1V0A,1.5466,0,group4,4,2
7608,26,1V0A,1.4371,0,group4,4,2
7609,26,1V0A,3.2202,1,group4,3,2
7610,26,1V0A,1.3715,0,group4,3,2
7611,26,1V0A,1.495,1,group4,3,2
7612,26,1V0A,3.2856,1,group4,3,2
7613,26,1V0A,8.6116,0,group4,3,2
7614,26,1V0A,1.488,0,group4,3,2
7615,26,1V0A,2.6964,1,group4,3,2
7616,26,1V0A,1.2384,1,group4,3,2
11145,26,1V1A,14.81913127,0,group4,3,2
11146,26,1V1A,4.9539,0,group4,3,2
11147,26,1V1A,9.8516,1,group4,3,2
11148,26,1V1A,14.81913127,0,group4,3,2
11149,26,1V1A,9.2687,0,group4,3,2
11150,26,1V1A,3.1458,0,group4,3,2
11151,26,1V1A,6.7442,0,group4,3,2
11152,26,1V1A,7.5331,1,group4,3,2
11153,26,1V1A,6.9768,0,group4,3,2
11154,26,1V1A,6.1298,0,group4,3,2
11155,26,1V1A,6.627,0,group4,3,2
11156,26,1V1A,2.3646,0,group4,3,2
11157,26,1V1A,4.1438,1,group4,2,3
11158,26,1V1A,3.1273,1,group4,2,3
11159,26,1V1A,1.2822,1,group4,2,3
11160,26,1V1A,1.6872,1,group4,2,3
11161,26,1V1A,14.81913127,1,group4,4,2
11162,26,1V1A,5.0701,0,group4,4,2
11163,26,1V1A,1.5753,0,group4,4,2
11164,26,1V1A,7.2479,0,group4,4,2
11165,26,1V1A,14.81913127,1,group4,3,2
11166,26,1V1A,1.76,0,group4,3,2
11167,26,1V1A,1.6309,1,group4,3,2
11168,26,1V1A,0.8913,0,group4,3,2
11169,26,1V1A,4.1775,0,group4,3,2
11170,26,1V1A,2.2355,0,group4,3,2
11171,26,1V1A,1.6622,0,group4,3,2
11172,26,1V1A,3.3429,0,group4,3,2
14701,26,1Vne1A,8.8359,0,group4,3,2
14702,26,1Vne1A,6.7166,0,group4,3,2
14703,26,1Vne1A,4.479,0,group4,3,2
14704,26,1Vne1A,5.7128,0,group4,3,2
14705,26,1Vne1A,3.281,0,group4,3,2
14706,26,1Vne1A,9.7137,0,group4,3,2
14707,26,1Vne1A,4.0344,1,group4,3,2
14708,26,1Vne1A,2.0278,0,group4,3,2
14709,26,1Vne1A,3.6399,0,group4,3,2
14710,26,1Vne1A,4.2448,0,group4,3,2
14711,26,1Vne1A,6.4523,0,group4,3,2
14712,26,1Vne1A,1.3923,0,group4,3,2
14713,26,1Vne1A,7.4638,0,group4,2,3
14714,26,1Vne1A,3.7909,1,group4,2,3
14715,26,1Vne1A,2.6718,1,group4,2,3
14716,26,1Vne1A,2.5192,1,group4,2,3
14717,26,1Vne1A,4.2908,1,group4,4,2
14718,26,1Vne1A,2.3818,0,group4,4,2
14719,26,1Vne1A,1.4745,0,group4,4,2
14720,26,1Vne1A,1.6015,1,group4,4,2
14721,26,1Vne1A,8.8641,1,group4,3,2
14722,26,1Vne1A,3.6786,0,group4,3,2
14723,26,1Vne1A,2.6867,0,group4,3,2
14724,26,1Vne1A,9.2169,1,group4,3,2
14725,26,1Vne1A,3.3505,1,group4,3,2
14726,26,1Vne1A,3.4927,1,group4,3,2
14727,26,1Vne1A,3.841,0,group4,3,2
14728,26,1Vne1A,2.844,1,group4,3,2
505,27,0V0A,4.6194,1,group2,2,3
506,27,0V0A,4.1729,1,group2,2,3
507,27,0V0A,3.626,0,group2,2,3
508,27,0V0A,2.6425,1,group2,2,3
509,27,0V0A,3.04,1,group2,3,4
510,27,0V0A,1.69,1,group2,3,4
511,27,0V0A,3.3266,1,group2,3,4
512,27,0V0A,4.8458,1,group2,3,4
513,27,0V0A,3.189,1,group2,5,5
514,27,0V0A,2.0056,1,group2,5,5
515,27,0V0A,1.8044,0,group2,5,5
516,27,0V0A,1.7033,1,group2,5,5
517,27,0V0A,3.0195,1,group2,1,5
518,27,0V0A,2.4069,1,group2,1,5
519,27,0V0A,2.6388,1,group2,1,5
520,27,0V0A,2.1897,0,group2,1,5
521,27,0V0A,2.4248,1,group2,3,3
522,27,0V0A,2.7557,1,group2,3,3
523,27,0V0A,1.0747,1,group2,3,3
524,27,0V0A,2.4882,1,group2,3,3
525,27,0V0A,2.1051,0,group2,2,4
526,27,0V0A,1.6541,0,group2,2,4
527,27,0V0A,2.5232,1,group2,2,4
528,27,0V0A,1.5591,1,group2,2,4
529,27,0V0A,2.022,1,group2,4,5
530,27,0V0A,3.1382,0,group2,4,5
531,27,0V0A,2.0569,1,group2,4,5
532,27,0V0A,2.8435,1,group2,4,5
4061,27,0V1A,6.530843126,0,group2,2,3
4062,27,0V1A,2.3051,0,group2,2,3
4063,27,0V1A,2.6721,0,group2,2,3
4064,27,0V1A,3.3706,0,group2,2,3
4065,27,0V1A,2.4833,0,group2,3,4
4066,27,0V1A,2.7057,0,group2,3,4
4067,27,0V1A,1.8571,0,group2,3,4
4068,27,0V1A,2.256,0,group2,3,4
4069,27,0V1A,2.0887,0,group2,5,5
4070,27,0V1A,2.0749,0,group2,5,5
4071,27,0V1A,1.8565,1,group2,5,5
4072,27,0V1A,2.2779,1,group2,5,5
4073,27,0V1A,1.9221,0,group2,1,5
4074,27,0V1A,1.1104,1,group2,1,5
4075,27,0V1A,3.5786,0,group2,1,5
4076,27,0V1A,3.7471,0,group2,1,5
4077,27,0V1A,5.2296,0,group2,3,3
4078,27,0V1A,2.6924,1,group2,3,3
4079,27,0V1A,1.6048,1,group2,3,3
4080,27,0V1A,1.5896,1,group2,3,3
4081,27,0V1A,2.821,1,group2,2,4
4082,27,0V1A,1.5565,1,group2,2,4
4083,27,0V1A,1.5213,0,group2,2,4
4084,27,0V1A,2.2559,1,group2,2,4
4085,27,0V1A,2.9533,0,group2,4,5
4086,27,0V1A,3.1221,1,group2,4,5
4087,27,0V1A,2.9753,0,group2,4,5
4088,27,0V1A,1.4394,0,group2,4,5
7617,27,1V0A,6.530843126,1,group2,2,3
7618,27,1V0A,6.530843126,1,group2,2,3
7619,27,1V0A,6.0411,0,group2,2,3
7620,27,1V0A,2.8889,0,group2,2,3
7621,27,1V0A,3.4229,0,group2,3,4
7622,27,1V0A,3.1534,1,group2,3,4
7623,27,1V0A,3.3715,1,group2,3,4
7624,27,1V0A,2.5213,0,group2,3,4
7625,27,1V0A,6.3129,1,group2,5,5
7626,27,1V0A,2.8219,1,group2,5,5
7627,27,1V0A,2.2906,0,group2,5,5
7628,27,1V0A,0.942,0,group2,5,5
7629,27,1V0A,2.2556,1,group2,1,5
7630,27,1V0A,4.5716,0,group2,1,5
7631,27,1V0A,1.7562,1,group2,1,5
7632,27,1V0A,0.7386,1,group2,1,5
7633,27,1V0A,2.3053,0,group2,3,3
7634,27,1V0A,1.4217,0,group2,3,3
7635,27,1V0A,0.8415,0,group2,3,3
7636,27,1V0A,1.2201,0,group2,3,3
7637,27,1V0A,4.5918,0,group2,2,4
7638,27,1V0A,1.2225,0,group2,2,4
7639,27,1V0A,1.2722,0,group2,2,4
7640,27,1V0A,1.8715,1,group2,2,4
7641,27,1V0A,3.7053,0,group2,4,5
7642,27,1V0A,1.9711,1,group2,4,5
7643,27,1V0A,2.2019,0,group2,4,5
7644,27,1V0A,1.2462,1,group2,4,5
11173,27,1V1A,5.1059,0,group2,2,3
11174,27,1V1A,2.99,0,group2,2,3
11175,27,1V1A,4.305,0,group2,2,3
11176,27,1V1A,4.6889,0,group2,2,3
11177,27,1V1A,4.6987,0,group2,3,4
11178,27,1V1A,2.6052,0,group2,3,4
11179,27,1V1A,1.9564,0,group2,3,4
11180,27,1V1A,2.4649,1,group2,3,4
11181,27,1V1A,1.038,1,group2,5,5
11182,27,1V1A,0.9545,0,group2,5,5
11183,27,1V1A,1.4551,1,group2,5,5
11184,27,1V1A,0.8915,0,group2,5,5
11185,27,1V1A,1.9393,0,group2,1,5
11186,27,1V1A,1.5244,0,group2,1,5
11187,27,1V1A,1.5886,1,group2,1,5
11188,27,1V1A,1.1067,1,group2,1,5
11189,27,1V1A,4.6747,0,group2,3,3
11190,27,1V1A,1.572,0,group2,3,3
11191,27,1V1A,2.2221,0,group2,3,3
11192,27,1V1A,1.9906,0,group2,3,3
11193,27,1V1A,0.9219,0,group2,2,4
11194,27,1V1A,2.2889,1,group2,2,4
11195,27,1V1A,1.7232,0,group2,2,4
11196,27,1V1A,2.9293,1,group2,2,4
11197,27,1V1A,2.8043,0,group2,4,5
11198,27,1V1A,3.8885,1,group2,4,5
11199,27,1V1A,1.5717,1,group2,4,5
11200,27,1V1A,1.0882,0,group2,4,5
14729,27,1Vne1A,5.0224,1,group2,2,3
14730,27,1Vne1A,4.5865,1,group2,2,3
14731,27,1Vne1A,1.9718,1,group2,2,3
14732,27,1Vne1A,2.6758,1,group2,2,3
14733,27,1Vne1A,4.4965,1,group2,3,4
14734,27,1Vne1A,4.0392,1,group2,3,4
14735,27,1Vne1A,2.7232,0,group2,3,4
14736,27,1Vne1A,3.1462,1,group2,3,4
14737,27,1Vne1A,3.6932,0,group2,5,5
14738,27,1Vne1A,3.1387,0,group2,5,5
14739,27,1Vne1A,1.906,0,group2,5,5
14740,27,1Vne1A,2.1226,0,group2,5,5
14741,27,1Vne1A,2.3442,0,group2,1,5
14742,27,1Vne1A,2.654,0,group2,1,5
14743,27,1Vne1A,2.9139,0,group2,1,5
14744,27,1Vne1A,0.9903,1,group2,1,5
14745,27,1Vne1A,2.1062,1,group2,3,3
14746,27,1Vne1A,2.056,0,group2,3,3
14747,27,1Vne1A,1.1219,1,group2,3,3
14748,27,1Vne1A,1.3714,0,group2,3,3
14749,27,1Vne1A,3.2556,0,group2,2,4
14750,27,1Vne1A,1.4292,0,group2,2,4
14751,27,1Vne1A,1.7382,0,group2,2,4
14752,27,1Vne1A,5.7553,0,group2,2,4
14753,27,1Vne1A,3.59,0,group2,4,5
14754,27,1Vne1A,1.6381,0,group2,4,5
14755,27,1Vne1A,2.1392,1,group2,4,5
14756,27,1Vne1A,2.4083,0,group2,4,5
533,30,0V0A,1.9572,1,group2,4,4
534,30,0V0A,4.6283,1,group2,4,4
535,30,0V0A,3.0087,0,group2,4,4
536,30,0V0A,3.0735,0,group2,4,4
537,30,0V0A,2.5715,0,group2,3,4
538,30,0V0A,3.7979,1,group2,3,4
539,30,0V0A,2.64,1,group2,3,4
540,30,0V0A,1.9107,0,group2,3,4
541,30,0V0A,4.8086,1,group2,3,4
542,30,0V0A,5.5998,1,group2,3,4
543,30,0V0A,4.2208,1,group2,3,4
544,30,0V0A,4.0685,1,group2,3,4
545,30,0V0A,4.7495,1,group2,3,4
546,30,0V0A,2.6365,1,group2,3,4
547,30,0V0A,3.0167,0,group2,3,4
548,30,0V0A,4.6509,0,group2,3,4
549,30,0V0A,2.704,1,group2,3,3
550,30,0V0A,5.0633,0,group2,3,3
551,30,0V0A,4.4618,0,group2,3,3
552,30,0V0A,2.9088,0,group2,3,3
553,30,0V0A,3.0177,0,group2,3,3
554,30,0V0A,2.3234,0,group2,3,3
555,30,0V0A,3.9528,0,group2,3,3
556,30,0V0A,2.7033,1,group2,3,3
557,30,0V0A,7.279679633,1,group2,3,4
558,30,0V0A,3.9504,0,group2,3,4
559,30,0V0A,2.8852,1,group2,3,4
560,30,0V0A,3.2683,1,group2,3,4
4089,30,0V1A,1.6938,1,group2,4,4
4090,30,0V1A,3.1225,1,group2,4,4
4091,30,0V1A,2.3573,0,group2,4,4
4092,30,0V1A,4.165,1,group2,4,4
4093,30,0V1A,3.8401,1,group2,3,4
4094,30,0V1A,2.3784,1,group2,3,4
4095,30,0V1A,3.4408,0,group2,3,4
4096,30,0V1A,2.9802,0,group2,3,4
4097,30,0V1A,5.6301,1,group2,3,4
4098,30,0V1A,3.1023,1,group2,3,4
4099,30,0V1A,7.279679633,0,group2,3,4
4100,30,0V1A,5.5329,0,group2,3,4
4101,30,0V1A,5.2482,1,group2,3,4
4102,30,0V1A,3.9995,1,group2,3,4
4103,30,0V1A,4.4535,1,group2,3,4
4104,30,0V1A,4.2829,1,group2,3,4
4105,30,0V1A,3.0969,0,group2,3,3
4106,30,0V1A,4.2676,0,group2,3,3
4107,30,0V1A,1.8455,1,group2,3,3
4108,30,0V1A,2.6112,0,group2,3,3
4109,30,0V1A,2.1362,1,group2,3,3
4110,30,0V1A,2.3878,1,group2,3,3
4111,30,0V1A,5.3645,0,group2,3,3
4112,30,0V1A,3.4286,1,group2,3,3
4113,30,0V1A,3.0861,0,group2,3,4
4114,30,0V1A,3.7883,1,group2,3,4
4115,30,0V1A,2.318,0,group2,3,4
4116,30,0V1A,4.9835,0,group2,3,4
7645,30,1V0A,4.6803,1,group2,4,4
7646,30,1V0A,3.2396,1,group2,4,4
7647,30,1V0A,7.279679633,0,group2,4,4
7648,30,1V0A,2.3544,0,group2,4,4
7649,30,1V0A,5.296,0,group2,3,4
7650,30,1V0A,3.3419,1,group2,3,4
7651,30,1V0A,3.2045,0,group2,3,4
7652,30,1V0A,3.1448,1,group2,3,4
7653,30,1V0A,2.9171,1,group2,3,4
7654,30,1V0A,3.7479,1,group2,3,4
7655,30,1V0A,4.2985,1,group2,3,4
7656,30,1V0A,5.137,1,group2,3,4
7657,30,1V0A,4.9822,0,group2,3,4
7658,30,1V0A,2.6296,0,group2,3,4
7659,30,1V0A,3.7844,1,group2,3,4
7660,30,1V0A,2.5664,1,group2,3,4
7661,30,1V0A,3.7223,1,group2,3,3
7662,30,1V0A,2.8862,1,group2,3,3
7663,30,1V0A,4.4849,1,group2,3,3
7664,30,1V0A,1.7057,1,group2,3,3
7665,30,1V0A,2.1834,1,group2,3,3
7666,30,1V0A,1.728,1,group2,3,3
7667,30,1V0A,4.9322,1,group2,3,3
7668,30,1V0A,4.935,1,group2,3,3
7669,30,1V0A,3.1515,0,group2,3,4
7670,30,1V0A,2.6173,0,group2,3,4
7671,30,1V0A,3.3141,1,group2,3,4
7672,30,1V0A,2.8329,1,group2,3,4
11201,30,1V1A,2.5799,0,group2,4,4
11202,30,1V1A,4.9348,1,group2,4,4
11203,30,1V1A,1.4732,1,group2,4,4
11204,30,1V1A,2.1249,1,group2,4,4
11205,30,1V1A,2.4941,0,group2,3,4
11206,30,1V1A,2.425,1,group2,3,4
11207,30,1V1A,4.1518,0,group2,3,4
11208,30,1V1A,1.5097,1,group2,3,4
11209,30,1V1A,6.0835,1,group2,3,4
11210,30,1V1A,2.8842,1,group2,3,4
11211,30,1V1A,2.6203,1,group2,3,4
11212,30,1V1A,3.0016,1,group2,3,4
11213,30,1V1A,3.8118,1,group2,3,4
11214,30,1V1A,3.4754,0,group2,3,4
11215,30,1V1A,3.799,1,group2,3,4
11216,30,1V1A,3.7371,1,group2,3,4
11217,30,1V1A,3.6406,0,group2,3,3
11218,30,1V1A,2.1285,1,group2,3,3
11219,30,1V1A,4.8617,1,group2,3,3
11220,30,1V1A,2.8626,1,group2,3,3
11221,30,1V1A,4.9001,1,group2,3,3
11222,30,1V1A,3.3206,1,group2,3,3
11223,30,1V1A,5.1291,1,group2,3,3
11224,30,1V1A,2.2707,1,group2,3,3
11225,30,1V1A,2.9691,0,group2,3,4
11226,30,1V1A,4.6281,0,group2,3,4
11227,30,1V1A,4.7546,1,group2,3,4
11228,30,1V1A,2.1713,1,group2,3,4
14757,30,1Vne1A,4.7877,0,group2,4,4
14758,30,1Vne1A,3.7063,1,group2,4,4
14759,30,1Vne1A,3.1241,1,group2,4,4
14760,30,1Vne1A,3.1365,1,group2,4,4
14761,30,1Vne1A,4.555,1,group2,3,4
14762,30,1Vne1A,2.0903,0,group2,3,4
14763,30,1Vne1A,3.0214,0,group2,3,4
14764,30,1Vne1A,3.9843,1,group2,3,4
14765,30,1Vne1A,3.2122,1,group2,3,4
14766,30,1Vne1A,2.3442,1,group2,3,4
14767,30,1Vne1A,3.0125,1,group2,3,4
14768,30,1Vne1A,2.8827,1,group2,3,4
14769,30,1Vne1A,2.5192,0,group2,3,4
14770,30,1Vne1A,7.279679633,0,group2,3,4
14771,30,1Vne1A,2.28,0,group2,3,4
14772,30,1Vne1A,2.6371,0,group2,3,4
14773,30,1Vne1A,3.7721,1,group2,3,3
14774,30,1Vne1A,3.3472,1,group2,3,3
14775,30,1Vne1A,5.1655,1,group2,3,3
14776,30,1Vne1A,3.0303,1,group2,3,3
14777,30,1Vne1A,5.067,1,group2,3,3
14778,30,1Vne1A,2.2017,0,group2,3,3
14779,30,1Vne1A,3.5535,1,group2,3,3
14780,30,1Vne1A,3.2852,0,group2,3,3
14781,30,1Vne1A,5.5171,0,group2,3,4
14782,30,1Vne1A,2.5838,1,group2,3,4
14783,30,1Vne1A,5.0695,0,group2,3,4
14784,30,1Vne1A,2.6384,1,group2,3,4
561,31,0V0A,4.197,0,group4,3,1
562,31,0V0A,5.613,1,group4,3,1
563,31,0V0A,4.697,0,group4,3,1
564,31,0V0A,7.622,0,group4,3,1
565,31,0V0A,2.8439,1,group4,2,2
566,31,0V0A,5.9159,0,group4,2,2
567,31,0V0A,6.169,1,group4,2,2
568,31,0V0A,3.564,0,group4,2,2
569,31,0V0A,7.035,1,group4,3,2
570,31,0V0A,4.7019,0,group4,3,2
571,31,0V0A,5.7599,1,group4,3,2
572,31,0V0A,4.304,1,group4,3,2
573,31,0V0A,4.2349,0,group4,3,2
574,31,0V0A,3.056,0,group4,3,2
575,31,0V0A,2.1859,1,group4,3,2
576,31,0V0A,4.8879,0,group4,3,2
577,31,0V0A,2.99,1,group4,3,2
578,31,0V0A,3.131,0,group4,3,2
579,31,0V0A,2.1559,0,group4,3,2
580,31,0V0A,1.7789,1,group4,3,2
581,31,0V0A,5.6939,1,group4,3,3
582,31,0V0A,2.0859,0,group4,3,3
583,31,0V0A,4.0709,1,group4,3,3
584,31,0V0A,3.749,1,group4,3,3
585,31,0V0A,6.0929,1,group4,3,3
