,subj_idx,stim,rt,response,group,arousal,valence,age
22712,174,0V1A,-4.384,0,group3,3,1,59
22713,174,0V1A,-3.6769,0,group3,3,1,59
22714,174,0V1A,-3.44,0,group3,3,1,59
22715,174,0V1A,6.3429,1,group3,3,1,59
22716,174,0V1A,9.0389,1,group3,5,1,59
22717,174,0V1A,5.3329,1,group3,5,1,59
22718,174,0V1A,-11.921,0,group3,5,1,59
22719,174,0V1A,4.7699,1,group3,5,1,59
22720,174,0V1A,7.0749,1,group3,5,2,59
22721,174,0V1A,2.626,1,group3,5,2,59
22722,174,0V1A,2.463,1,group3,5,2,59
22723,174,0V1A,5.445,1,group3,5,2,59
22724,174,0V1A,7.7719,1,group3,5,1,59
22725,174,0V1A,-4.534,0,group3,5,1,59
22726,174,0V1A,-4.6959,0,group3,5,1,59
22727,174,0V1A,-5.8849,0,group3,5,1,59
22728,174,0V1A,5.068,1,group3,5,4,59
22729,174,0V1A,2.514,1,group3,5,4,59
22730,174,0V1A,-5.572,0,group3,5,4,59
22731,174,0V1A,-2.849,0,group3,5,4,59
22732,174,0V1A,-15.5176021954688,0,group3,5,2,59
22733,174,0V1A,-3.043,0,group3,5,2,59
22734,174,0V1A,-5.3939,0,group3,5,2,59
22735,174,0V1A,4.469,1,group3,5,2,59
22736,174,1V0A,-4.5769,0,group3,4,1,59
22737,174,1V0A,8.6739,1,group3,4,1,59
22738,174,1V0A,7.352,1,group3,4,1,59
22739,174,1V0A,-2.886,0,group3,4,1,59
22740,174,1V0A,-10.328,0,group3,3,1,59
22741,174,1V0A,-4.1269,0,group3,3,1,59
22742,174,1V0A,4.6749,1,group3,3,1,59
22743,174,1V0A,-4.919,0,group3,3,1,59
22744,174,1V0A,-5.651,0,group3,5,1,59
22745,174,1V0A,-4.9259,0,group3,5,1,59
22746,174,1V0A,4.6579,1,group3,5,1,59
22747,174,1V0A,-3.1419,0,group3,5,1,59
22748,174,1V0A,-4.11,0,group3,5,2,59
22749,174,1V0A,9.292,1,group3,5,2,59
22750,174,1V0A,4.967,1,group3,5,2,59
22751,174,1V0A,3.143,1,group3,5,2,59
22752,174,1V0A,5.7399,1,group3,5,1,59
22753,174,1V0A,4.5439,1,group3,5,1,59
22754,174,1V0A,4.2549,1,group3,5,1,59
22755,174,1V0A,-5.9339,0,group3,5,1,59
22756,174,1V0A,-15.5176021954688,0,group3,5,4,59
22757,174,1V0A,-3.3049,0,group3,5,4,59
22758,174,1V0A,-7.0109,0,group3,5,4,59
22759,174,1V0A,-2.8119,0,group3,5,4,59
22760,174,1V0A,-3.3659,0,group3,5,2,59
22761,174,1V0A,-15.5176021954688,0,group3,5,2,59
22762,174,1V0A,4.597,1,group3,5,2,59
22763,174,1V0A,-4.6539,0,group3,5,2,59
22764,174,1V1A,-6.363,0,group3,4,1,59
22765,174,1V1A,-9.0589,0,group3,4,1,59
22766,174,1V1A,9.2719,1,group3,4,1,59
22767,174,1V1A,4.963,1,group3,4,1,59
22768,174,1V1A,-7.4689,0,group3,3,1,59
22769,174,1V1A,-2.8739,0,group3,3,1,59
22770,174,1V1A,15.5176021954688,1,group3,3,1,59
22771,174,1V1A,-2.3209,0,group3,3,1,59
22772,174,1V1A,-3.067,0,group3,5,1,59
22773,174,1V1A,-3.051,0,group3,5,1,59
22774,174,1V1A,-4.211,0,group3,5,1,59
22775,174,1V1A,-4.443,0,group3,5,1,59
22776,174,1V1A,15.5176021954688,1,group3,5,2,59
22777,174,1V1A,3.706,1,group3,5,2,59
22778,174,1V1A,3.621,1,group3,5,2,59
22779,174,1V1A,2.911,1,group3,5,2,59
22780,174,1V1A,-4.3199,0,group3,5,1,59
22781,174,1V1A,-5.845,0,group3,5,1,59
22782,174,1V1A,-8.845,0,group3,5,1,59
22783,174,1V1A,3.7239,1,group3,5,1,59
22784,174,1V1A,2.195,1,group3,5,4,59
22785,174,1V1A,-4.541,0,group3,5,4,59
22786,174,1V1A,-3.313,0,group3,5,4,59
22787,174,1V1A,-1.8339,0,group3,5,4,59
22788,174,1V1A,-6.6109,0,group3,5,2,59
22789,174,1V1A,-15.5176021954688,0,group3,5,2,59
22790,174,1V1A,-4.5779,0,group3,5,2,59
22791,174,1V1A,-6.4989,0,group3,5,2,59
22792,174,1Vne1A,-3.399,0,group3,4,1,59
22793,174,1Vne1A,-4.048,0,group3,4,1,59
22794,174,1Vne1A,-3.2699,0,group3,4,1,59
22795,174,1Vne1A,-3.6749,0,group3,4,1,59
22796,174,1Vne1A,-11.334,0,group3,3,1,59
22797,174,1Vne1A,-4.181,0,group3,3,1,59
22798,174,1Vne1A,-11.03,0,group3,3,1,59
22799,174,1Vne1A,7.2319,1,group3,3,1,59
22800,174,1Vne1A,3.632,1,group3,5,1,59
22801,174,1Vne1A,-6.634,0,group3,5,1,59
22802,174,1Vne1A,-3.363,0,group3,5,1,59
22803,174,1Vne1A,-2.0129,0,group3,5,1,59
22804,174,1Vne1A,-5.3499,0,group3,5,2,59
22805,174,1Vne1A,3.9149,1,group3,5,2,59
22806,174,1Vne1A,11.838,1,group3,5,2,59
22807,174,1Vne1A,5.409,1,group3,5,2,59
22808,174,1Vne1A,6.6089,1,group3,5,1,59
22809,174,1Vne1A,5.1379,1,group3,5,1,59
22810,174,1Vne1A,3.788,1,group3,5,1,59
22811,174,1Vne1A,4.8049,1,group3,5,1,59
22812,174,1Vne1A,-7.538,0,group3,5,4,59
22813,174,1Vne1A,-4.722,0,group3,5,4,59
22814,174,1Vne1A,-4.0889,0,group3,5,4,59
22815,174,1Vne1A,-9.633,0,group3,5,4,59
22816,174,1Vne1A,4.349,1,group3,5,2,59
22817,174,1Vne1A,-5.9439,0,group3,5,2,59
22818,174,1Vne1A,-5.062,0,group3,5,2,59
22819,174,1Vne1A,-4.4819,0,group3,5,2,59
22820,175,0V0A,6.0119,0,group1,3,3,47
22821,175,0V0A,-3.6524,1,group1,3,3,47
22822,175,0V0A,4.2215,1,group1,3,3,47
22823,175,0V0A,-3.0326,0,group1,3,3,47
22824,175,0V0A,6.2788,1,group1,3,4,47
22825,175,0V0A,5.298,0,group1,3,4,47
22826,175,0V0A,-12.03,0,group1,3,4,47
22827,175,0V0A,-2.9305,1,group1,3,4,47
22828,175,0V0A,3.7586,1,group1,3,4,47
22829,175,0V0A,-3.332,0,group1,3,4,47
22830,175,0V0A,-0.8418,0,group1,3,4,47
22831,175,0V0A,-3.6005,1,group1,3,4,47
22832,175,0V0A,4.6918,0,group1,3,3,47
22833,175,0V0A,-3.2644,0,group1,3,3,47
22834,175,0V0A,-3.9908,0,group1,3,3,47
22835,175,0V0A,-2.0295,1,group1,3,3,47
22836,175,0V0A,-13.6012146349285,0,group1,3,3,47
22837,175,0V0A,-4.9944,1,group1,3,3,47
22838,175,0V0A,2.612,1,group1,3,3,47
22839,175,0V0A,2.7201,0,group1,3,3,47
22840,175,0V0A,-5.5733,0,group1,2,2,47
22841,175,0V0A,2.8591,0,group1,2,2,47
22842,175,0V0A,-4.6582,0,group1,2,2,47
22843,175,0V0A,6.6751,0,group1,2,2,47
22844,175,0V0A,-5.2446,0,group1,2,3,47
22845,175,0V0A,-3.2083,0,group1,2,3,47
22846,175,0V0A,-4.8879,0,group1,2,3,47
22847,175,0V0A,-3.8351,0,group1,2,3,47
22848,175,0V1A,-4.2681,0,group1,3,3,47
22849,175,0V1A,-3.3771,0,group1,3,3,47
22850,175,0V1A,-6.1753,0,group1,3,3,47
22851,175,0V1A,-8.8554,0,group1,3,3,47
22852,175,0V1A,-6.3578,0,group1,3,4,47
22853,175,0V1A,5.4786,1,group1,3,4,47
22854,175,0V1A,4.0798,1,group1,3,4,47
22855,175,0V1A,2.9068,1,group1,3,4,47
22856,175,0V1A,-8.3648,0,group1,3,4,47
22857,175,0V1A,-3.7386,0,group1,3,4,47
22858,175,0V1A,-13.6012146349285,0,group1,3,4,47
22859,175,0V1A,-4.0965,0,group1,3,4,47
22860,175,0V1A,-4.9743,0,group1,3,3,47
22861,175,0V1A,9.6577,1,group1,3,3,47
22862,175,0V1A,-3.072,0,group1,3,3,47
22863,175,0V1A,-2.0255,0,group1,3,3,47
22864,175,0V1A,-12.184,0,group1,3,3,47
22865,175,0V1A,-3.671,0,group1,3,3,47
22866,175,0V1A,5.4421,1,group1,3,3,47
22867,175,0V1A,7.3268,1,group1,3,3,47
22868,175,0V1A,8.5521,1,group1,2,2,47
22869,175,0V1A,3.9884,1,group1,2,2,47
22870,175,0V1A,2.7553,1,group1,2,2,47
22871,175,0V1A,-2.1817,0,group1,2,2,47
22872,175,0V1A,-5.2444,0,group1,2,3,47
22873,175,0V1A,7.4968,1,group1,2,3,47
22874,175,0V1A,-9.0774,0,group1,2,3,47
22875,175,0V1A,-5.4573,0,group1,2,3,47
22876,175,1V0A,3.9924,1,group1,3,3,47
22877,175,1V0A,-12.43,0,group1,3,3,47
22878,175,1V0A,-5.2793,0,group1,3,3,47
22879,175,1V0A,-4.2255,0,group1,3,3,47
22880,175,1V0A,6.5958,1,group1,3,4,47
22881,175,1V0A,6.0819,1,group1,3,4,47
22882,175,1V0A,4.7745,1,group1,3,4,47
22883,175,1V0A,-3.5408,0,group1,3,4,47
22884,175,1V0A,-2.7616,0,group1,3,4,47
22885,175,1V0A,-8.731,0,group1,3,4,47
22886,175,1V0A,-3.5626,0,group1,3,4,47
22887,175,1V0A,-3.414,0,group1,3,4,47
22888,175,1V0A,2.6082,1,group1,3,3,47
22889,175,1V0A,4.4188,1,group1,3,3,47
22890,175,1V0A,2.566,1,group1,3,3,47
22891,175,1V0A,2.7462,1,group1,3,3,47
22892,175,1V0A,5.8016,1,group1,3,3,47
22893,175,1V0A,4.1788,1,group1,3,3,47
22894,175,1V0A,5.3788,1,group1,3,3,47
22895,175,1V0A,3.3301,1,group1,3,3,47
22896,175,1V0A,3.9303,1,group1,2,2,47
22897,175,1V0A,-2.5572,0,group1,2,2,47
22898,175,1V0A,2.9658,1,group1,2,2,47
22899,175,1V0A,6.3093,1,group1,2,2,47
22900,175,1V0A,-5.0173,0,group1,2,3,47
22901,175,1V0A,-5.1931,0,group1,2,3,47
22902,175,1V0A,-4.8317,0,group1,2,3,47
22903,175,1V0A,13.6012146349285,1,group1,2,3,47
22904,175,1V1A,13.6012146349285,1,group1,3,3,47
22905,175,1V1A,-4.181,0,group1,3,3,47
22906,175,1V1A,-3.2439,0,group1,3,3,47
22907,175,1V1A,-4.9013,0,group1,3,3,47
22908,175,1V1A,8.8646,1,group1,3,4,47
22909,175,1V1A,6.3943,1,group1,3,4,47
22910,175,1V1A,5.6969,1,group1,3,4,47
22911,175,1V1A,4.1783,1,group1,3,4,47
22912,175,1V1A,-6.514,0,group1,3,4,47
22913,175,1V1A,3.3203,1,group1,3,4,47
22914,175,1V1A,-4.7654,0,group1,3,4,47
22915,175,1V1A,-13.6012146349285,0,group1,3,4,47
22916,175,1V1A,7.0915,1,group1,3,3,47
22917,175,1V1A,2.5268,1,group1,3,3,47
22918,175,1V1A,-2.9932,0,group1,3,3,47
22919,175,1V1A,-2.9413,0,group1,3,3,47
22920,175,1V1A,3.5306,1,group1,3,3,47
22921,175,1V1A,4.1402,1,group1,3,3,47
22922,175,1V1A,2.4016,1,group1,3,3,47
22923,175,1V1A,5.8638,1,group1,3,3,47
22924,175,1V1A,-5.1275,0,group1,2,2,47
22925,175,1V1A,7.3436,1,group1,2,2,47
22926,175,1V1A,7.2633,1,group1,2,2,47
22927,175,1V1A,2.6446,1,group1,2,2,47
22928,175,1V1A,-5.3238,0,group1,2,3,47
22929,175,1V1A,4.9131,1,group1,2,3,47
22930,175,1V1A,3.1811,1,group1,2,3,47
22931,175,1V1A,-6.5833,0,group1,2,3,47
22932,175,1Vne1A,6.2454,1,group1,3,3,47
22933,175,1Vne1A,3.6908,1,group1,3,3,47
22934,175,1Vne1A,2.3966,1,group1,3,3,47
22935,175,1Vne1A,1.9076,1,group1,3,3,47
22936,175,1Vne1A,13.6012146349285,1,group1,3,4,47
22937,175,1Vne1A,5.0049,1,group1,3,4,47
22938,175,1Vne1A,-3.4604,0,group1,3,4,47
22939,175,1Vne1A,3.7994,1,group1,3,4,47
22940,175,1Vne1A,6.5726,1,group1,3,4,47
22941,175,1Vne1A,-6.3661,0,group1,3,4,47
22942,175,1Vne1A,1.7093,1,group1,3,4,47
22943,175,1Vne1A,-4.2773,0,group1,3,4,47
22944,175,1Vne1A,13.6012146349285,1,group1,3,3,47
22945,175,1Vne1A,-3.9358,0,group1,3,3,47
22946,175,1Vne1A,2.6348,1,group1,3,3,47
22947,175,1Vne1A,3.422,1,group1,3,3,47
22948,175,1Vne1A,4.5613,1,group1,3,3,47
22949,175,1Vne1A,2.3144,1,group1,3,3,47
22950,175,1Vne1A,3.8307,1,group1,3,3,47
22951,175,1Vne1A,3.5853,1,group1,3,3,47
22952,175,1Vne1A,-6.9079,0,group1,2,2,47
22953,175,1Vne1A,-4.987,0,group1,2,2,47
22954,175,1Vne1A,-6.0619,0,group1,2,2,47
22955,175,1Vne1A,-4.1676,0,group1,2,2,47
22956,175,1Vne1A,6.7628,1,group1,2,3,47
22957,175,1Vne1A,-6.231,0,group1,2,3,47
22958,175,1Vne1A,-4.1021,0,group1,2,3,47
22959,175,1Vne1A,3.0695,1,group1,2,3,47
22960,177,0V0A,-5.159,1,group3,4,1,59
22961,177,0V0A,1.9896,1,group3,4,1,59
22962,177,0V0A,-4.9548,0,group3,4,1,59
22963,177,0V0A,2.9984,0,group3,4,1,59
22964,177,0V0A,3.581,0,group3,3,1,59
22965,177,0V0A,2.1042,1,group3,3,1,59
22966,177,0V0A,-8.30292396313244,0,group3,3,1,59
22967,177,0V0A,2.7718,0,group3,3,1,59
22968,177,0V0A,-3.9747,1,group3,4,1,59
22969,177,0V0A,6.3229,1,group3,4,1,59
22970,177,0V0A,-3.4872,1,group3,4,1,59
22971,177,0V0A,2.6769,0,group3,4,1,59
22972,177,0V0A,3.5132,0,group3,4,1,59
22973,177,0V0A,2.7321,1,group3,4,1,59
22974,177,0V0A,2.1651,1,group3,4,1,59
22975,177,0V0A,-1.7913,1,group3,4,1,59
22976,177,0V0A,-5.0638,0,group3,4,1,59
22977,177,0V0A,-3.2105,1,group3,4,1,59
22978,177,0V0A,-2.6238,1,group3,4,1,59
22979,177,0V0A,-2.6989,0,group3,4,1,59
22980,177,0V0A,4.7411,1,group3,3,1,59
22981,177,0V0A,3.7139,0,group3,3,1,59
22982,177,0V0A,6.566,1,group3,3,1,59
22983,177,0V0A,-3.9057,1,group3,3,1,59
22984,177,0V0A,-2.2652,1,group3,4,1,59
22985,177,0V0A,-3.5888,1,group3,4,1,59
22986,177,0V0A,-1.9833,1,group3,4,1,59
22987,177,0V0A,2.9449,0,group3,4,1,59
22988,177,0V1A,7.0935,1,group3,4,1,59
22989,177,0V1A,2.7836,1,group3,4,1,59
22990,177,0V1A,2.0409,1,group3,4,1,59
22991,177,0V1A,-3.2598,0,group3,4,1,59
22992,177,0V1A,4.2907,1,group3,3,1,59
22993,177,0V1A,2.6914,1,group3,3,1,59
22994,177,0V1A,-3.6755,0,group3,3,1,59
22995,177,0V1A,2.9403,1,group3,3,1,59
22996,177,0V1A,6.1137,1,group3,4,1,59
22997,177,0V1A,3.2147,1,group3,4,1,59
22998,177,0V1A,-6.7257,0,group3,4,1,59
22999,177,0V1A,-2.5524,0,group3,4,1,59
23000,177,0V1A,5.7454,1,group3,4,1,59
23001,177,0V1A,-7.0843,0,group3,4,1,59
23002,177,0V1A,5.1532,1,group3,4,1,59
23003,177,0V1A,-3.1323,0,group3,4,1,59
23004,177,0V1A,3.7264,1,group3,4,1,59
23005,177,0V1A,2.9602,1,group3,4,1,59
23006,177,0V1A,2.2766,1,group3,4,1,59
23007,177,0V1A,1.7943,1,group3,4,1,59
23008,177,0V1A,6.7325,1,group3,3,1,59
23009,177,0V1A,-5.5216,0,group3,3,1,59
23010,177,0V1A,-3.9102,0,group3,3,1,59
23011,177,0V1A,3.6665,1,group3,3,1,59
23012,177,0V1A,-5.9468,0,group3,4,1,59
23013,177,0V1A,1.449,1,group3,4,1,59
23014,177,0V1A,-4.6097,0,group3,4,1,59
23015,177,0V1A,-5.5401,0,group3,4,1,59
23016,177,1V0A,-4.3384,0,group3,4,1,59
23017,177,1V0A,-3.7355,0,group3,4,1,59
23018,177,1V0A,-3.1418,0,group3,4,1,59
23019,177,1V0A,-2.9238,0,group3,4,1,59
23020,177,1V0A,3.7873,1,group3,3,1,59
23021,177,1V0A,-2.5601,0,group3,3,1,59
23022,177,1V0A,-3.2145,0,group3,3,1,59
23023,177,1V0A,-4.9623,0,group3,3,1,59
23024,177,1V0A,-2.2946,0,group3,4,1,59
23025,177,1V0A,-3.2647,0,group3,4,1,59
23026,177,1V0A,-2.6248,0,group3,4,1,59
23027,177,1V0A,-2.3747,0,group3,4,1,59
23028,177,1V0A,-1.9795,0,group3,4,1,59
23029,177,1V0A,4.3087,1,group3,4,1,59
23030,177,1V0A,-3.1935,0,group3,4,1,59
23031,177,1V0A,-3.0249,0,group3,4,1,59
23032,177,1V0A,-4.1701,0,group3,4,1,59
23033,177,1V0A,-2.3804,0,group3,4,1,59
23034,177,1V0A,2.393,1,group3,4,1,59
23035,177,1V0A,5.1306,1,group3,4,1,59
23036,177,1V0A,3.5878,1,group3,3,1,59
23037,177,1V0A,3.1675,1,group3,3,1,59
23038,177,1V0A,3.108,1,group3,3,1,59
23039,177,1V0A,-5.9599,0,group3,3,1,59
23040,177,1V0A,-2.0374,0,group3,4,1,59
23041,177,1V0A,-1.4224,0,group3,4,1,59
23042,177,1V0A,-2.8547,0,group3,4,1,59
23043,177,1V0A,-2.663,0,group3,4,1,59
23044,177,1V1A,6.5939,1,group3,4,1,59
23045,177,1V1A,-3.6765,0,group3,4,1,59
23046,177,1V1A,-2.7118,0,group3,4,1,59
23047,177,1V1A,-2.9626,0,group3,4,1,59
23048,177,1V1A,-3.9742,0,group3,3,1,59
23049,177,1V1A,-2.4773,0,group3,3,1,59
23050,177,1V1A,3.2518,1,group3,3,1,59
23051,177,1V1A,-2.0005,0,group3,3,1,59
23052,177,1V1A,-3.8788,0,group3,4,1,59
23053,177,1V1A,-2.3877,0,group3,4,1,59
23054,177,1V1A,-2.4797,0,group3,4,1,59
23055,177,1V1A,-2.1574,0,group3,4,1,59
23056,177,1V1A,-2.2178,0,group3,4,1,59
23057,177,1V1A,-1.9747,0,group3,4,1,59
23058,177,1V1A,-2.5557,0,group3,4,1,59
23059,177,1V1A,-2.734,0,group3,4,1,59
23060,177,1V1A,4.2917,1,group3,4,1,59
23061,177,1V1A,3.0384,1,group3,4,1,59
23062,177,1V1A,-2.7541,0,group3,4,1,59
23063,177,1V1A,2.5901,1,group3,4,1,59
23064,177,1V1A,3.0579,1,group3,3,1,59
23065,177,1V1A,5.393,1,group3,3,1,59
23066,177,1V1A,5.1428,1,group3,3,1,59
23067,177,1V1A,-7.9452,0,group3,3,1,59
23068,177,1V1A,-3.9225,0,group3,4,1,59
23069,177,1V1A,-3.1446,0,group3,4,1,59
23070,177,1V1A,-3.3149,0,group3,4,1,59
23071,177,1V1A,-3.3812,0,group3,4,1,59
23072,177,1Vne1A,-4.8121,0,group3,4,1,59
23073,177,1Vne1A,-2.9109,0,group3,4,1,59
23074,177,1Vne1A,-2.5728,0,group3,4,1,59
23075,177,1Vne1A,-2.3653,0,group3,4,1,59
23076,177,1Vne1A,-4.1714,0,group3,3,1,59
23077,177,1Vne1A,5.5569,1,group3,3,1,59
23078,177,1Vne1A,-3.7427,0,group3,3,1,59
23079,177,1Vne1A,-1.8085,0,group3,3,1,59
23080,177,1Vne1A,-3.0743,0,group3,4,1,59
23081,177,1Vne1A,-2.4739,0,group3,4,1,59
23082,177,1Vne1A,-2.6165,0,group3,4,1,59
23083,177,1Vne1A,-3.8303,0,group3,4,1,59
23084,177,1Vne1A,-2.6819,0,group3,4,1,59
23085,177,1Vne1A,8.0434,1,group3,4,1,59
23086,177,1Vne1A,3.4077,1,group3,4,1,59
23087,177,1Vne1A,-2.2731,0,group3,4,1,59
23088,177,1Vne1A,-3.3619,0,group3,4,1,59
23089,177,1Vne1A,-6.142,0,group3,4,1,59
23090,177,1Vne1A,-3.2443,0,group3,4,1,59
23091,177,1Vne1A,-3.9349,0,group3,4,1,59
23092,177,1Vne1A,5.3192,1,group3,3,1,59
23093,177,1Vne1A,8.30292396313244,1,group3,3,1,59
23094,177,1Vne1A,2.9064,1,group3,3,1,59
23095,177,1Vne1A,-5.9559,0,group3,3,1,59
23096,177,1Vne1A,-7.1563,0,group3,4,1,59
23097,177,1Vne1A,-3.3943,0,group3,4,1,59
23098,177,1Vne1A,-3.1893,0,group3,4,1,59
23099,177,1Vne1A,-1.8251,0,group3,4,1,59
23100,178,0V0A,4.2552,1,group2,1,3,34
23101,178,0V0A,-3.4516,0,group2,1,3,34
23102,178,0V0A,-4.5291,1,group2,1,3,34
23103,178,0V0A,6.0325,0,group2,1,3,34
23104,178,0V0A,3.4922,0,group2,3,3,34
23105,178,0V0A,1.7688,1,group2,3,3,34
23106,178,0V0A,3.7263,0,group2,3,3,34
23107,178,0V0A,-1.7896,0,group2,3,3,34
23108,178,0V0A,-2.1445,0,group2,2,3,34
23109,178,0V0A,2.0636,1,group2,2,3,34
23110,178,0V0A,7.85756757191997,1,group2,2,3,34
23111,178,0V0A,-5.8154,0,group2,2,3,34
23112,178,0V0A,-4.054,1,group2,2,3,34
23113,178,0V0A,2.0441,1,group2,2,3,34
23114,178,0V0A,2.2238,0,group2,2,3,34
23115,178,0V0A,-2.8272,1,group2,2,3,34
23116,178,0V0A,-5.7523,1,group2,2,3,34
23117,178,0V0A,-1.6535,0,group2,2,3,34
23118,178,0V0A,-2.1047,0,group2,2,3,34
23119,178,0V0A,-3.845,1,group2,2,3,34
23120,178,0V0A,-2.5502,0,group2,1,3,34
23121,178,0V0A,-1.9536,0,group2,1,3,34
23122,178,0V0A,3.1112,0,group2,1,3,34
23123,178,0V0A,1.4028,0,group2,1,3,34
23124,178,0V0A,-3.2255,0,group2,1,3,34
23125,178,0V0A,-2.5478,1,group2,1,3,34
23126,178,0V0A,-4.2936,0,group2,1,3,34
23127,178,0V0A,4.5153,0,group2,1,3,34
23128,178,0V1A,-2.8653,0,group2,1,3,34
23129,178,0V1A,-2.9192,0,group2,1,3,34
23130,178,0V1A,-7.1651,0,group2,1,3,34
23131,178,0V1A,-2.2427,0,group2,1,3,34
23132,178,0V1A,3.9439,1,group2,3,3,34
23133,178,0V1A,-1.9349,0,group2,3,3,34
23134,178,0V1A,-2.3548,0,group2,3,3,34
23135,178,0V1A,-1.5729,0,group2,3,3,34
23136,178,0V1A,7.85756757191997,1,group2,2,3,34
23137,178,0V1A,5.6209,1,group2,2,3,34
23138,178,0V1A,-1.5918,0,group2,2,3,34
23139,178,0V1A,4.1058,1,group2,2,3,34
23140,178,0V1A,3.3875,1,group2,2,3,34
23141,178,0V1A,-2.5542,0,group2,2,3,34
23142,178,0V1A,-3.4753,0,group2,2,3,34
23143,178,0V1A,2.672,1,group2,2,3,34
23144,178,0V1A,-4.9882,0,group2,2,3,34
23145,178,0V1A,-2.8171,0,group2,2,3,34
23146,178,0V1A,-1.4539,0,group2,2,3,34
23147,178,0V1A,3.798,1,group2,2,3,34
23148,178,0V1A,3.4256,1,group2,1,3,34
23149,178,0V1A,-2.3628,0,group2,1,3,34
23150,178,0V1A,-2.2511,0,group2,1,3,34
23151,178,0V1A,4.1559,1,group2,1,3,34
23152,178,0V1A,7.85756757191997,1,group2,1,3,34
23153,178,0V1A,-2.35,0,group2,1,3,34
23154,178,0V1A,2.5968,1,group2,1,3,34
23155,178,0V1A,3.0387,1,group2,1,3,34
23156,178,1V0A,3.6735,1,group2,1,3,34
23157,178,1V0A,3.0721,1,group2,1,3,34
23158,178,1V0A,-3.9827,0,group2,1,3,34
23159,178,1V0A,-2.1709,0,group2,1,3,34
23160,178,1V0A,1.7859,1,group2,3,3,34
23161,178,1V0A,2.6563,1,group2,3,3,34
23162,178,1V0A,2.6523,1,group2,3,3,34
23163,178,1V0A,-3.5751,0,group2,3,3,34
23164,178,1V0A,-3.1073,0,group2,2,3,34
23165,178,1V0A,-1.4012,0,group2,2,3,34
23166,178,1V0A,2.0441,1,group2,2,3,34
23167,178,1V0A,-2.969,0,group2,2,3,34
23168,178,1V0A,7.85756757191997,1,group2,2,3,34
23169,178,1V0A,-5.1377,0,group2,2,3,34
23170,178,1V0A,-1.9011,0,group2,2,3,34
23171,178,1V0A,5.1247,1,group2,2,3,34
23172,178,1V0A,1.5256,1,group2,2,3,34
23173,178,1V0A,2.008,1,group2,2,3,34
23174,178,1V0A,2.8148,1,group2,2,3,34
23175,178,1V0A,1.9648,1,group2,2,3,34
23176,178,1V0A,-6.1619,0,group2,1,3,34
23177,178,1V0A,-1.918,0,group2,1,3,34
23178,178,1V0A,2.2103,1,group2,1,3,34
23179,178,1V0A,-1.5473,0,group2,1,3,34
23180,178,1V0A,-2.9381,0,group2,1,3,34
23181,178,1V0A,2.4414,1,group2,1,3,34
23182,178,1V0A,-2.2817,0,group2,1,3,34
23183,178,1V0A,-1.6005,0,group2,1,3,34
23184,178,1V1A,-3.7306,0,group2,1,3,34
23185,178,1V1A,-2.9141,0,group2,1,3,34
23186,178,1V1A,-1.9389,0,group2,1,3,34
23187,178,1V1A,-2.339,0,group2,1,3,34
23188,178,1V1A,-2.9122,0,group2,3,3,34
23189,178,1V1A,4.3924,1,group2,3,3,34
23190,178,1V1A,2.3783,1,group2,3,3,34
23191,178,1V1A,-2.173,0,group2,3,3,34
23192,178,1V1A,-3.2588,0,group2,2,3,34
23193,178,1V1A,-2.9683,0,group2,2,3,34
23194,178,1V1A,2.1207,1,group2,2,3,34
23195,178,1V1A,1.2067,1,group2,2,3,34
23196,178,1V1A,2.2332,1,group2,2,3,34
23197,178,1V1A,-3.5538,0,group2,2,3,34
23198,178,1V1A,-3.8026,0,group2,2,3,34
23199,178,1V1A,2.5525,1,group2,2,3,34
23200,178,1V1A,3.2049,1,group2,2,3,34
23201,178,1V1A,2.6559,1,group2,2,3,34
23202,178,1V1A,1.7263,1,group2,2,3,34
23203,178,1V1A,2.4601,1,group2,2,3,34
23204,178,1V1A,5.3379,1,group2,1,3,34
23205,178,1V1A,7.85756757191997,1,group2,1,3,34
23206,178,1V1A,-1.842,0,group2,1,3,34
23207,178,1V1A,-1.8673,0,group2,1,3,34
23208,178,1V1A,3.9638,1,group2,1,3,34
23209,178,1V1A,-7.85756757191997,0,group2,1,3,34
23210,178,1V1A,-2.4698,0,group2,1,3,34
23211,178,1V1A,-3.4245,0,group2,1,3,34
23212,178,1Vne1A,2.4701,1,group2,1,3,34
23213,178,1Vne1A,2.5692,1,group2,1,3,34
23214,178,1Vne1A,-2.585,0,group2,1,3,34
23215,178,1Vne1A,-2.7123,0,group2,1,3,34
23216,178,1Vne1A,4.1608,1,group2,3,3,34
23217,178,1Vne1A,-2.6369,0,group2,3,3,34
23218,178,1Vne1A,1.6381,1,group2,3,3,34
23219,178,1Vne1A,2.4885,1,group2,3,3,34
23220,178,1Vne1A,5.0971,1,group2,2,3,34
23221,178,1Vne1A,-3.9406,0,group2,2,3,34
23222,178,1Vne1A,-2.7519,0,group2,2,3,34
23223,178,1Vne1A,2.6236,1,group2,2,3,34
23224,178,1Vne1A,7.106,1,group2,2,3,34
23225,178,1Vne1A,-3.0128,0,group2,2,3,34
23226,178,1Vne1A,2.8202,1,group2,2,3,34
23227,178,1Vne1A,5.7086,1,group2,2,3,34
23228,178,1Vne1A,3.817,1,group2,2,3,34
23229,178,1Vne1A,1.7372,1,group2,2,3,34
23230,178,1Vne1A,2.2161,1,group2,2,3,34
