,v_0V0A,v_0V1A,v_1V0A,v_1V1A,v_1Vne1A
528,0.010991281138899606,0.0017626118956325966,-0.131147020167491,-0.12517148980568787,-0.19591487258126528
529,-0.03697838949485685,0.0037942072743140792,-0.10564854630614944,-0.14358366179071216,-0.20316404904593005
530,0.018110282352508014,-0.005611541777360682,-0.1372940272955374,-0.14640968257818054,-0.1568533375923691
531,0.017673160271100764,0.0451680893184866,-0.14256415121989893,-0.12243306667152877,-0.13895970289914655
532,-0.014770138454713842,0.02977905490740128,-0.18022885825768772,-0.12125655425680927,-0.11014705600118699
533,0.019694756940007874,0.020656016636319878,-0.15009846518539421,-0.19457457297116557,-0.12203973820974096
534,0.016038891336495185,0.028473338128645796,-0.17875096626266268,-0.15228950615319464,-0.1893075128411271
535,0.009943866536451516,0.02616241353142114,-0.16327529966371152,-0.13447420408952887,-0.18896880256136608
536,-0.03493364112780632,0.016108579552813966,-0.18244405370863365,-0.15549738280176076,-0.14169131974575763
537,-0.00854428964913812,-0.01615013519953944,-0.15459072092777904,-0.15483299326835917,-0.1603591541712063
538,-0.00857086987379821,-0.06668068016423882,-0.11856342058493137,-0.13238508494193427,-0.19434480804408563
539,0.008780993105429645,-0.026120650644249104,-0.17831841341428206,-0.09128804070369098,-0.159467698053279
540,0.05276291103882999,0.007612936490350908,-0.1549073958714644,-0.09717609739133648,-0.15126363635304826
541,9.089309205116171e-05,0.041633056926801665,-0.135072611094175,-0.11547856211789752,-0.14125645010979407
542,0.030951327665681545,-0.0072663804782563506,-0.13813419736791507,-0.13364868325318716,-0.14791194221852597
543,0.03330424321978412,-0.015617391108146712,-0.16338886495645058,-0.11412147377578533,-0.15209336447150115
544,0.0056003428307075925,0.029685133841996364,-0.14803549734058866,-0.1206613639543997,-0.15754149444930665
545,-0.03206071496498607,-0.003727008058006181,-0.14609691670116517,-0.16466903005233618,-0.16153707799751113
546,-0.007162854237424068,0.02911822811385198,-0.08932215292937187,-0.11033161695902229,-0.17991282961646574
547,-0.03551336225881375,0.02015285396933446,-0.15456080848097786,-0.1607038484611574,-0.19813591748801976
548,0.0041226210328859595,0.02634383417837402,-0.17820533143459383,-0.13699339343618558,-0.22387437035558252
549,-0.018935973034574265,0.03395584770323795,-0.1380690218267494,-0.10977180141890837,-0.1894529096699923
550,-0.01810838410108797,0.0312487718718905,-0.1636169450638878,-0.13356218603522393,-0.1805646969686157
551,-0.020206975140260697,0.026037782097795094,-0.1600130087632658,-0.12604475520299252,-0.15330309649884027
552,0.03426428854303354,0.008707262484840059,-0.10911050580479754,-0.11559350536815105,-0.166088527662976
553,0.015879422059791752,-0.0496151043251497,-0.13639259366435055,-0.09278010007922277,-0.1909777445441919
554,0.017950137221966967,0.024741890518721374,-0.16912345650049596,-0.11132076570664062,-0.1433619292649421
555,-0.02114723037026785,0.02949758712154729,-0.14145769523735732,-0.11293705313153217,-0.1615988599900804
556,-0.05377588792031491,0.021125943305697666,-0.10730787275043122,-0.10147408702927485,-0.16531414986708035
557,-0.012344002746124396,0.016668103030083942,-0.16413216835056751,-0.09262252605455767,-0.13208595696296233
558,0.010443118084508872,0.006015593438794202,-0.17670398993195277,-0.11678922608235348,-0.18056713910900302
559,0.03985031014305881,0.024988394968377944,-0.16911423497633787,-0.14441749213574706,-0.14106889906585537
560,0.01614799471780993,0.051049920485571554,-0.17496898028817792,-0.10309582238213327,-0.19052208768089546
561,-0.010281198173158377,0.023806777585077064,-0.16559744810408125,-0.11279793358933099,-0.18065190564842906
562,0.010353765733162046,0.019364462412479924,-0.12637777701680936,-0.15724384222865576,-0.17837127240550002
563,0.016641554258271414,0.01370546938630424,-0.1351311567896092,-0.13474954602141634,-0.13374815947192203
564,0.036150446058933756,-0.0022338519585202842,-0.1792689275999449,-0.13426021899443652,-0.13652357862520878
565,0.03150879399860186,-0.02013393802862066,-0.17049551737001534,-0.14690691437682535,-0.13453386142188187
566,0.014472224895520712,-0.009450423789074368,-0.23479057484796692,-0.13034871226897185,-0.1400923842241908
567,0.00838565929785211,0.02375009772394253,-0.17904106869573516,-0.1150546717709134,-0.17887829275440884
568,-0.00875937828690387,-0.025850185811740724,-0.0965288898110927,-0.12612820142126557,-0.16584526408371175
569,-0.030606521163814914,0.030307280122500356,-0.11951810212446587,-0.11814422963414277,-0.17797684784081377
570,-0.008899058817110525,0.018735343686235768,-0.15258202781274557,-0.17650592526332715,-0.1623262728370441
571,0.007644657727699866,0.002907041245861287,-0.152778346831079,-0.16603184015870834,-0.19601504365355282
572,-0.0010944323365336597,0.012847163585566685,-0.16505901475939358,-0.09827167310799934,-0.16884741624738447
573,0.0017435693157614252,0.019333319563542364,-0.15800100233013054,-0.13535270979485164,-0.11644738338262439
574,-0.004185623393781337,0.00276500428629607,-0.16009945278810378,-0.15329445163144534,-0.13620638717126024
575,0.02372526973123835,0.030060639787220608,-0.16429297386673428,-0.1965205439097052,-0.13865822391053437
576,-0.01374301859825277,0.0626032399893318,-0.18420174463861572,-0.14320255307367918,-0.20379447143076196
577,0.015583690216681868,0.0681678247220361,-0.18476322460048006,-0.1372470851013857,-0.16923914980401283
578,0.0020992530969693828,0.08526650171786515,-0.17348073935435768,-0.1326553710104537,-0.2058873681155737
579,-0.007764193670758635,0.0012818433022827903,-0.1874008577699638,-0.14574090796022143,-0.18067674602549336
580,-0.024992108048499852,0.007433324660343641,-0.1556567132923566,-0.11572173553145174,-0.14729139542030686
581,-0.030879679525953784,-0.01800753435081386,-0.15880635463842388,-0.1465578454174394,-0.19451917198363972
582,-0.031002049819941875,0.0098714011218273,-0.19152402513558173,-0.12613432196625257,-0.14277341725252934
583,0.013962183203111257,-0.004494927155871846,-0.17968732407966775,-0.1383176634337297,-0.1687164990965194
584,0.01767538058347625,0.0015748292641798792,-0.20164906099448676,-0.13156559272116572,-0.16987593502471077
585,0.0035540415073375235,0.02026981099615818,-0.14649367801173913,-0.1199227181451866,-0.1701234075673842
586,0.005639543393416262,0.021038583269535855,-0.15067550161745807,-0.13026795292172283,-0.17078209722556645
587,0.0018058444760940032,0.007344916208935034,-0.21113351185899287,-0.07785508858209325,-0.1641363119865121
588,-0.018918036170802982,0.07381968097208848,-0.17209703889598732,-0.11325482666486573,-0.19397077891399703
589,-0.01010467954654337,0.05831242909896705,-0.13243003943659054,-0.10533383107048062,-0.14158880744332406
590,-0.031167181795407492,0.043412917420337815,-0.19303508659122895,-0.12954084415922626,-0.14326554812930786
591,-0.022328846060456792,0.032867919535266965,-0.17632388977677918,-0.12167109977629198,-0.16201158161731238
592,-0.004363844096177566,0.009107959164309433,-0.14628541738897402,-0.1132009725197006,-0.19197574104854015
593,-0.0013267948916800252,0.0255216818821364,-0.1796118934104957,-0.14249138210785461,-0.14922953960263227
594,-0.019591468322501124,0.0020084037357475017,-0.19229691715073485,-0.1609589696140597,-0.15502543590651352
595,-0.009022500938176716,0.040209733285011234,-0.165717108953437,-0.1527007363744021,-0.15194434341039045
596,-0.028423938781341158,-0.009900869090987254,-0.15309802584391807,-0.11061672434653529,-0.1340296768635322
597,0.011096920136337021,0.054141673410526864,-0.14042650513893387,-0.12785339603027082,-0.16581297690916055
598,0.0065884340556411885,0.012689174153558363,-0.16049953720730922,-0.12914580928342695,-0.15135371907899298
599,0.0257775103894001,0.005076942930334938,-0.16632166343565022,-0.12983914563858262,-0.1638094042244021
600,0.013380145760144048,0.004885268744899715,-0.16246942997422642,-0.15781755998256222,-0.19265844674718408
601,-0.06419541634440372,0.02731089167079167,-0.2067305333663812,-0.1317949920246536,-0.16398230955020188
602,-0.03927543613763389,0.017545717479928377,-0.21011189804534727,-0.12458864033020661,-0.16947894252855494
603,-0.03600124496267865,0.040474533041541416,-0.15988646675651277,-0.15402920240620704,-0.16759326666336574
604,-0.01414964765442361,-0.0032626095015195703,-0.161852488431393,-0.11272660836345463,-0.1627708193168578
605,0.020768308804048514,-0.022039125833020583,-0.18445678131511062,-0.15638590162833255,-0.2128102087489932
606,-0.012645724843715143,0.04360511110636816,-0.12659207719640247,-0.1628665065356114,-0.21167111226572005
607,0.003076016568990925,0.024566905129717247,-0.1425395044483118,-0.15631293746222305,-0.2114849176127696
608,0.04294079642527373,-0.007040640905753921,-0.1737095330402985,-0.13864530319241586,-0.17441751214615758
609,0.0446609086571703,0.045228349180440726,-0.1482801196910795,-0.13207153068885968,-0.18601291962676914
610,-0.024392003216556275,-0.003542550499069587,-0.18535217123925662,-0.13739488853648965,-0.16751560049168243
611,0.024194202851420234,0.016939689881286305,-0.22125259417713722,-0.10371520030549439,-0.1761569238388649
612,-0.01622972725751761,0.004762031444637755,-0.17481032719007703,-0.11064618789027952,-0.14902969972469593
613,0.02974740497092626,0.020202072864277765,-0.19964215711983438,-0.15459630209762912,-0.15139539518228692
614,0.023749063105055295,-0.01819918872302586,-0.19155794797932507,-0.1379030247170494,-0.12198682637258931
615,0.01519815476462211,0.002003708370752047,-0.13991791980550805,-0.11842988187158103,-0.19165553123568377
616,0.036368147313089134,-0.013043106346384132,-0.14906056213327315,-0.1026692171998046,-0.18901934605136161
617,0.025015762345976633,-0.0037803740466972064,-0.20952482093963265,-0.11078396700758934,-0.20000556255989835
618,0.02987211238606477,-0.010671152717625447,-0.14226042634510125,-0.1311454391590456,-0.19696116998730623
619,0.03328831195838744,0.03466216837216653,-0.1489467750276358,-0.0961784482424872,-0.17856176089529385
620,-0.010907291961253788,0.04961406707457384,-0.18726168614643218,-0.12371759157312781,-0.1565587162570922
621,0.015086234599682119,-0.041818152158479914,-0.15898763367910215,-0.15424318133275244,-0.16370696202490786
622,0.00712809945233487,-0.002165757110190591,-0.1662486844566077,-0.16120932395816578,-0.15202483129425942
623,-0.004361087235965297,-0.017245996478923928,-0.1769840355984211,-0.16524752605662757,-0.1490740369291936
624,-0.0007584675407251301,-0.005398654598741941,-0.1395418504385696,-0.09981914146896509,-0.18628474171348822
625,0.034505575920224914,-0.013259320684195101,-0.16864731673171707,-0.10940630196787562,-0.16202917660170252
626,-0.008270931912727118,-0.06189882139915028,-0.10862518909869173,-0.11311280149151777,-0.1325994657465761
627,0.012732533742308122,0.02153556328889207,-0.16464494862375192,-0.13763422645885293,-0.12651890914480088
628,0.05052810721107317,0.032638767928221624,-0.1604205974200361,-0.12613832630282534,-0.1533807491015654
629,0.01817001274506838,0.05902542028961698,-0.199920116701187,-0.1270667885494446,-0.12925849485437677
630,0.000909519703571355,-0.023165574987111782,-0.16747849351453342,-0.12609139428955815,-0.13610460830661517
631,-0.022774479509503315,-0.018220743224159706,-0.17342425190152821,-0.07443313596962245,-0.1284287361558803
632,-0.001460007271949209,0.01948192775615322,-0.17977607047537458,-0.08753273203986564,-0.17375644832121326
633,-0.028661945326916786,-0.007957876136309699,-0.18753264286632038,-0.10986907973941512,-0.2025931582814128
634,-0.029509536869036696,0.01345710292506366,-0.16688887816945483,-0.16450199369702667,-0.18906918833220734
635,-0.015826894911756366,0.009756798292428107,-0.1477937849814618,-0.1537241455814072,-0.19478315742308114
636,0.023898806984714267,0.014486081306505597,-0.16610749459696755,-0.17268230360306064,-0.17680519802696482
637,-0.018224494628739717,-0.0038647591387454654,-0.1900927320530585,-0.14763604132935043,-0.16290158612185557
638,-0.007962330339572624,0.02573268011619673,-0.15770509247952777,-0.1369290413348092,-0.13944866873455602
639,0.05257711004837796,0.015203971585431601,-0.1724629685208963,-0.14142795276227305,-0.19916182311642522
640,0.05914754005412904,-0.040332592947863115,-0.13998799485772606,-0.12990175997857697,-0.20881854538010405
641,0.03796905509854975,-0.02276481790329771,-0.1610607146272758,-0.12889222373423556,-0.21594152474136982
642,-0.003485405917226711,0.01479503874478394,-0.12865889567204758,-0.09882430074015237,-0.20918238730563693
643,0.014266911740825209,0.008397969493857169,-0.1659719322454101,-0.1325064001942866,-0.18282663993272522
644,-0.0016359845264337116,0.02316320513629265,-0.17500561281281068,-0.16070960482559787,-0.17676958204238502
645,-0.021885564935173706,0.012933727834990468,-0.2015182516656645,-0.13036512168034642,-0.16789730421653626
646,0.006859016521444281,0.05656671455443063,-0.19440657845459583,-0.14297821151883344,-0.13700827856068915
647,0.02596463248585557,-0.00018601498445981052,-0.18105033020578143,-0.09781584830558968,-0.14965489228019566
648,-0.017310973663148932,0.013245207683758926,-0.16523027173080496,-0.10611134743591427,-0.16440626866803687
649,-0.0025137583228170097,0.009853488220306735,-0.12826433085487693,-0.12261203849844214,-0.197887855806358
650,-0.012070247700627685,0.057256855231031245,-0.16588585409209375,-0.13171549891347215,-0.17318338818885382
651,-0.03480220951156433,0.044865383888346044,-0.1925010741659671,-0.1371805552184528,-0.1629627637577261
652,0.014955920785118865,0.060127353751917106,-0.23671660253780788,-0.10694695321596531,-0.14825905908537015
653,-0.002143761719246167,0.011032382848890038,-0.21440747792622128,-0.12026274149231903,-0.19591514185279063
654,-0.02199756303982289,0.044741885321405855,-0.1674076101022435,-0.15376298722160303,-0.15441423556139514
655,0.017730479630151744,0.03537600438626127,-0.14775341700377087,-0.11857619600578903,-0.20004717755247697
656,0.002141769991609339,0.01891681103683561,-0.1417803714787107,-0.11224992820857126,-0.16964737155908352
657,-0.01830277862826489,0.056620194681444705,-0.1826181807354298,-0.11400615513048769,-0.16488582456042894
658,-0.012676527695154566,0.08093178237851457,-0.17191381376589135,-0.10503411299926009,-0.13954528446254622
659,-0.04015908662448429,0.0742153486179692,-0.1575506361763576,-0.15989641567152676,-0.1981144620574749
660,-0.008870580972239202,0.053699643934429525,-0.1736905557873642,-0.17569729693415925,-0.18916273005318168
661,0.003646875135747213,0.06271846831433171,-0.1868979917487325,-0.18363394189077514,-0.14632912774677734
662,0.03348994785093801,-0.009665774910837192,-0.13028925057482063,-0.11973258448837422,-0.15050472302215415
663,-0.03086914459531053,0.028269737872077122,-0.1449419193211703,-0.18065352998324472,-0.16558833196600176
664,0.026914343592128673,0.02199619720125044,-0.1418771923870671,-0.1476520302741202,-0.19766709241346056
665,-0.030758889423889303,0.028328850608219935,-0.16657053286466705,-0.14340623144003067,-0.16433426295031056
666,0.0040687344995009285,0.03853539901463097,-0.10724457307856039,-0.1878809522322921,-0.1998111010381206
667,-0.011255247586049956,0.009758980379352371,-0.15794248370442437,-0.1363971570498449,-0.16325171057338234
668,-0.06557479539602193,-0.014889491362990968,-0.16074811815789739,-0.11939136260057968,-0.18573493300728233
669,0.0016167433437345897,0.018821720302538255,-0.21460764379352543,-0.14204957702329013,-0.21070135312589922
670,0.004502560834805823,0.024271893622203344,-0.1681234191644439,-0.10157576559548892,-0.18159138688577697
671,0.02069312051352079,0.03423069873201155,-0.1522531204702624,-0.1381084381520855,-0.16848639924043188
672,0.02379331888991215,0.005179124149052038,-0.16600598249842674,-0.12005250329905118,-0.1513056879016346
673,0.009900823715871948,0.03258306284302654,-0.16990519536195317,-0.11928889786102433,-0.16416736908809293
674,-0.013310782634955956,0.05874695899298018,-0.12997300644348972,-0.14267436953739074,-0.1811496846865668
675,-0.02370323204643596,0.06414559322765084,-0.12087356073959818,-0.10757841155072885,-0.20201635168943155
676,-0.021556845215960775,0.02021131249101604,-0.15889535139769884,-0.13403628508699858,-0.16992344217704636
677,0.02275749643967414,0.006432558221551199,-0.17016721977505903,-0.16348407749632074,-0.1903302794813932
678,0.013630140613800124,0.007202877805567443,-0.16018383328706418,-0.13454543224119964,-0.1536767658571554
679,0.02484346983834887,-0.017353661777764123,-0.14441732015299868,-0.16113119209722843,-0.1766507454919527
680,-0.0480261547932789,0.010691216568558872,-0.1484306335085922,-0.15826469545204905,-0.1344204526268437
681,-0.014652654936916745,0.0013314178759954963,-0.14475227230262744,-0.15273291850568965,-0.14398963277253507
682,-0.034277748460153086,-0.015202647281572636,-0.14184588905189977,-0.11832167270621982,-0.14350679353389292
683,-0.006324350081669077,0.0019267361406411182,-0.17472440579267356,-0.1395965486875816,-0.15793290680170632
684,0.04145426635159988,0.032840558790642585,-0.15762400871330434,-0.11951396354442394,-0.20926322257479493
685,0.011614182571882207,0.050992528005672104,-0.1441042387434203,-0.10405262707513938,-0.18502964807752328
686,0.01640719228096715,0.011428063924315396,-0.1480824805636212,-0.11261840719021271,-0.19010951886685387
687,-0.018098218995844854,-0.011937100849859075,-0.21796046485823967,-0.11402431885420006,-0.18359651508528058
688,0.004359208321231741,0.030435332669939762,-0.13691436425540413,-0.14352510223747808,-0.166126250447719
689,0.06030285395164701,0.016351926362298774,-0.173679841419475,-0.14318459588182209,-0.16377706623458974
690,0.052310259109718454,0.03550038396557663,-0.1440440257560374,-0.1318058552276253,-0.20685081511458825
691,0.022777603583103986,0.01029811204222285,-0.12503347749004076,-0.09448881715448029,-0.17830210434382998
692,0.009925395671530918,0.0056205310657671224,-0.1613030782227274,-0.1462466174514112,-0.19030863735075632
693,-0.026896651127237957,2.9565736928634928e-05,-0.1828840430183741,-0.13762603702413811,-0.13746500187990252
694,-0.027457142189511827,0.013054163373024077,-0.172723427831495,-0.13160586509471106,-0.15585432154744916
695,-0.022459358761529456,0.01741250614456438,-0.13347984816063077,-0.11505004552915274,-0.1770244119025205
696,-0.05866756180529433,0.013709798471821523,-0.13233348848404008,-0.11877999594502604,-0.14086618645172597
697,-0.008895132192638315,0.026851720024272312,-0.14791499183963597,-0.15274348478891192,-0.19305148848390738
698,-0.027175435982476386,0.02008978244173661,-0.1880015209178666,-0.09780523971563794,-0.17891164406733445
699,0.008642835036509273,-0.04005667318533226,-0.19237647811046038,-0.16331769924822195,-0.1527601802311329
700,-0.02086438434070404,-0.020701357286115236,-0.11768283163639545,-0.15571900439550018,-0.15282670145774396
701,0.029215733503001332,-0.05563334891200277,-0.1304501974307898,-0.1690100200782077,-0.19874283743429805
702,0.017642628570488875,0.029589521460646886,-0.1586748157004292,-0.1585836151871929,-0.14930985531892307
703,0.024934555388009032,0.011487851515339528,-0.18441164522089487,-0.15384590812908155,-0.17545045975087298
704,0.01998149800718814,-0.008624023721766235,-0.18515528666081407,-0.1358584071418604,-0.18405765306484237
705,-0.012287432417966322,0.033258730379426456,-0.1807634256177918,-0.10969785352208497,-0.16919568592964432
706,0.022770493042952006,0.018635804163930896,-0.169941133015861,-0.2149682599720189,-0.23058476907395742
707,-0.021504456870404774,0.023601492771899595,-0.20141560015472956,-0.17039594541079245,-0.23434790828678262
708,0.03562535544120529,-0.026419901371906106,-0.18417279320674945,-0.18739796039850898,-0.16166443883463513
709,-0.013486052271176526,0.02477306954780876,-0.18286492785742048,-0.1171865726746348,-0.16808007390565616
710,-0.013588918745985966,0.012299728655461563,-0.1519351395275976,-0.11953383529409402,-0.15991037699164617
711,-0.003945877229113782,0.05918208034082392,-0.1785477959849426,-0.1313213233442268,-0.15378800434950626
712,0.01031349958133172,0.031807409063022464,-0.14968791817480212,-0.10203943560310144,-0.12755066053920788
713,-0.010285566436021784,0.03578291817460056,-0.16378470902427872,-0.09238649153803398,-0.20565174723733226
714,0.009238790413548836,-0.0008214351805878942,-0.12890533359516557,-0.13078714206182276,-0.1535562669791246
715,1.939762661479997e-05,-0.002884233703777552,-0.15646897035187762,-0.13621083658627758,-0.1699387185647
716,-0.014864878675733124,0.05064474199241618,-0.16610215808370138,-0.18111116324160678,-0.19276865227073137
717,0.013353223512786677,0.03444985934303661,-0.09651924184369953,-0.1175881669711635,-0.15921601349714726
718,0.009135647863417001,0.05608826916189956,-0.1350302189342531,-0.09987044359583981,-0.16511677915827208
719,-0.033590458746345545,0.048290842374129984,-0.18215560164482061,-0.1106682511571175,-0.19686673619685213
720,-0.028816662630630093,-0.012257506283180388,-0.18082599895134543,-0.10216005465566175,-0.18495810644577804
721,-0.015283446655186413,0.002363415105096127,-0.19599945365336285,-0.14149828482777868,-0.1716655376419096
722,-0.03471044238370194,0.022720664184471266,-0.16338177819243502,-0.157944693866408,-0.16079988616716176
723,-0.0652772671907841,0.014583500033337688,-0.15352450018756622,-0.17446158176720333,-0.2186981554843016
724,-0.024687211979475498,0.016879432956256126,-0.19289333944060055,-0.1943247023096621,-0.22659502872019033
725,-0.005232157842174897,0.05424688031057763,-0.16939191694416808,-0.1331298884327614,-0.18629853588312092
726,-0.02640035804811864,-0.004077922170010233,-0.15274895226042878,-0.12411535041325114,-0.18280772916539878
727,0.013115011935145724,0.029264860991759605,-0.14278682586061564,-0.1505436965325049,-0.20648377883162974
728,-0.0033900568047611217,0.03429711118460803,-0.1549267405097199,-0.1326000344677054,-0.16221554468992908
729,-0.02253527419145923,0.006467377833515503,-0.19324563558631247,-0.08682840775171449,-0.18038651135623524
730,-0.029499497659098338,-0.03228013330620537,-0.1846991157045472,-0.10873548772293215,-0.17677319479993278
731,0.0048746689822181805,-0.021988229387061787,-0.1858666322931917,-0.14094553603239762,-0.16676327315720543
732,-0.03665421495011888,-0.01644209457176945,-0.15776731031244473,-0.1217917949572527,-0.17961706784166256
733,-0.01794012734776191,-0.001581743046020951,-0.16001447992769438,-0.11782295535898187,-0.17376637887512025
734,-0.0005524375882570015,-0.0024390057409130216,-0.20749420038288532,-0.15304877727507232,-0.18765206593223804
735,0.011141887205594338,0.015299840374173737,-0.1921877238803953,-0.17139062475661862,-0.13404686487672782
736,0.0007139812369129344,-0.0012485993256924413,-0.13382389069046915,-0.15881576869271377,-0.20146508893584966
737,-0.005080637802355335,-0.0027884149097359943,-0.13988564997668404,-0.123303807588444,-0.17303811787311824
738,0.005448996206448288,0.015069019192289645,-0.15649223353966923,-0.11066598005138631,-0.10842480447986078
739,0.019455750681410217,-0.013341809472967528,-0.18301907496832628,-0.10622572078425474,-0.11423960666260771
740,0.045223871574492855,0.010270725007722359,-0.17001208015355632,-0.15258603136702592,-0.09848606712581144
741,0.05162159744041027,0.02179183868933031,-0.12631179711175833,-0.10474332701767348,-0.14881929303540622
742,-0.007160165172943104,0.07109394603325746,-0.16276229679013626,-0.11923890882891662,-0.13946695361797853
743,0.029480893196442023,0.01938898584567695,-0.11537850541810998,-0.12350931657009265,-0.17120662953977983
744,0.0009574367903691311,0.011050467262559063,-0.16916851822232445,-0.14984903939134117,-0.16942688942192682
745,0.014072865178866766,-0.030905422915829966,-0.17906859439956935,-0.15537877148019616,-0.15272512372539523
746,0.028157220099085344,0.00952919306700314,-0.14654975337375914,-0.10203289688814848,-0.1752466853433839
747,-0.0162007296258658,0.006354473964724503,-0.17063502688055782,-0.1403990402298963,-0.1902685488914196
748,-0.01809513242785978,0.009385559465946635,-0.12752358818508283,-0.11789878552099348,-0.20590584591810573
749,-0.03467552150914108,-0.030947770185474142,-0.14684490970754832,-0.14593295230536532,-0.19441750278616318
750,-0.01663376747504308,-0.043493035614043656,-0.1843680967913865,-0.1442325535676418,-0.21089456513597887
751,-0.0037932684181861305,0.0325132726212652,-0.1875954589066618,-0.1357738410638195,-0.21620528961850508
752,-0.010553620261466284,0.01486062226204226,-0.20273615136975878,-0.14932391853991073,-0.1173518804076793
753,0.03625590848773788,-0.003784172704928002,-0.16199402685728417,-0.12461870295682258,-0.14568672317603124
754,-0.03435141676233098,0.0028646279778976394,-0.15699378302762662,-0.152452914187751,-0.1931155420287802
755,-0.014460703085511865,0.012830487472439913,-0.17373638851053377,-0.10090903403265258,-0.1933138219653944
756,0.008457552828272676,0.008266080852828423,-0.19060037076810088,-0.14619301292590836,-0.15241094945586547
757,0.03838575402150334,0.020895563846319326,-0.1566780142555731,-0.10722717403833629,-0.1934747078137909
758,0.026041223336668546,0.027889743485279908,-0.17252593352495654,-0.1504289595374328,-0.16441788443023783
759,-0.010538498283608127,0.04161911273131378,-0.15105916245801435,-0.08883994445933499,-0.1613274775702589
760,0.0014493997378567068,0.07797204896956153,-0.19140658541771782,-0.08699992395448747,-0.1801180438112741
761,-0.009555504728037206,0.035638528550253123,-0.17823652782642824,-0.09224997042327925,-0.1538227028710104
762,-0.009352901754741877,-0.012226303505080468,-0.1901848078536154,-0.09938859861603494,-0.21144032106238175
763,0.012137904979084528,-0.019573656685176778,-0.17456489264626543,-0.11064439406800268,-0.19213490761101162
764,0.002434274745798992,0.013014608495604709,-0.19675157162279258,-0.15334632206786564,-0.16677211844552672
765,-0.007772835612623885,-0.0032537944511080857,-0.19014496416308,-0.16557928437056404,-0.1862912990312312
766,-0.0002857519679562322,0.07224318231655967,-0.18260757447211654,-0.16717710148797463,-0.17001807328928417
767,0.03519656326325601,0.09306349524834051,-0.19660497079630687,-0.16284715669354952,-0.19697842654184614
768,-0.009324683551234676,0.040543302555154065,-0.19590983629186828,-0.161092383676926,-0.18704913305869011
769,-0.04929952631778915,0.03973858850329827,-0.16678795475070515,-0.11411430620496954,-0.2082490328055721
770,-0.016653019442825257,0.04084730901702346,-0.11725436393955069,-0.12396398662934903,-0.1251860234219213
771,0.015543936179061187,0.04648938531426961,-0.1618653162960883,-0.12884270019500613,-0.1842593626902571
772,-0.03622128764485972,-0.00517268316765414,-0.1816881836576086,-0.16126663867540958,-0.1828954403989931
773,-0.008854234606292312,0.022985811385341934,-0.1300934441699853,-0.17080732659964928,-0.18152028640119441
774,-0.03431464225727352,0.041426155275017064,-0.12976149254693126,-0.11870194285028869,-0.16397166080174397
775,-0.010395025200537821,0.06710189776393947,-0.19351695904488497,-0.09544618261737761,-0.153248770597863
776,-0.06889304147520668,0.024415767490919428,-0.1625383182576866,-0.12772232277378265,-0.15872028319325923
777,-0.04492866234764698,-0.024908723149456066,-0.17279848347699145,-0.09815340282877696,-0.1424659592057721
778,-0.021027690165038693,0.04954441148098379,-0.123853306084735,-0.09561425986040645,-0.1697669507233845
779,-0.011526681853307522,0.050994745097925856,-0.11857752801036951,-0.10532270519540941,-0.12191033272288833
780,-0.0161014501468854,0.05808002917830032,-0.1511138231850439,-0.11768158136456398,-0.17714336740187453
781,0.011098100662539821,-0.014331075814791549,-0.14995298484158648,-0.17364957935763337,-0.20771062351402805
782,-0.04133627458402919,0.01579394577888623,-0.17316967203576944,-0.15373870878590812,-0.15599426259571214
783,-0.003899694179399317,-0.012534905682699087,-0.1859912199013231,-0.11276155091832632,-0.13080889945577612
784,0.0497496175479787,-0.0015704243808248343,-0.15239497095858084,-0.16283797164800726,-0.1353406395013775
785,0.0017730426150268132,-0.02781942544230366,-0.20714671362086381,-0.13345171385061094,-0.12851780806898194
786,-0.04772835406601581,0.03602175952385004,-0.11626436476535165,-0.1381101917973663,-0.1320741425457453
787,-0.04052537521881738,0.01532516690378127,-0.16461506149173136,-0.13553749231365825,-0.12706598374452013
788,0.01898293588250381,0.02969126041812976,-0.20587721677959664,-0.11680249764182964,-0.15794785045379933
789,0.021634132839140348,0.05576451504588824,-0.13925773590467358,-0.16044188051980557,-0.1832573299018655
790,0.010667416923183293,0.010789446073076532,-0.19960498863979076,-0.1094776098369174,-0.14222656468751751
791,-0.001058693610181967,0.06995889115135434,-0.1757440974174525,-0.11987315077765615,-0.18306647332696654
792,0.013797554350017505,0.04974064275170223,-0.12855578514242916,-0.13648532424943358,-0.19671781883299955
793,-0.013034381931833242,0.02922146957137328,-0.17281724350138875,-0.17405298845608955,-0.19712002377004284
794,-0.029672361783402768,0.0462310853438053,-0.15575484350970215,-0.1513200596525722,-0.17321026111546042
795,-0.02971520475677774,0.06129567970314935,-0.14827470271092671,-0.14603759547204273,-0.1774584614699502
796,-0.04465318002889386,-0.006466316394061103,-0.11247045973899508,-0.15114095242718742,-0.18211168459481358
797,-0.016772774430851605,-0.011124326569673007,-0.1768907934772908,-0.14008141567577165,-0.18774782455116043
798,0.006657778977673858,-0.011207324087148696,-0.14449433529644926,-0.13964443612690214,-0.20217289527757598
799,-0.00968916539457101,0.021690409484849862,-0.13775267729880067,-0.1567818481665837,-0.1920417322524264
800,-0.039940292382578756,-0.0032718736812504708,-0.141105654559065,-0.13070394417400857,-0.18889042407071874
801,-0.026338791105093365,0.0008272097506621275,-0.12950392937947114,-0.16227260242835118,-0.19920252772414057
